en,de,position,score,rel_score,ratio_score,index,correctness,freqs
velocity,sinkgeschwindigkeit,5,0.7227174333428101,0.039279913586024,0.9484513774958162,6613,no,86178
vocalist,keyboarder,4,0.7510562626971657,0.0348508990759752,0.9556551959682544,5666,no,30793
seeds,hülsenfrüchte,4,0.650231843225521,0.0473766918932793,0.9320869950577494,5743,no,242701
criterion,einschlusskriterium,6,0.592681078702948,0.0598447286301205,0.9082875681580912,5921,no,40529
rapper,hop,6,0.6646692819915229,0.1548392192195361,0.8110584344265901,6632,no,31472
guys,wir,7,0.595156249866571,0.0754125601670889,0.8875394157337805,5463,no,1032349
celebrity,prominente,4,0.6143774461630414,0.0456144468481042,0.9308863528004974,5557,yes,160389
compact,compact,6,0.6567810452207212,0.0975857498428551,0.8706388583359759,6280,yes,220023
lok,westbengalen,5,0.5355759761189689,0.1406179676891401,0.7920449170289451,6842,no,1457
exterior,wandverkleidung,9,0.6618865517875412,0.0536812088924316,0.92498095660232,6998,no,169273
symptoms,krankheitsbildern,8,0.7607782448968476,0.1015085930037041,0.8822797837772269,5461,no,842866
helicopter,helikopter,1,0.8021542979569015,0.0105162190600091,0.9870596769049635,5615,yes,91704
prototype,serienmaschine,3,0.6975754968280907,0.1251319591361127,0.847902242493403,5939,no,86621
claire,catherine,7,0.5930557968405004,0.1501309123749622,0.7979903158743966,6939,no,3036
mediation,streitschlichtung,5,0.6212620921749603,0.0253292446981818,0.9608265016035138,6164,no,66004
resumed,wieder,9,0.5419841924513008,0.0576420618838514,0.903870016585976,6436,no,38067
explosion,explodiert,9,0.7370028321685613,0.1278807491058863,0.8521410836387391,5990,no,116122
interactions,verhaltensmustern,9,0.5965961630886384,0.1546709050069467,0.7941199453890243,6476,no,166569
powell,jones,9,0.5737552765153947,0.113588507421272,0.8347428025453151,5755,no,1410
punishment,todesstrafe,5,0.7043935174833733,0.0856378925063542,0.8916019142739303,5734,no,174758
binding,bindend,3,0.6316864354998672,0.1065728230171314,0.8556430931442527,5649,yes,147712
heath,blackheath,4,0.5390356678151134,0.1049808655590232,0.836990418539402,6767,no,15116
cairo,damaskus,2,0.6730290142140027,0.1505267489048437,0.8172233676869779,6976,no,2236
quartet,trio,6,0.7768592905614162,0.0499252164710736,0.9396152007609986,5724,no,26041
reviewing,überprüfe,6,0.512024177391479,0.0288651898118479,0.9466338375977038,6799,no,130540
afraid,verwundert,8,0.6289047425190013,0.0390210483241442,0.9415787668943184,6208,no,401203
wishes,verspricht,9,0.5971060219412038,0.145600278195498,0.8039598180751948,6046,no,260230
exploration,erforschung,6,0.6116794021348275,0.1410466350953936,0.8126188970234139,5949,yes,195202
demo,ep,3,0.6465963957725752,0.0900261942202611,0.877785184104744,6296,no,128035
travelled,bereist,5,0.6725511976348171,0.1181796754212585,0.8505437444670537,5877,no,71734
innocent,unschuldige,0,0.7585580534027038,0.0,1.0,6631,yes,186939
wheels,rädern,1,0.773543917651242,0.0595871245599538,0.9284780886308054,5920,yes,219741
expanding,expandierenden,7,0.585986976111288,0.0573870218902955,0.9108030133817216,5574,no,233267
trumpet,klarinette,4,0.7440801579942402,0.0770766017469751,0.9061365557396548,6848,no,34393
checking,nachprüfen,2,0.6821587845830717,0.027640362606601,0.9610588957227711,6292,no,391981
naked,unbekleidet,5,0.5478306859625486,0.1368176629388311,0.8001635976215009,6810,no,176179
imprisoned,inhaftieren,3,0.8023720506394871,0.0633717094897928,0.9268008475390804,6121,no,46477
hearts,herzen,0,0.6374603012565179,0.0,1.0,6230,yes,273272
wireless,wireless,2,0.7958869700788236,0.0065626767690536,0.9918216964829722,6409,yes,367025
fled,fliehen,8,0.7689222181789959,0.0759806901536079,0.9100716905998654,5493,no,79060
presenting,vorzutragen,6,0.5076682043448439,0.1421152528473019,0.7812882872373936,6956,no,187621
supplied,zugeliefert,7,0.6273621740180237,0.0756778997802576,0.892356207560977,5631,no,255570
cannon,kanonen,1,0.6820643509897012,0.0237076972045618,0.9664088465033168,6058,yes,31463
substance,inhaltsstoffe,8,0.5927481932528391,0.1359728478138833,0.813408917608798,5984,no,330867
richards,henderson,8,0.6033493058488362,0.0494925441306741,0.924189075605022,6769,no,1736
beetle,rüsselkäfer,3,0.667601551470032,0.0916214649068254,0.8793220662038688,6319,no,16514
lok,uttar,7,0.5325325805835934,0.1436613632245156,0.7875441438953733,6842,no,1457
preliminary,abschließenden,8,0.4824344299835033,0.0995308862835897,0.8289745393728756,5481,no,138182
trick,kunststück,2,0.513010517061471,0.1475332930417884,0.7766487388342564,6146,no,219033
slovak,slowakei,9,0.7380599044476281,0.1350377445018796,0.8453348893284112,6960,no,330
shots,kameraeinstellungen,3,0.5658191578416151,0.0932697132800567,0.8584868940036486,5961,no,354211
boom,aufschwungs,2,0.5151903663241129,0.2178885523570869,0.7027761311850764,6505,no,114183
renowned,weltbekannten,3,0.6368440930280651,0.0392549816575962,0.9419390099360112,5541,no,188020
inches,zentimeter,0,0.7334659069182085,0.0,1.0,5975,yes,405253
pet,haustier,0,0.6827108569268014,0.0,1.0,6423,yes,535006
manages,übergibt,9,0.53061024820241,0.063710795004116,0.8928007080813112,6197,no,145730
furniture,möbelstücke,2,0.7738537987722605,0.0745753062330971,0.9121019000961474,6683,no,569320
yankees,yankees,0,0.7185268833020069,0.0,1.0,6455,yes,3076
albania,südalbanien,3,0.7485769555997308,0.1361555246411526,0.8461054299667149,5692,no,522
legendary,legenden,5,0.604391342523061,0.1503655288447886,0.8007762041672036,5714,no,142355
switched,umgetauscht,8,0.4738818907230274,0.19631932502791,0.7070740541585844,5799,no,120437
caroline,caroline,0,0.7267063012773922,0.0,1.0,6159,yes,2530
taste,schmeckenden,9,0.6653402240947071,0.1170708050139442,0.8503717347296149,5757,no,618741
enhanced,verbessert,3,0.591615956963133,0.012890078101249,0.9786766759079978,6860,yes,263743
problematic,akzeptabel,8,0.6863378973454713,0.1117205771966435,0.8600095346888672,6307,no,94165
absent,zurückgebildet,8,0.4698846187408158,0.0946166002187938,0.8323890240783276,5969,no,122576
pictured,nachempfunden,3,0.4720556868488514,0.0311091821849379,0.9381729844440932,5501,no,81732
liu,zhang,1,0.7801403585225682,0.0470833107677117,0.9430827326204204,5539,no,3257
advised,beraten,9,0.5809040516504302,0.0380122184486149,0.938582615637925,6703,no,260125
exceptions,ausnahmefällen,4,0.6458146354003883,0.1517601382384198,0.8097229961950297,6706,no,120147
kills,getötet,2,0.6827343577103399,0.093012619497805,0.8800992820719064,5756,no,89966
hopefully,befürchte,6,0.6631367945507944,0.1509764003667344,0.8145510952171355,6765,no,274720
discovers,stiehlt,4,0.6965607748560065,0.0253895542066999,0.9648319930269128,5798,no,52200
palmer,pearce,3,0.5781086679911834,0.1147033786403174,0.8344379558669439,5566,no,1913
taxes,sondersteuer,9,0.6970655191104971,0.0576170014234547,0.9236539871326428,5426,no,554815
repeat,wiederholungen,5,0.5947679875632987,0.1033984592783991,0.8518999878236146,5953,no,257943
fork,fork,0,0.6757654020636746,0.0,1.0,5660,yes,85598
feat,featuring,1,0.606799370156963,0.1072201186944621,0.8498358653109919,5696,no,64003
fac,seufz,5,0.4677643252664682,0.0381276129492205,0.9246328908033228,6773,no,4594
reforms,reformbestrebungen,6,0.7036743773761781,0.1509064307691253,0.8234146738017233,6255,no,131298
translations,übersetzungs,7,0.6953704916139938,0.1705056198627994,0.8030831228592346,6520,no,54740
pale,rötlichbraune,7,0.6786892580475239,0.0199290358595475,0.9714736415674244,6234,no,104942
deceased,sterbliche,9,0.5730026866235978,0.2010159887147928,0.7402956865001851,6242,no,91387
timeline,hauptartikel,5,0.4856768644394195,0.0495653137857811,0.9073964724713328,5598,no,81085
trek,raumschiff,5,0.4824672615636632,0.2802230221224754,0.6325860862313116,5718,no,54245
cruise,kreuzfahrten,3,0.6909636547364125,0.0363696386788477,0.9499959110794024,5857,yes,240158
hotels,hotelbetrieb,9,0.6603278837017799,0.1582253166018321,0.8067012424566365,5668,no,360850
tight,geschmeidig,9,0.4842731767731342,0.0325946930307634,0.9369380552845544,6791,no,402805
warnings,verwarnung,6,0.6234193270922581,0.144870649552016,0.8114375379660946,5916,no,89525
manuscripts,manuskripten,2,0.7832343093356512,0.037945200908584,0.953791831828222,6567,no,44759
proposals,änderungsvorschläge,1,0.7169431445623071,0.0537643048641374,0.9302403202354558,5593,no,226607
hydrogen,chlorwasserstoff,6,0.7647363762833475,0.0922114399682247,0.8923955015469057,6156,no,100436
disbanded,auflöste,1,0.651036350307543,0.0650909634645448,0.909106995065321,6103,no,11417
releasing,wiederveröffentlicht,7,0.5535304517535891,0.0367780098312781,0.937696963156286,6585,no,125720
flags,hissflagge,9,0.6032714846075333,0.1910137878407931,0.7595148815336749,6602,no,88421
knee,schulterverletzung,7,0.6538859981074046,0.0648883222077496,0.9097236498664856,6665,no,223033
engagement,entscheidungsschlacht,9,0.4556981054061988,0.0363661041015592,0.9260947994207128,6171,no,320046
proposals,vorschlägen,4,0.7016492138253357,0.0690582356011088,0.910396304521902,5593,no,226607
giovanni,domenico,5,0.7261263429547498,0.0773716238052817,0.9037065095294894,5625,no,687
runway,endanflug,8,0.6107407564751164,0.1680403518403539,0.7842264661454991,6808,no,53095
healthcare,gesundheitsfürsorge,7,0.7447476366638102,0.0674831802925138,0.9169162522724836,6515,yes,403091
thinks,ärgert,7,0.6887628550237357,0.1159125648512717,0.8559511549771499,5408,no,362871
providence,bridgeport,7,0.5513882042417557,0.1401634631078919,0.7973203308943431,6823,no,19781
eve,hochzeit,7,0.5157940286832197,0.0744997284016093,0.873792111965529,5506,no,78079
baronet,baronetage,4,0.6548845727683303,0.1545724983957381,0.8090417590973049,5449,no,880
maker,produktdesigner,2,0.5352356970932756,0.02870411252293,0.9491007514747632,6365,no,197567
southwestern,südöstlichen,7,0.7591291406909775,0.0249420254448343,0.9681890796115388,5750,no,21009
fringe,pseudowissenschaftliche,1,0.5489057249826463,0.0050054427057315,0.9909634558793594,5847,no,46715
segments,segmentes,3,0.5027687098237339,0.1087512417518719,0.8221623980187892,6407,no,129120
surprised,bemerkt,9,0.6742493417294597,0.1111904540912164,0.8584354209159497,5637,no,474850
remembered,unvergesslich,4,0.5509292015072311,0.0200791001948239,0.964835712309309,6030,no,189553
foods,babynahrung,9,0.6676568706320308,0.08527466268275,0.8867431381080184,6072,no,805974
macedonia,albanien,2,0.7241993740102035,0.1010611766970543,0.8775402791149489,6007,no,554
clients,kunden,0,0.766091137459088,0.0,1.0,5846,yes,1475341
slaves,versklaven,1,0.7334944176383131,0.1282303354550634,0.8511933944165482,5450,no,103015
uprising,revolte,9,0.7163786647555435,0.0909103921078569,0.8873880534673968,6611,no,33232
beaten,verprügelt,3,0.6292050394818057,0.04597202764669,0.9319111535553074,6507,yes,123912
snake,schlangen,1,0.637156451364271,0.0292775691091875,0.956068315527488,5864,yes,81717
rebel,revolte,9,0.6239686119878014,0.147299830983996,0.8090161313790687,5777,no,52615
deeply,durchdrungen,8,0.5147168104246141,0.175160661565668,0.746098881790801,6238,no,306771
aux,aux,0,0.6791599789816931,0.0,1.0,6758,yes,7780
myth,mythische,4,0.6502751947662628,0.1444144001275863,0.8182757128626096,6966,no,112435
okay,okay,0,0.7610295256263302,0.0,1.0,5396,yes,279521
bike,mountainbikes,3,0.7312546318571139,0.0783918221729639,0.9031777119719816,7002,no,539581
estimate,abschätzungen,3,0.7024539181514502,0.1186240970152767,0.8555263996549839,6687,no,268772
destroyer,schlachtschiffs,8,0.7067594178932064,0.0731025978423035,0.9062621382151068,6237,no,11629
ethnicity,ethnischen,5,0.7088443267554851,0.0727435394500073,0.9069285200099538,6764,no,40109
nobility,adel,0,0.7216799823862161,0.0,1.0,6563,yes,21336
penalties,vorstrafen,8,0.5641914834691909,0.0982699249485484,0.8516593967590323,6867,no,145023
performers,begleitmusiker,7,0.6412461108762988,0.0546182305561455,0.9215102322333212,5947,no,107213
identifying,identifizierten,4,0.6029595652394946,0.0839136840222399,0.8778323597367751,6920,no,194199
tobacco,schnupftabak,9,0.5881138651090709,0.2209579868011886,0.7268994264483486,6534,no,212721
appeals,erstinstanzliche,6,0.6517324653777301,0.0414143365409528,0.9402517094123284,5570,no,114590
imdb,moviepilot,5,0.6358020159361868,0.1762248828426541,0.782981471294032,5956,no,7969
protecting,schutz,1,0.6571547996930833,0.0674578320250567,0.906904973675236,6888,no,240101
upcoming,veröffentlichungstermin,4,0.5334684673549722,0.0630931924916259,0.8942386064370111,5665,no,359089
equity,finanzinvestoren,6,0.7111000763561164,0.0471647673717344,0.9377990846313556,6821,no,432799
drawings,originalzeichnungen,7,0.7351856382420854,0.1157788837696505,0.8639439356461752,6709,no,122273
underlying,zugrundeliegenden,0,0.7547682014865764,0.0,1.0,6533,yes,243128
transformed,umwandelte,9,0.5676005673851887,0.1121684650574762,0.834990328031842,6834,no,159284
armies,hauptarmee,4,0.7018288687448929,0.1305549063512324,0.843155392671901,6138,no,51252
denis,barthelemy,4,0.4493032000546849,0.2200561945843711,0.6712435855135285,5642,no,439
holocaust,judenverfolgung,5,0.6900237454488214,0.1514221470421981,0.8200452953737436,6040,no,15312
unified,einheitlichen,0,0.6177497839859885,0.0,1.0,6568,yes,78099
serie,segunda,5,0.6155494116076485,0.0490915382585147,0.9261382581551736,5875,no,2847
emotional,emotional,5,0.7435457058899033,0.1123510632167175,0.8687329275305142,5487,yes,516084
philosophical,kulturphilosophie,8,0.7784630450461931,0.0681556640692,0.9194966242354674,5752,no,89098
kurt,helmuth,5,0.4515414213951036,0.1302803299677999,0.7760820566391315,6221,no,3530
lynn,summers,5,0.5323349744670629,0.1461976663002659,0.7845384915677216,6368,no,2685
militia,milizionären,2,0.6859705464236222,0.1077964991040068,0.8641963032965764,5789,no,39473
louisville,evansville,2,0.6672082194781381,0.1020019090988053,0.8673939599735754,6431,no,8400
heath,moore,2,0.5671760238041532,0.0768405095699833,0.8806855017100261,6767,no,15116
canyon,creek,9,0.5471690902249184,0.2297112935147545,0.7043157501171646,5554,no,36736
tobacco,zuckerrohr,8,0.5891271801203725,0.219944671789887,0.7281518677598453,6534,no,212721
negotiations,vertragsverhandlungen,4,0.762925741439872,0.0770620494699068,0.9082581314825516,5602,no,192398
hearts,herzens,2,0.5830350677756486,0.0544252334808692,0.914621768016628,6230,yes,273272
engagement,konfrontationskurs,7,0.4613406561516836,0.0307235533560744,0.9375619019582644,6171,no,320046
swimmers,schwimmsport,6,0.6246957559205042,0.0858703480471498,0.8791522033380601,5594,no,27874
roller,roller,0,0.6321859558714036,0.0,1.0,6856,yes,79654
bailey,clarke,9,0.5914356140964696,0.1314406559924126,0.81816991173849,5945,no,9459
vale,everton,4,0.5174646543685316,0.22447530492582,0.697448153164152,6729,no,4054
burke,burke,0,0.7235261569908618,0.0,1.0,6582,yes,1716
reformed,calvinistisch,8,0.618157136034621,0.1193942007185608,0.8381208266204857,5782,no,23373
hopkins,evanston,4,0.5596954366883184,0.1412877073167338,0.7984435024935271,6432,no,1294
legends,sagenhaften,8,0.5487423381224641,0.2362297441409806,0.6990596869893527,6152,no,57188
barnes,smith,2,0.6337462056168675,0.0465047786937786,0.9316358524039392,6704,no,3001
gathering,versammlungen,9,0.5712631259402872,0.1134945737936896,0.8342558632961974,6244,no,256458
accomplished,perfektionierte,3,0.5060223847092946,0.0238355874844371,0.9550151385176816,6608,no,293551
tested,testete,6,0.6550046501205187,0.1516074304325876,0.812044185690068,5540,no,389598
inns,gasthöfen,4,0.4500078194851099,0.1126410302203122,0.7998022562753198,6314,no,12477
consent,zustimmung,3,0.6864064089607192,0.0723811827055832,0.904609427591411,6862,yes,206529
arsenal,arsenals,1,0.5597530405834643,0.1653823427179854,0.7719290128072077,5869,no,45030
responses,antwortenden,2,0.632597932111031,0.0757982632717874,0.8930001829967115,5824,no,277454
broadcasts,sendern,3,0.7494014722032687,0.0168880986705912,0.977961205120758,6157,no,41348
cliff,felsen,5,0.627897362790007,0.067007902604122,0.9035726077480256,6142,yes,55687
implies,implizierte,3,0.6853733478460293,0.0735490495706174,0.9030875227546628,6396,no,173901
née,heiratete,2,0.7385775680926986,0.0430098837186151,0.9449711179229648,6088,no,0
construct,umzubauen,5,0.5595461456755414,0.1255762382688559,0.8167097715507609,6781,no,164107
aftermath,katastrophe,1,0.5836219129560786,0.0519069565029453,0.918324785863576,6876,no,60640
presidency,präsidentenamt,2,0.7078252719804696,0.0447188433036319,0.9405764494128698,5567,no,58250
julian,leon,7,0.4369943070319851,0.164714780069631,0.7262551229481197,5610,no,1727
thereby,damit,2,0.5874227836511989,0.0774052800514201,0.8835709798104373,5872,no,242967
planets,kleinplaneten,8,0.7034172148711502,0.1073359207984221,0.8676096137330666,5958,no,87925
proteins,proteinbiosynthese,5,0.7991735632249232,0.086683275301452,0.9021475349835874,5592,no,160732
outline,übersichts,9,0.4807714207016809,0.0507356433941822,0.9045438022907792,6863,no,145869
copa,sudamericano,4,0.6955739253282864,0.1000453173775377,0.8742547791613319,6483,no,360
sabha,pradesh,3,0.6467581448740727,0.1489218391662822,0.8128370172012154,5528,no,505
client,klienten,0,0.6703638143065873,0.0,1.0,5453,yes,1026178
kurt,hielscher,4,0.4546081268048001,0.1272136245581034,0.7813529242244579,6221,no,3530
copied,kopierten,1,0.728125610176182,0.0798861749075704,0.9011324136821964,5940,no,82587
plymouth,yarmouth,5,0.6151802345346337,0.1576837801186378,0.7959747418316802,6161,no,2021
seemingly,augenscheinlich,1,0.6446800622781961,0.1227783282081153,0.8400195636270066,6979,no,184595
configuration,konfigurationen,1,0.716383957555438,0.056773569274518,0.9265692083380512,6248,no,215656
rescued,zurückgelassen,5,0.6271325286140639,0.1549257367674896,0.8019000071664687,6011,no,59230
jake,jake,0,0.7299506646851566,0.0,1.0,6355,yes,4328
murders,morde,0,0.8253538362521062,0.0,1.0,6999,yes,46043
politically,unpolitisch,2,0.6323524855769652,0.1201156312877675,0.8403711352073671,6903,no,109991
nursing,altenpflege,5,0.7376124327680811,0.0833893838569426,0.8984297206555036,6090,no,297916
leicester,leeds,1,0.7186468799669837,0.0556673408075355,0.9281075572241804,6987,no,1493
hub,knotenpunkt,0,0.6395958520125591,0.0,1.0,6794,yes,116291
sculptor,bildhauern,3,0.7349507324746158,0.1080166320044591,0.87186143075514,6117,no,19123
measuring,messende,6,0.6502343817431703,0.1084605069993261,0.8570433139742186,6879,no,153363
jessica,jennifer,1,0.6777011950337734,0.0341815534863977,0.9519842929787908,6990,no,7307
evaluation,begutachtung,4,0.6572610285684517,0.1182358855274662,0.8475353242826159,5887,no,359796
escaped,entkamen,5,0.7458824366169619,0.0525453469774719,0.93418897982117,5753,no,83418
threats,drohungen,1,0.7556271728694439,0.0170467171746057,0.9779380183616224,5515,yes,208551
psychological,psychischen,7,0.7386981545865197,0.0832352537173104,0.8987323633807786,5423,no,257412
protocol,protokolls,0,0.766269194713378,0.0,1.0,5517,yes,174112
thursday,donnerstagabend,3,0.7595966910690528,0.0267700436376843,0.9659573040717856,6723,no,15636
surgeon,oberarzt,7,0.7126273003190505,0.1314255196326231,0.8442923043131969,6743,no,148658
estimates,berechnungen,6,0.6412050925492504,0.2115040237126954,0.7519622815340901,6896,no,243130
recommend,empfehle,0,0.6955544839072061,0.0,1.0,5682,yes,771284
criterion,mindestkriterien,4,0.5987072503783315,0.053818556954737,0.9175227150406536,5921,no,40529
infinite,vierdimensionalen,9,0.6222607715974875,0.1721693387686663,0.7832794395351993,6727,no,103329
cherry,kirsche,1,0.5913721032635605,0.0447936665715226,0.929588059126264,6532,yes,75810
disorders,krankheitsbildern,7,0.7808057078302996,0.0604182795089099,0.9281781304168312,6653,no,256984
wagner,wagner,0,0.6685765975143267,0.0,1.0,6557,yes,1247
busy,überlastet,9,0.504458490584599,0.0275276269745885,0.9482549899969412,6550,no,607913
funny,komisch,3,0.7323683574844047,0.0372582778226552,0.9515891523065724,5733,yes,501376
wealthy,vermögenden,4,0.7953738933934369,0.055160883221508,0.9351456463179042,5504,no,159841
división,deportivo,5,0.7255231675959414,0.1155090405393959,0.8626580059335749,6819,no,0
decorated,vergoldeten,7,0.7095948248533822,0.115995195096206,0.8595002455295077,5900,no,124112
estonia,estnischen,4,0.7137000541513441,0.1572043264079555,0.8194930121869429,5651,no,625
fees,praxisgebühr,3,0.6738779072358865,0.1111817319089805,0.8583779800091542,6969,no,777365
inherited,ererbt,4,0.727349457907495,0.040024865751239,0.9478417969988804,5459,no,83059
scholarly,geschichtswissenschaftlichen,4,0.6999645384095885,0.0569828324779424,0.9247202187767304,5988,no,58349
cent,unze,7,0.5099661812335751,0.1643182524235419,0.7563072136600738,6679,no,533892
cia,geheimdienstes,2,0.7267257770939355,0.0744079919641859,0.9071216383105832,6551,no,1990
stakes,rennen,0,0.4378753783323533,0.0,1.0,5428,no,67435
yankees,seahawks,6,0.5769646889209559,0.141562194381051,0.8029827447367054,6455,no,3076
canon,canones,2,0.5568758648449922,0.1118054791069512,0.8327970712534393,5780,no,40018
grows,wächst,0,0.7401511051439599,0.0,1.0,5588,yes,200977
findings,schlussfolgerungen,9,0.6539294285278379,0.118306112241098,0.8468004825013656,5952,no,335564
unified,vereinheitlichten,4,0.5879870490389029,0.0297627349470855,0.9518207278761904,6568,no,78099
particles,teilchen,1,0.7898442278367189,0.019979057344855,0.975329114745848,6282,yes,154105
dominican,dominikanisch,2,0.7713564760627262,0.0438260101570704,0.9462377922760552,5429,no,1754
kumar,prakash,1,0.701959915212483,0.0734431081679466,0.9052839543392986,6331,no,2562
thesis,dissertation,1,0.7382224166246283,0.0519069055228637,0.9343058103681232,6026,no,119092
unofficial,„offiziell,8,0.5914377848010164,0.2222086905884945,0.7268977408374832,6783,no,34310
ordained,diözesanpriester,9,0.6684873894332674,0.0991356716583232,0.8708537084368617,6963,no,39478
vocalist,sänger,0,0.785907161773141,0.0,1.0,5666,yes,30793
treasure,schatzkarte,7,0.6260454769598556,0.1043957138009127,0.8570785504412989,6831,no,139897
streams,oberläufe,8,0.630523541285232,0.0871402925823282,0.8785778403898094,5585,no,143285
encountered,aufgehalten,6,0.5529691827284406,0.0834504974907246,0.8688750519751579,6290,no,154785
varieties,sortenmerkmale,2,0.6534962133968177,0.1090320544479335,0.8570124426257569,6536,no,245288
inherited,ererbten,8,0.6936268238206096,0.0737474998381244,0.9038963155732048,5459,no,83059
americas,mittelamerika,1,0.6564752962269298,0.0192635002626337,0.9714926827308024,6560,no,5947
scorer,scorerpunkte,9,0.6855685207986095,0.0770219870443176,0.8989995466083325,6891,no,24786
stevens,taylor,2,0.6147748634418537,0.070078885480904,0.8976732103881526,5578,no,2956
filter,spamfilter,7,0.6368794989127604,0.1449116977208862,0.8146414306724499,5507,no,301947
inland,küstenbereich,5,0.6723240056940734,0.0237940501952493,0.9658189440800362,6930,no,46861
atlas,geographia,7,0.4077996872578943,0.2638226037965478,0.6071860518769436,6055,no,12107
pound,pfund,0,0.6287175574763639,0.0,1.0,6213,yes,166639
muscle,muskeltonus,9,0.7537390965177097,0.0778635133522844,0.9063693254107787,6078,no,637216
dying,sterbe,8,0.6371231372919285,0.1025804427781897,0.8613222302256994,5979,no,211988
gerald,terence,5,0.512008988293835,0.1155348980425388,0.815893516679708,6494,no,986
mysterious,geheimnisvolle,3,0.7973820191337475,0.0366733369016178,0.9560300924438128,6412,yes,146641
approaches,denkansätze,9,0.5572260330669865,0.0877736427244252,0.8639167645832886,5448,no,385136
reveal,aufdecken,2,0.6649669184837657,0.0139496932053211,0.979453009448958,6067,yes,308012
relegated,zweitklassig,8,0.6972142512941526,0.0666206157381392,0.912781389520776,5499,no,23626
mask,perücke,9,0.5016984144049403,0.2527994168738545,0.6649434810894208,6761,no,153562
sandy,sandige,7,0.547432596222838,0.0755432713354476,0.8787380454534544,5400,no,66322
circus,varietés,9,0.5527574237037741,0.1906666690631312,0.7435290691837811,6658,no,44038
joy,joy,1,0.5827473085493167,0.0604229248263835,0.9060545378332392,5860,yes,370645
dying,sterbens,5,0.6479901020244172,0.091713478045701,0.8760132024276436,5979,no,211988
pushing,durchzudrücken,1,0.6014358751670581,0.0114093873924316,0.9813829230811356,5697,no,254399
accidentally,ungewollt,9,0.6219295306955852,0.1789775553973761,0.7765314372850958,6430,no,95770
assists,touchdowns,6,0.5033118661706599,0.0751173586831048,0.8701356095862971,5871,no,165616
stops,haltestellen,6,0.5294307622911061,0.0419640583690473,0.9265585601203652,5405,yes,244515
searches,suchbegriffen,9,0.6133104503766574,0.0891785161983748,0.8730534991415417,6719,no,155715
heath,highgate,7,0.5298233736668763,0.1141931597072603,0.822685981198373,6767,no,15116
sin,sin,1,0.6057845716436603,0.0219155483692372,0.965085957974985,6039,yes,308951
grows,unterwuchs,2,0.6049283602298579,0.135222744914102,0.817303866772176,5588,no,200977
cuisine,kulinarisch,4,0.6422558710821991,0.0609199098193296,0.9133646074368128,5708,no,118353
reid,mcneil,6,0.6381605076449743,0.0805501542004455,0.8879240861772965,6420,no,2004
ping,ping,0,0.6670869719257031,0.0,1.0,6346,yes,29179
drives,laufwerks,8,0.5236850812766589,0.0583154506013972,0.8998017228382607,6607,no,272568
foundations,fundamentale,7,0.5554650739485315,0.1441390313833798,0.7939705752369817,6902,no,114814
aggressive,aggressionen,7,0.6722950201689784,0.1652855526685979,0.8026631012839286,6451,no,250253
songwriters,musiker,7,0.670927235379831,0.1099623404818067,0.859183239370978,6386,no,13440
logan,morrison,9,0.5444796892309628,0.1800055259321135,0.7515400974861915,6984,no,2176
rap,hip,1,0.7345342086904962,0.0772111816437592,0.9048825129614032,6495,no,69727
sovereign,erbmonarchie,7,0.6383128700907845,0.121534692991907,0.8400538490919911,6859,no,84672
ritual,rituals,8,0.7481633493002632,0.0787161545385081,0.9048033550558818,6898,no,103185
accuracy,präzision,7,0.7150722557619549,0.1081039560126714,0.86867458696405,5735,yes,213289
identifying,identifizierbar,6,0.5741438026594449,0.1127294466022896,0.8358802781685651,6920,no,194199
kazakhstan,kirgisistan,5,0.7323735476255706,0.0836708211478252,0.8974678040195393,6953,no,727
nonsense,blödsinn,1,0.7827308682437604,0.0301984839686989,0.9628522652226652,5411,yes,86487
marshal,oberbefehlshaber,2,0.6345801437816632,0.0271117318431639,0.9590266514643804,6032,no,11641
preston,warrington,4,0.6391134144290782,0.0579158731847688,0.9169104165148736,6241,no,1102
collapse,zusammenbruch,2,0.6827004786289207,0.0267903463742442,0.9622400383061688,5550,yes,175909
legion,legionären,4,0.5149749554965724,0.1875757443008485,0.7330075333282913,5460,no,13863
ion,ions,4,0.5778321241904658,0.1622915821420949,0.7807237077349172,6832,no,47695
firms,unternehmensbeteiligungen,6,0.6832793010475657,0.0516906369407418,0.9296697262445528,6558,no,543789
lucky,glücklicher,6,0.4936030957896772,0.1251177734973212,0.7977799364655269,6465,no,377315
duration,zeitspannen,5,0.6274734097667518,0.1780602662279103,0.7789536657073413,6198,no,250646
bones,skeletten,9,0.673785839136773,0.1338495599565228,0.8342698201356812,6125,no,205565
kilometers,kilometer,0,0.7752223714276157,0.0,1.0,6385,yes,86652
palomar,gehrels,1,0.5533562434588775,0.1603500430104688,0.7753276858415961,6321,no,150
psychological,psychische,4,0.7470293197257967,0.0749040885780334,0.9088684219167972,5423,no,257412
neighborhoods,wohnvierteln,5,0.7271752037648208,0.0715140878426667,0.910460690290797,7003,no,110790
synthesis,synthese,0,0.7676204158913895,0.0,1.0,6168,yes,67281
timber,holzbohlen,7,0.6191715085651126,0.0537852878528404,0.920076165157806,5488,no,102271
assists,assists,0,0.5784292248537648,0.0,1.0,5871,no,165616
footage,videoaufnahmen,2,0.702944167270912,0.0419848220787307,0.9436391620154488,5911,no,145412
marsh,marsh,1,0.5941905077411531,0.0041465264386724,0.9930699151117124,6286,yes,17766
