en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
militia,ordetroepen,7,0.6688153440867657,0.1559773974328224,0.8108889790355677,5789,no,39473
mistakes,beginnersfouten,4,0.6792811616355754,0.1096680166105915,0.8609948275066546,6940,no,294825
fac,etalagekandidaat,3,0.5359692133835412,0.0238185632405356,0.9574507264446204,6773,no,4594
cites,aangehaald,2,0.6810220215814324,0.00936704999791,0.9864322157121028,6636,no,41017
tight,soepele,2,0.5605666278526289,0.0504761454910972,0.9173934334991256,6791,no,402805
spotted,gesignaleerde,6,0.4763321617699467,0.1470414097266625,0.7641199170929844,6802,no,115863
developments,vernieuwingen,3,0.6450356783885497,0.1571598240161614,0.8040878769015166,5670,no,270376
uncertain,onduidelijk,2,0.691666046578963,0.0310038017862526,0.957098249143246,6850,no,110198
ahmad,abdulrahman,3,0.7182266805679204,0.0084392985177267,0.988386275454445,6299,no,716
graduation,afstudeerde,6,0.7084497909992735,0.0708792312654911,0.9090509537813528,5740,no,138900
emmy,awards,5,0.636237930560805,0.1155536165021607,0.8462956693865531,6638,no,950
casino,restaurant,9,0.4832906350934059,0.2199661830301441,0.687217845086715,6756,no,453078
consequently,echter,5,0.6982077449187636,0.0255228222949909,0.9647343590954716,6175,no,181351
lasting,gedurende,5,0.5887790738792222,0.07426041315061,0.8880000141722044,6675,no,237682
storyline,hoofdpersonage,3,0.6187393463810551,0.2050668327596621,0.751073932252414,6950,no,46565
mutual,wederzijds,0,0.7337443488385651,0.0,1.0,5843,yes,224155
crashed,gecrasht,7,0.7196434647119766,0.0825691488682525,0.8970732353611954,6775,yes,68819
switched,overstapten,5,0.5694835385999014,0.0610438639223852,0.9031860254158778,5799,no,120437
abolished,afgeschaft,0,0.7682787358077205,0.0,1.0,6134,yes,29215
reynolds,williams,9,0.5430507050196389,0.1290090573258324,0.8080393075824177,6511,no,1702
myth,myth,3,0.6972550789716814,0.103330816703814,0.8709310053275063,6966,no,112435
spy,spionage,4,0.6581411644477777,0.0677169399862464,0.906707744154696,6141,yes,90489
suite,danssuite,2,0.4869020263946335,0.2105866445182911,0.6980787598418483,5880,no,186778
hardy,baker,7,0.4392645638271142,0.1042888366991315,0.808135067137537,6889,no,30773
nationally,landelijk,1,0.5137311673500327,0.0438457289743497,0.9213637988528822,6649,no,119931
devon,yorkshire,1,0.6748534371411299,0.0128134765199616,0.9813667398192192,5774,no,1731
seeds,bestuiven,6,0.6323848164636723,0.1249550665822869,0.835007941111291,5743,no,242701
inns,crickets,2,0.387722014248767,0.0272787971788351,0.9342680871273572,6314,no,12477
delayed,geannuleerd,8,0.6688289837508543,0.1492761880947175,0.8175342324777585,6288,no,135808
tributary,zijriviertjes,4,0.7211719504709742,0.0544077383531063,0.9298489386234464,5934,no,9551
succeed,opvolgde,8,0.5559188905140879,0.1356164436157984,0.8038907964313412,6913,no,293207
ferdinand,ferdinande,2,0.6348182452292153,0.1354037891591588,0.8242016157500848,6031,no,594
shots,geschoten,0,0.6435302054552745,0.0,1.0,5961,no,354211
zones,buitengebieden,3,0.615061910608458,0.2092956518871556,0.7461105939835795,6996,no,131092
illustration,geïllustreerd,5,0.6364045817158299,0.1472047573573207,0.8121452233692954,6341,no,112826
healthcare,ziekenhuizen,7,0.6554971866984178,0.1408659759670779,0.8231133952811335,6515,no,403091
victories,overwinning,1,0.7673941711961507,0.0483171561919272,0.9407668441400224,6232,no,60590
travelled,reisde,0,0.854490331667501,0.0,1.0,5877,yes,71734
edmonton,canada,8,0.584777989562906,0.1408122574210334,0.8059341921885698,5669,no,4586
exterior,interieur,1,0.66876100707006,0.008603249968732,0.9872989312923852,6998,no,169273
confederation,federatie,5,0.5986799226133692,0.1237475160112578,0.8287059580034072,6754,no,6666
convince,proberen,2,0.7205379781419496,0.126123648131276,0.8510341744358509,7040,no,173397
adr,#de,4,0.323153803541046,0.0332485673753765,0.9067105886813152,5833,no,682
moses,gamaliël,9,0.5408376481416985,0.1667022573107048,0.7643917240199832,6812,no,2513
promise,beloofd,2,0.6776943310955501,0.0488619250981907,0.9327486004261156,5807,no,417434
bots,sysops,6,0.5723885033716198,0.0523507038167085,0.9162039084239396,6954,no,23643
doctrine,leerstelling,3,0.6373820084932659,0.1646763018048459,0.7946828806703112,5658,no,162760
zhang,chen,9,0.7140241119099529,0.072929172127145,0.9073271900550236,5838,no,4199
bang,bang,1,0.4743872297825783,0.0297125519636459,0.9410581931602504,7150,yes,78568
transformation,transformatie,0,0.7784020673018259,0.0,1.0,6328,yes,192718
providence,baltimore,2,0.5712335838996817,0.0043216230359538,0.9924913839995246,6823,no,19781
targeted,gerichter,7,0.5394173009538024,0.1533775420014327,0.7786104449808336,6466,no,347475
considerably,beduidende,9,0.6406373658228569,0.15883523533961,0.8013249796069848,6728,no,266110
bots,pywikipedia,4,0.589254052404999,0.0354851547833294,0.9432000515174448,6954,no,23643
penalties,strafmaatregelen,9,0.5690670827102822,0.0763052984076371,0.8817654727097859,6867,no,145023
carol,kathy,1,0.6038844273998959,0.0951421545588403,0.8638933668412961,5937,no,8416
teeth,verbeende,1,0.6537412123046829,0.055834269229442,0.9213131362589831,6095,no,571089
bacteria,melkzuurbacteriën,9,0.7269656775620803,0.1064531573706483,0.8722693165684923,6650,no,272230
keyboard,gitaarsynthesizer,8,0.6426611430891158,0.0945734041832353,0.8717187026392866,5896,no,230620
hopkins,baylor,5,0.5612449642858865,0.1140801721766691,0.8310737065493572,6432,no,1294
lift,voorwaartse,9,0.5297327652055309,0.0987386423518233,0.8428907963600357,5706,no,316751
baroque,barokkerk,5,0.7375259886320211,0.130515803834339,0.849643410067267,6350,no,12336
hybrid,gelijkend,9,0.4580096636867464,0.3139015950995391,0.5933449712948841,5891,no,170137
idol,idols,2,0.5292367329086494,0.0519082165868753,0.9106793982603902,6419,no,36376
armor,bepantsering,0,0.7009456078648784,0.0,1.0,5906,no,78590
marble,marmer,0,0.7795932065146101,0.0,1.0,6901,yes,78932
strictly,strikte,1,0.6807307555667229,0.0649215170292126,0.912933253990908,6097,no,151931
diary,dagboek,0,0.7964349423763455,0.0,1.0,7057,yes,75370
miscellany,tijdschriftartikel,4,0.4229425418618471,0.0218729794196772,0.9508268520921648,7039,no,1488
reserved,voorbehouden,2,0.6876653596410065,0.0436631047579623,0.9402961775953216,6839,yes,142397
abolished,afschaffing,5,0.5956940907997564,0.1725846450079641,0.7753619396656614,6134,no,29215
prey,predators,9,0.6038710415999665,0.1400307037916368,0.8117618292212473,7054,no,88568
terrain,begaanbaar,1,0.6464248146756615,0.0014625071567688,0.9977426519898052,7203,no,123228
scales,putjes,0,0.5341438165854143,0.0,1.0,7123,no,100517
optional,extra,8,0.5078835491773876,0.246793824273654,0.672981020823378,5632,no,166075
boxers,wielrenners,9,0.5672571166838843,0.1491444593329164,0.7918144455206799,6906,no,17662
lawsuit,schadeclaim,4,0.6305229385736799,0.1444933329716702,0.8135609041039145,6880,no,182626
latvia,litouwen,1,0.750040670776869,0.0215862671309586,0.9720249954084196,6885,no,314
searches,search,6,0.6186673358051012,0.1092947697154087,0.8498620067080821,6719,no,155715
dynamics,complexiteitstheorie,7,0.562181921323303,0.1146167084096254,0.8306487286257445,7170,no,127569
robertson,mackenzie,8,0.6151254777424524,0.0788424557884962,0.8863889064911957,6179,no,1268
maintains,functioneert,8,0.5438197901030941,0.1193362957806725,0.8200479520268039,6449,no,142165
rape,doodslag,5,0.677887333563587,0.123133557856592,0.846279217963615,6169,no,116601
recommend,wenselijk,4,0.639204502298859,0.087141297780792,0.8800278080065499,5682,no,771284
coordinates,coördinaat,1,0.6607224241944545,0.0564053136248563,0.9213455139855874,6616,no,57496
portsmouth,yarmouth,5,0.6188320240095186,0.1282479253171614,0.8283344032553045,7038,no,982
dorothy,dorothy,0,0.6964355421413055,0.0,1.0,6763,yes,3052
cabin,laadruimte,2,0.5563151914399433,0.0771729777503825,0.8781777126966414,7298,no,127549
drives,drivers,2,0.5595227576970372,0.02458164408493,0.9579156671137264,6607,no,272568
advertisement,reclame/,9,0.6781398508431304,0.0647520149403126,0.9128379002076888,6935,no,112230
aggressive,intimiderend,6,0.6853876407428052,0.1453791673103247,0.8250060475441776,6451,no,250253
jeremy,tim,2,0.6008340871807127,0.0331711561849192,0.947679997078842,6015,no,4991
spots,vlekjes,2,0.5694092752624499,0.0509447352639492,0.9178779625834604,6070,no,340056
dressed,gekleed,0,0.8047436130287806,0.0,1.0,7273,yes,217155
innovative,vernieuwend,4,0.7330497753019954,0.0923999627679651,0.888061067189855,6686,yes,519640
ussr,rsfsr,8,0.6866410619158327,0.1620560678492868,0.8090531213483231,6114,no,833
likes,inspireert,4,0.5540643884544484,0.0342711361828831,0.9417489939877268,6921,no,408795
acceptance,aanvaarding,1,0.6845934647167242,0.0885340781681416,0.8854858050486941,6790,yes,215467
kills,doodt,0,0.8279101722203974,0.0,1.0,5756,yes,89966
closest,dichtst,0,0.6923670063685413,0.0,1.0,6196,no,152420
estonia,rusland,5,0.6748967749158881,0.0643902892311043,0.9129021832603016,5651,no,625
drawings,boekillustraties,7,0.7220113444951368,0.1499790699094687,0.828003763078205,6709,no,122273
fluid,vloeistoffase,2,0.725042629919999,0.0102539887174557,0.9860546227773264,6099,no,225545
classics,klassieken,1,0.6660219372177664,0.0044161924823334,0.9934129753564152,6695,no,65564
kerry,mcgovern,2,0.505699538129621,0.1519166689870738,0.7689888610666251,7023,no,2868
nose,neus,0,0.7317530801982872,0.0,1.0,6388,yes,305043
segments,lengten,9,0.4657517110604862,0.2172998623119048,0.6818690260253076,6407,no,129120
tribune,daily,4,0.5469531122870852,0.0710962742857408,0.8849666776954831,6674,no,3120
commitment,kernwaarden,4,0.6365924891358049,0.0248583175308828,0.9624184938920042,6253,no,605347
threw,duwde,8,0.6141804143672697,0.0742021463265207,0.8922079806151165,6667,no,174050
wagner,schiller,7,0.4865549391395912,0.1455029535701314,0.7697948949797313,6557,no,1247
everybody,hoor,9,0.5840833680415611,0.1628955105431329,0.7819275548302355,6339,no,424749
frances,joannette,8,0.640511411294911,0.0660293313607832,0.9065456138982204,7293,no,997
jeremy,jeffrey,4,0.5929122144128454,0.0410930289527866,0.9351850329586496,6015,no,4991
greene,webster,2,0.5841498995216046,0.0107536373699443,0.9819237293055382,7264,no,1968
administered,gereguleerd,6,0.5354229174168644,0.0358143863811691,0.9373038382769348,5989,no,123524
promise,beloof,5,0.6432767739308642,0.0832794822628766,0.8853777920801915,5807,yes,417434
chelsea,arsenal,6,0.5456581285723776,0.193062335657383,0.7386530561886048,6081,no,4241
johns,mcgill,2,0.5080925730249661,0.0701340144255693,0.8787084233971358,7177,no,4604
frankfurt,frankfurter,9,0.6255440034062959,0.137233740515388,0.820086858054057,5709,no,1685
arsenal,keepen,8,0.4571299695404252,0.1861396882392866,0.7106350564058,5869,no,45030
diversity,divers,5,0.5696173390701118,0.2462489692730551,0.6981748519887664,5950,no,267197
kit,ontwerpt,3,0.457828402078888,0.0799668406777899,0.8513061583291647,6309,no,288807
aids,kanker,5,0.5458605586826875,0.1637706408943597,0.7692172483510167,6204,no,142028
drives,rondrijdt,3,0.5542129652732446,0.0298914365087226,0.9488251819066408,6607,no,272568
wagner,schönberger,9,0.4788706058421427,0.1531872868675799,0.7576372534312575,6557,no,1247
twentieth,decennium,4,0.6050995109701844,0.1647310095490671,0.7860165255101137,6162,no,52032
aggregate,bekerwinst,6,0.4938668896975572,0.0737081150709789,0.8701350227693027,6348,no,83864
johns,washington,6,0.4803833615566325,0.0978432258939029,0.8307873971598151,7177,no,4604
relay,relay,0,0.6171944487247556,0.0,1.0,5855,yes,61979
millennium,tijdperk,7,0.4685821547861582,0.2912190229503784,0.6167168050226957,5870,no,39282
ash,hars,4,0.4499892702552336,0.0633450286957243,0.8766008255727793,6497,no,63688
excessive,vermindert,5,0.6655870064949123,0.0604227926477931,0.9167741362180756,6738,no,283241
stationed,gelegerd,2,0.8220962458783885,0.028904147655528,0.9660350948423198,6994,yes,41580
administered,administreren,8,0.517690700000704,0.0535466037973295,0.906262067548268,5989,no,123524
pound,pond,0,0.6127760975448244,0.0,1.0,6213,yes,166639
tenor,contrabassist,7,0.658275038907361,0.0711322590778605,0.9024793702032554,6826,no,22287
nadu,kerala,0,0.670489310659051,0.0,1.0,5867,no,616
classics,klassieke,3,0.6124290066447694,0.0580091230553304,0.9134757996516708,6695,no,65564
currency,papiergeld,9,0.6835187084526844,0.1154917807233379,0.8554564898860857,5672,no,346161
sec,sec,0,0.4127224125558861,0.0,1.0,6661,yes,54103
dimensional,vierdimensionale,5,0.7961424318811468,0.0496520539365755,0.9412953681193944,5876,no,44327
strictly,strikt,0,0.7456522725959356,0.0,1.0,6097,yes,151931
authorized,goedkeurde,2,0.6169411688185853,0.0346217673612303,0.946863510125021,6277,no,207847
cornell,universiteitshoogleraar,9,0.5197153723764252,0.1682654017839504,0.7554213604452761,6357,no,1558
marshal,bevelhebber,7,0.6200205468129621,0.0656135184211302,0.9043024234819368,6032,no,11641
roller,mijntreinachtbaan,6,0.5645018084956074,0.0603782052485132,0.9033763219810113,6856,no,79654
tracking,opsporen,0,0.6368845738446112,0.0,1.0,7099,no,260366
chip,moederbord,3,0.5435854196593073,0.1629295008082736,0.7693898655382327,6882,no,176186
incomplete,onvolledige,1,0.6914895854145289,0.0367093467191383,0.9495888484598876,6246,yes,78064
punishment,straffen,1,0.8027067803712193,0.0036721834853056,0.9954460822393688,5734,yes,174758
diplomat,diplomate,2,0.7241412333974957,0.1635523605705328,0.8157558399859047,6717,no,20902
georges,georges,0,0.6561298018170989,0.0,1.0,6855,yes,1221
recommend,aanbevolen,8,0.622666885217934,0.1036789148617169,0.8572595658289102,5682,no,771284
trend,opkomende,6,0.5760744411041159,0.215810579124786,0.7274723304370577,6492,no,498311
webster,russell,5,0.5225388291056972,0.1044222322091468,0.833447021430397,7187,no,2169
lynn,cathleen,9,0.5541555340701587,0.0334132530508102,0.9431330360236936,6368,no,2685
duration,duurt,4,0.630402883136609,0.1295577914797383,0.829520400453427,6198,no,250646
holders,houders,0,0.6049979971042905,0.0,1.0,7132,yes,138931
graduation,einddiploma,8,0.7003643033419971,0.0789647189227675,0.8986760191564628,5740,no,138900
slovakia,tsjechie,6,0.6941179352627014,0.1072660906957745,0.8661489532843114,6013,no,576
tactical,luchtdoelen,7,0.625069190342926,0.1733589139814706,0.7828747346911576,5797,no,67197
heinrich,diedrich,7,0.6315747315322571,0.1298643973646497,0.8294487471995514,6600,no,140
deceased,overledene,0,0.6510876730632621,0.0,1.0,6242,yes,91387
disorders,angststoornissen,3,0.7810655661094532,0.045826558444131,0.9445797618778004,6653,no,256984
franco,maurizio,9,0.4963533406877694,0.1732709742002885,0.7412415135653273,5978,no,1134
rebel,rebellerende,4,0.6510976732482138,0.0547967026421387,0.9223726601121832,5777,no,52615
vale,hednesford,5,0.4584709505683393,0.0498412019633142,0.9019476482805306,6729,no,4054
coin,bankbiljet,6,0.5914549119088313,0.145708950385627,0.8023384516814202,6172,no,126345
revolt,opstandeling,7,0.7182750011212973,0.1296795593354742,0.8470677965743598,6820,no,34363
travelled,verbleef,9,0.6531981394738526,0.2012921921936483,0.7644301114550526,5877,no,71734
delay,uitgesteld,7,0.5985360839356049,0.1626723972789712,0.7862971823180256,6215,no,283570
endorsed,voorgelegd,7,0.5779925453782971,0.035540436814717,0.942072491868846,7306,no,75017
snake,gehoornde,7,0.4759633690403362,0.1110674637243551,0.8107979044281716,5864,no,81717
alpine,alpinisme,5,0.5834147753101424,0.0882842231712204,0.8685657960324173,5645,no,23242
suburban,verstedelijkte,7,0.6139975870844376,0.1247646594303784,0.831116627820428,6459,no,61497
songwriters,liedjesschrijvers,0,0.8154397743412631,0.0,1.0,6386,no,13440
aggressive,agressie,4,0.6878404051439356,0.1429264029091943,0.827958457748045,6451,no,250253
jennifer,renee,5,0.6541975795012271,0.0606246685908652,0.9151891694016568,5745,no,10140
storyline,slotaflevering,6,0.5906619618347352,0.233144217305982,0.7169914195725426,6950,no,46565
nearest,dicht,4,0.5362958182135095,0.1652013817046224,0.7645017232800042,5898,no,135918
porter,mahoney,2,0.5689893721509466,0.114418189721958,0.8325769334357516,5994,no,10956
closest,dicht,4,0.5490476656685078,0.1433193407000335,0.7930009093706788,6196,no,152420
landmarks,pleinen,7,0.5890808331377828,0.1322172122574036,0.8166954518988552,6652,no,36399
planes,vliegtuigbommen,9,0.6659547334601584,0.1167362073052411,0.850852742474464,7249,no,109896
grid,startlijn,8,0.4661974630340972,0.1813775463099012,0.7199126839473948,5688,no,166663
neighboring,omliggende,1,0.6734762578651465,0.0612940609984545,0.9165806519059558,6353,no,71739
yugoslav,joegoslavië,5,0.7227732970015659,0.0904720139597003,0.8887518775204971,6911,no,112
defining,definiëren,0,0.7303269051008869,0.0,1.0,6184,yes,116062
dressed,aangeklede,5,0.6679836321662116,0.136759980862569,0.8300576995599244,7273,no,217155
jeremy,jeremy,0,0.634005243365632,0.0,1.0,6015,yes,4991
chelsea,leeds,8,0.5344809320483317,0.2042395321814289,0.7235225744092757,6081,no,4241
lutheran,protestantse,0,0.7257936154721791,0.0,1.0,5820,no,753
presenting,presentatiewerk,9,0.5804963729810659,0.2337929378606209,0.7128871339119486,6956,no,187621
genres,muziekgenre,7,0.6996417917707176,0.152351903110087,0.8211818889910901,6922,no,63598
rosa,rosa,0,0.648978620939265,0.0,1.0,6641,yes,8319
explosion,explosies,3,0.7749884498179449,0.0970742228544575,0.8886843504527291,5990,no,116122
laser,infraroodcamera,9,0.6009291881496419,0.1717721925110515,0.7776991256775304,6115,no,285707
tang,qing,3,0.6790292315162691,0.0620176272553928,0.916310788553653,5974,no,9674
humor,satire,8,0.606242126554452,0.2050042405163679,0.7472971851244401,7326,no,176017
circles,kring,6,0.5413378943992355,0.0918304332729018,0.8549667927792295,6583,no,160387
attraction,attractie,1,0.6630394902701813,0.0063725387737786,0.9904803939916051,6546,yes,180538
bats,vogels,7,0.5011548049863919,0.0734985382179591,0.8720993463500611,6910,no,46784
permanently,permanente,7,0.5413664326353482,0.1686836278856851,0.7624341757510654,5995,no,140804
executives,directeurs,3,0.6819200314453497,0.0673248175136282,0.9101431026090184,6519,no,186995
implement,implementeerde,1,0.7879647524639447,0.0470449038233445,0.9436594493619144,6742,no,402948
inhabited,bewoonden,2,0.7564180598677613,0.0640693839985088,0.9219130231943544,7046,no,36704
burton,holton,9,0.5246837145463236,0.0554296082936012,0.9044503787255782,6312,no,2905
handball,voetbalsport,6,0.6411633007137265,0.0375642183415451,0.944654935468314,5715,no,4798
aboriginal,maori,8,0.5111058091104594,0.2440961800144858,0.6767802739803152,6554,no,28782
surfaces,boloppervlak,9,0.6218210353366433,0.1667568011181721,0.7885347604139429,7323,no,177010
dot,kleurcode,4,0.4567469566251466,0.1033406710116526,0.815491958914211,7193,no,93095
voltage,doorslagspanning,5,0.6890498998012173,0.0306110044719462,0.9574646833110068,6439,no,132096
rendered,weergekeerd,4,0.4783166572387706,0.0390472443337842,0.924526538834468,6833,no,106816
bonds,dimeren,9,0.5045877905424165,0.0618014155541132,0.8908852518923526,7044,no,217570
smooth,ruw,6,0.531685921531589,0.0732762732960373,0.8788746240301575,5746,no,409754
integral,integral,4,0.5755437802027423,0.0460892770283287,0.9258577443844068,6354,no,145965
betty,judy,8,0.6284172824472971,0.077875672960158,0.8897402666075974,6440,no,3717
snake,roofvogel,8,0.4745845272758742,0.1124463054888171,0.8084490639797607,5864,no,81717
baden,baden,7,0.582709426076599,0.071343774783919,0.8909205326263151,7071,yes,285
tanzania,malawi,3,0.7254436131211248,0.0635694695488868,0.9194316660330036,6912,no,1062
payment,betalingsverplichtingen,7,0.7505297272350218,0.0729240698609341,0.9114412124661848,5787,no,1083253
tough,bikkelharde,5,0.5779256273788385,0.057487357523668,0.9095275688574596,6934,no,638893
keyboard,keyboard,1,0.7336422109572562,0.0035923363150949,0.995127281638678,5896,yes,230620
ethiopia,tsjaad,9,0.6432242622341724,0.1441710725053192,0.8169012868827601,6601,no,1566
assertion,argument,1,0.7348353307732055,0.0527751910638337,0.9329932884330444,5761,no,65575
nicolas,philippe,2,0.6016028074665227,0.0503413875639404,0.9227826738121532,7324,no,1070
kenny,johnny,2,0.6360256124861295,0.0323605887381138,0.951583996379876,6362,no,3023
provision,verplichting,1,0.700326666915176,0.0313629456568498,0.9571362704650088,6575,no,292202
martha,martha,0,0.6628931406759824,0.0,1.0,6707,yes,2419
strings,klankkast,7,0.614353033696318,0.1116356406379148,0.8462295011140633,5912,no,127712
pronounced,lettergreep,1,0.5662130042420445,0.1032380701132366,0.8457869826967406,5791,no,120440
lawsuit,geschil,9,0.5958235588035561,0.179192712741794,0.7687884508740813,6880,no,182626
fiji,cookeilanden,9,0.5922423749320396,0.1267840641776129,0.8236725977217116,7171,no,784
assists,levenspunten,9,0.4511229583869969,0.1018593832783393,0.8157999350004843,5871,no,165616
heath,grinstead,3,0.4910297439667475,0.0268483541173706,0.9481570002348126,6767,no,15116
beaten,doodgestoken,3,0.6224675705668187,0.0253161005217442,0.9609188967681108,6507,no,123912
endings,verbuigingen,3,0.4777343472246836,0.0178539153700681,0.963974297380268,6561,no,23479
garrison,gelegerde,1,0.7543490712476886,0.0630315832719372,0.9228858880823636,5634,no,14305
configuration,configuratie,0,0.7971604062204163,0.0,1.0,6248,yes,215656
copyvio,auteursrechtenschending,0,0.7749531787046322,0.0,1.0,6326,no,13
slovakia,kroatië,4,0.7083869523561865,0.0929970736022893,0.8839544206149325,6013,no,576
fourteen,zestien,4,0.8397253942348263,0.0207521041335195,0.9758830368337696,6226,no,60641
notre,paix,6,0.4659388729822641,0.2201779395256904,0.6790955482917309,6005,no,1690
conventions,conventie,1,0.6557539786090529,0.0985059709696576,0.869400501743891,6714,no,67831
cello,contrabasklarinet,8,0.7333699523818477,0.0979748329805865,0.8821489775293734,7280,no,18903
admit,integendeel,5,0.6568641437530893,0.0621307579245924,0.9135866502257272,6577,no,348615
chronicle,kroniekschrijvers,6,0.5433069167946227,0.143985358157591,0.7905034533268949,5770,no,19214
enhanced,enhanced,4,0.5547308569249025,0.0187944158150683,0.9672300128549184,6860,no,263743
uprising,opstand,0,0.8228425672465872,0.0,1.0,6611,yes,33232
bombs,granaten,3,0.7655087928704829,0.1017433094785938,0.8826831215479242,7256,no,77834
deeply,geschokt,3,0.581402546723246,0.032937658652444,0.946385311649428,6238,no,306771
bench,zitting,7,0.4447450394470654,0.0518534074687656,0.8955828239278518,6537,no,169874
demanded,geëist,8,0.6982108737096642,0.0878251748261105,0.888268260737264,6938,yes,125249
recall,merkte,8,0.5443013794304556,0.033476492701276,0.9420599259404598,5813,no,275207
observer,observeerde,6,0.5061304372064328,0.1801691700320579,0.737477381406327,6119,no,57335
tyler,kyle,2,0.5912126812028379,0.0382364784334948,0.9392540638936016,5981,no,3957
honest,onvriendelijke,7,0.6569326843339927,0.0557944415608684,0.9217169663764152,6685,no,443985
ahmad,muhammad,9,0.695945055403796,0.030720923681851,0.957723459517801,6299,no,716
saxophone,tenorsaxofoon,2,0.7543635989080653,0.036546145638483,0.953792267840326,6043,no,15308
suburbs,agglomeratie,7,0.6684886342142811,0.1311981833634903,0.8359380441447242,5788,no,60746
eurovision,preselectie,6,0.7188794322285587,0.0948106300490051,0.8834806587367862,5878,no,344
targeted,doelwitten,2,0.6182087213513479,0.0745861216038872,0.8923402470986542,6466,no,347475
curve,rechte,7,0.5271989241206523,0.1070771990964676,0.8311820433136281,6147,no,154360
felix,victor,7,0.4725607302501916,0.1714429788037325,0.7337857276387563,7262,no,3210
tourists,toeristen,0,0.8858435436908291,0.0,1.0,7216,yes,197273
chi,yau,8,0.5031539954168814,0.1702136907095456,0.7472202866034361,5654,no,31885
pregnant,zwangeren,4,0.739849824753314,0.1051822928603228,0.8755286448077776,6768,no,379625
cent,ounce,9,0.5094828570025147,0.1325465350218402,0.793550674364123,6679,no,533892
keys,key,3,0.5351246196840442,0.1324010513774453,0.801653993071303,5721,no,258752
bolivia,peru,6,0.7573934328075689,0.0678485334354741,0.9177834668971596,6394,no,849
saxon,oudsaksische,5,0.6000987755328366,0.0701427890842874,0.8953470020553612,6514,no,1671
exhibited,exposeerde,2,0.7627742924840165,0.0208383954122388,0.9734072766634456,5964,no,71095
phrases,woorden,0,0.7531049276768231,0.0,1.0,6774,no,222733
discusses,handelt,8,0.6102287934325062,0.1624688793293036,0.7897381019039436,7113,no,126888
surprised,verbazing,5,0.7052281025565429,0.0908170736707317,0.8859146737109264,5637,no,474850
receiver,ontvangers,4,0.5297874082527776,0.0912647395165147,0.8530481863007459,6284,no,169656
bread,roggebrood,3,0.6597638380183183,0.0791910728250763,0.892833687599839,7027,no,314792
malcolm,robert,6,0.5713130140862293,0.1096730582976924,0.8389496309171772,6383,no,1247
murders,roofmoord,4,0.7247022534570702,0.1556427877914112,0.823202516628386,6999,no,46043
estonia,estland,0,0.7392870641469924,0.0,1.0,5651,yes,625
nominate,etalagekandidaat,8,0.5478679250376818,0.08316318001129,0.868210648657587,6427,no,29071
cowboys,pacers,2,0.5675089367733397,0.1183067612172086,0.82749481885024,7196,no,16194
manages,saboteert,5,0.6124292409895701,0.1316310521058775,0.8230908794255575,6197,no,145730
personalities,personaliteiten,5,0.614444153362893,0.122189460482399,0.8341245115810567,6548,no,95186
bits,bits,1,0.5917961348249674,0.0038743569490897,0.993495805142956,6780,yes,206273
mesa,tucson,9,0.4602374139838059,0.0697378334294354,0.8684130367034704,6529,no,11716
compounds,stoffen,3,0.7087857383422049,0.0301346333779244,0.9592180233063894,6107,no,144323
concentrated,concentreerden,2,0.7298122874555177,0.0881734363176329,0.8922066317845838,6916,no,128634
salvador,mexico,9,0.6063618256261267,0.1625041331399475,0.788644390758638,5997,no,1692
fork,lappen,7,0.3798428109503222,0.1745691885730982,0.6851273263869467,5660,no,85598
consequently,daarom,6,0.6916368421466983,0.0320937250670562,0.9556551477566964,6175,no,181351
collaborative,samenwerking,3,0.643646530599069,0.0915903870970147,0.8754273828033288,7227,no,142401
verified,gestaafd,2,0.6617017711529624,0.0373393374874854,0.9465849189325848,6180,no,90033
electron,elektronenpaar,4,0.7032767750081524,0.0561553056628231,0.926056184493538,6748,no,47449
copyvio,auteursrechtenprobleem,7,0.6580324642265235,0.1169207144781087,0.8491254469417795,6326,no,13
subway,metrotunnel,1,0.7000425742511396,0.011184589387896,0.984274237599884,7024,no,54979
batman,schurken,5,0.5712948418284598,0.1140417317687225,0.8335974816430088,5963,no,12095
sacramento,californische,8,0.5964932885651733,0.1112445851680655,0.8428166849666209,7084,no,12039
supposedly,waarschijnlijk,8,0.5904897472289834,0.0788477214763401,0.8822003471151069,7091,no,116826
imdb,filmtotaal,3,0.6108796676826569,0.1383211964091822,0.8153750175170293,5956,no,7969
storyline,verhaallijnen,1,0.7379660794000998,0.0858400997406173,0.8958006119471523,6950,no,46565
draws,inspireert,9,0.4886873476219885,0.1371320250259895,0.7808760306576096,7243,no,158651
hydrogen,waterstof,0,0.8681996147245783,0.0,1.0,6156,yes,100436
walsh,connor,5,0.6036313351635665,0.0104820716871798,0.9829313746121692,6995,no,909
provision,wettelijke,3,0.6572524826228463,0.0744371299491795,0.8982667941840543,6575,no,292202
duck,konijntje,5,0.4942190135102807,0.1084325753564549,0.8200741898642324,5993,no,78432
loaded,uitgeladen,0,0.7114831487772209,0.0,1.0,7136,no,224915
hardy,pearson,5,0.4444741987912542,0.0990792017349915,0.8177194703610222,6889,no,30773
easter,nieuwjaarsfeest,8,0.6038995593365143,0.1262516285315127,0.8270883748061061,7313,no,14774
genres,muziekstijlen,3,0.7645173637331217,0.0874763311476829,0.8973274900116238,6922,no,63598
