et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
hommik,hodine,4.0,0.5118978470778633,0.0549007619524258,0.9031388555339732,20865.0,659630.0,no,meaning
ettevõte,spoločnosť,3.0,0.6256652502118772,0.0618959081076601,0.9099775963800232,1464.0,1428160.0,yes,1
tüüp,typovo,2.0,0.4842289763557256,0.0913022665692274,0.8413600170423191,2340.0,374774.0,no,pos_tag
nemad,tí,0.0,0.5115364241830873,0.0,1.0,5796.0,0.0,yes,not_basic_form
eesotsas,fkgp,4.0,0.4556755244727484,0.0535270138301643,0.8948807010888812,3280.0,0.0,no,not_language
sülle,filomélu,3.0,0.519229501590911,0.0271738583186653,0.9502677686257964,105259.0,5.0,no,meaning
kanal,kanál,0.0,0.5931482967634581,0.0,1.0,2145.0,195056.0,yes,1
järgmine,„posledná,4.0,0.4695440899915792,0.0803316972494645,0.8539093753290681,1855.0,1661707.0,no,meaning
laupäev,pôstu,2.0,0.5313032234553029,0.0285556235482877,0.948994958816638,34506.0,339416.0,no,meaning
märkmed,úryvky,0.0,0.5446196934941356,0.0,1.0,19407.0,0.0,no,meaning
vahendusel,sprostredkovanie,1.0,0.573591185732628,0.0006983815711396,0.9987839208460316,3552.0,0.0,no,pos_tag
seoses,súvislosťou,3.0,0.469776338350283,0.0667630290382704,0.8755673244197909,695.0,441101.0,yes,not_basic_form
linn,mestké,3.0,0.5547196529319082,0.1540019581801467,0.782704582778981,114.0,1549647.0,no,pos_tag
samasugune,podobná,1.0,0.5345597311431304,0.0447215264871662,0.9227982505940008,8596.0,232692.0,yes,not_basic_form
laul,pieseň,0.0,0.6731321245320524,0.0,1.0,752.0,392297.0,yes,1
vangi,popravení,4.0,0.5466334342738324,0.047738526893969,0.9196824042638652,2022.0,0.0,no,meaning
ammu,ešteže,3.0,0.4333228176668776,0.0529609358599922,0.8910904683204354,8069.0,270403.0,no,meaning
sõbralik,priateľská,0.0,0.5707024318282019,0.0,1.0,27328.0,132673.0,yes,not_basic_form
ettevõtlus,podnikovohospodárske,3.0,0.5977441683107572,0.0166041963425196,0.9729726694204018,31008.0,139413.0,no,meaning
suhkur,cukry,0.0,0.5805081828746148,0.0,1.0,28078.0,157996.0,yes,not_basic_form
kalad,potápky,4.0,0.5527486128013982,0.0128198131071474,0.9773328698706026,7921.0,0.0,no,meaning
sisemine,retencia,4.0,0.4683562356279231,0.0672646618012025,0.874417405810603,7545.0,148597.0,no,meaning
samuti,taktiež,2.0,0.5929725643528517,0.0350074088239894,0.9442539406999032,108.0,1933240.0,yes,1
vms,viacslovné,4.0,0.4273851711951447,0.0875743735720977,0.8299393137538976,4386.0,230297.0,no,shortcut
põhjendama,vynucovať,3.0,0.5886402268260432,0.0089895474166846,0.9849579994101272,96011.0,121083.0,no,meaning
neli,štyri,2.0,0.5301254116447097,0.0285212840201186,0.9489457572353912,516.0,863991.0,yes,1
teie,odpoviem,3.0,0.5181211606381851,0.0125101680046201,0.9764239928377064,5787.0,7.0,no,meaning
esindus,veľvyslancov,0.0,0.4994678847465672,0.0,1.0,11379.0,104355.0,no,meaning
samuti,aj,1.0,0.6048938119746001,0.023086161202241,0.9632374244588532,108.0,1933240.0,no,meaning
küll,síce,4.0,0.5497139958677074,0.0659523544519815,0.892876467233047,447.0,2924749.0,yes,near_equivalent
laupäev,nedele,4.0,0.5259452030664439,0.0339136439371468,0.939424652984131,34506.0,339416.0,yes,not_basic_form
vangi,odsúdený,2.0,0.5533905652637012,0.0409813959041002,0.9310509267234252,2022.0,0.0,no,meaning
peamiselt,predovšetkým,3.0,0.5551316322771103,0.1075366163376465,0.8377217913149735,239.0,307417.0,yes,1
nõu,prosby,1.0,0.4307858555741274,0.0112073671939548,0.974643576831866,4848.0,282856.0,no,meaning
märkmed,zápisky,1.0,0.5435756325581473,0.0010440609359883,0.9980829541265944,19407.0,0.0,yes,near_equivalent
sülle,zatúži,4.0,0.5165837023273631,0.0298196575822132,0.9454255596320856,105259.0,5.0,no,meaning
võistlus,súťažná,1.0,0.6077109242771286,0.0406707960627694,0.9372733764896258,4510.0,524195.0,no,pos_tag
põhimõte,princíp,0.0,0.6435374550172286,0.0,1.0,9027.0,347800.0,yes,1
tellimus,objednávky,4.0,0.5635279736483214,0.0279977358205465,0.9526686070066408,41001.0,182512.0,yes,not_basic_form
ohver,obetu,3.0,0.4432776536600584,0.0133287231684778,0.9708091611399396,15518.0,186708.0,no,meaning
kanal,kanáli,1.0,0.5605959153312079,0.0325523814322502,0.9451193207333244,2145.0,195056.0,yes,not_basic_form
märkmed,výpisky,4.0,0.5278343549620623,0.0167853385320733,0.9691797069907938,19407.0,0.0,yes,near_equivalent
paiknema,nachádzali,4.0,0.4881776355251095,0.071064921912118,0.8729264771304628,48196.0,116486.0,no,meaning
raadio,rozhlasového,0.0,0.5980773796008942,0.0,1.0,1163.0,148117.0,no,meaning
vangi,odsúdených,3.0,0.5476052349038101,0.0467667262639913,0.9213174084253476,2022.0,0.0,no,meaning
enda,nepozornosť,2.0,0.4355451969603234,0.0128933265584093,0.971248396642554,388.0,72.0,no,meaning
pulmad,svadby,2.0,0.5144798375619315,0.0159118752268032,0.9699997665062664,23347.0,0.0,yes,not_basic_form
seoses,súvise,1.0,0.4829790151259795,0.0535603522625739,0.9001744223853263,695.0,441101.0,yes,not_basic_form
lõplik,konečných,3.0,0.4477513934427521,0.0336561439408225,0.9300880411558532,5056.0,122888.0,yes,not_basic_form
vangis,väzenia,2.0,0.600867839704438,0.0929645103964393,0.866013006768965,10569.0,5.0,yes,not_basic_form
põlema,podpáli,3.0,0.5229185195662064,0.0213576356735983,0.9607595602563402,7714.0,187965.0,yes,not_basic_form
jutumärgid,ς,0.0,0.6112446319685139,0.0,1.0,54936.0,0.0,no,symbol
ohver,zahynie,1.0,0.4534603954391658,0.0031459813893703,0.9931100800404464,15518.0,186708.0,no,meaning
pidu,fašiangové,4.0,0.4825678981771467,0.0433793897263905,0.9175214118903364,13249.0,237563.0,no,meaning
kuivõrd,pretože,2.0,0.4815310850345404,0.0150921792405489,0.9696104062652428,7306.0,101438.0,no,meaning
hetk,okamihy,2.0,0.4583458131550275,0.0598772148301924,0.8844566690465554,14109.0,1585458.0,yes,not_basic_form
minister,ministerský,2.0,0.7169417974998544,0.0874452208630041,0.8912896169794257,2924.0,305397.0,no,pos_tag
pood,predajňu,1.0,0.5635612991843557,0.0145997047960186,0.9747480291899552,16503.0,513985.0,yes,not_basic_form
võistlus,súťaž,2.0,0.5974094052376632,0.0509723151022348,0.9213853298092458,4510.0,524195.0,yes,1
selts,spevokoly,1.0,0.4378138744785774,0.0157999094272174,0.9651688066196448,507.0,185095.0,no,meaning
nemad,nejakí,3.0,0.4724524186996731,0.0390840054834141,0.92359487294413,5796.0,0.0,no,meaning
madalale,klesajúcemu,4.0,0.5332503588155374,0.0253215279725022,0.95466737841371,24269.0,26.0,no,meaning
meenutama,pripomínalo,4.0,0.4760425494654665,0.0481312678907714,0.9081768941960324,63154.0,397439.0,yes,not_basic_form
nõu,dôverujem,3.0,0.4233070299308268,0.0186861928372554,0.9577228973778624,4848.0,282856.0,no,meaning
eeldama,objasňovať,0.0,0.5427065929294265,0.0,1.0,81721.0,262727.0,no,meaning
