et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
sõitma,voziť,1.0,0.8001670666537609,0.0635330546930365,0.9264408408395646,2734.0,1406894.0,yes,1
sõbralik,kamarátsky,4.0,0.762835110412693,0.1072503974447128,0.8767357961071918,4672.0,132673.0,yes,1
te,povedzte,3.0,0.6401626192802062,0.0285182652144256,0.9573514573607426,268.0,44.0,no,meaning
esindus,pobočka,4.0,0.6312407351874842,0.0524419324998567,0.9232949217840356,11812.0,104355.0,no,meaning
mahtuma,zmestil,2.0,0.66906250794202,0.0985676573881547,0.871594861901032,27540.0,213662.0,yes,not_basic_form
põlema,zapáliť,3.0,0.7203982928788802,0.0390490762507009,0.9485822483058228,4615.0,187965.0,yes,1
ohver,vrah,2.0,0.7692678125128614,0.0426234983809976,0.947500979738198,10861.0,186708.0,no,meaning
hindamine,posudzovanie,0.0,0.8444792926581266,0.0,1.0,6199.0,229765.0,yes,near_equivalent
selts,spolok,0.0,0.7701220681612876,0.0,1.0,13880.0,185095.0,yes,1
ohver,zločin,4.0,0.7492268127908016,0.0626644981030574,0.9228166415107136,10861.0,186708.0,no,meaning
kanal,Kanál,1.0,0.7333469601172955,0.1372606958428435,0.8423392042291803,10609.0,195056.0,yes,1
põhjendama,akceptovať,4.0,0.7533310061493981,0.0922913479141681,0.8908598531357763,30840.0,121083.0,no,meaning
põhimõte,zásadu,2.0,0.7788861896316708,0.0421699642314755,0.9486393664634728,5337.0,347800.0,yes,not_basic_form
olud,klimatické,3.0,0.627855812630162,0.1006443878557926,0.8618471377377018,17371.0,0.0,no,meaning
põhimõte,pravidlo,3.0,0.7119779806992363,0.10907817316391,0.8671489487647258,5337.0,347800.0,yes,1
sundima,donútiť,1.0,0.7611054953174404,0.0072390167776051,0.9905784232676218,38715.0,292004.0,yes,1
küll,dosť,2.0,0.7076689981650404,0.0063658097762782,0.9910847346579196,81.0,2924749.0,no,meaning
põlema,zhasnúť,2.0,0.7339715067228587,0.0254758624067225,0.9664547361117058,4615.0,187965.0,no,meaning
laekuma,vyplácať,2.0,0.672255397781925,0.0065378774677113,0.9903683820890729,36316.0,135172.0,no,meaning
samuti,taktiež,1.0,0.6908350496050173,0.0467576008439898,0.9366078270770102,190.0,1933240.0,yes,1
matused,Pohreb,4.0,0.6852109160178551,0.0831146614240559,0.8918236436944079,39007.0,0.0,yes,1
sülle,nezbedné,1.0,0.7210235827231586,0.058315432975913,0.9251732149921896,8490.0,5.0,no,meaning
organism,organizmus,0.0,0.8841823402871616,0.0,1.0,6776.0,187605.0,yes,1
minister,premiér,3.0,0.7756411194881931,0.0974573904159035,0.8883775549833335,1342.0,305397.0,no,meaning
minister,minister,0.0,0.8730985099040967,0.0,1.0,1342.0,305397.0,yes,1
püksid,rifle,1.0,0.8629475712718588,0.0337314321534152,0.962381819999618,7469.0,0.0,yes,near_equivalent
prillid,Okuliare,3.0,0.6922326581277225,0.1561321718613864,0.8159610507859092,12013.0,0.0,yes,1
sülle,náruče,4.0,0.7067785197047713,0.0725604959943002,0.906894824290026,8490.0,5.0,yes,not_basic_form
ettevõte,podnik,1.0,0.7866398156862544,0.0631852148725924,0.9256491482357944,1543.0,1428160.0,yes,1
esindus,sekretariát,1.0,0.6668147213162936,0.0168679463710473,0.975327813372678,11812.0,104355.0,no,meaning
järgmine,posledný,2.0,0.7043328312779489,0.0647520490976831,0.9158063683867282,1080.0,1661707.0,no,meaning
jälgima,dohliadnuť,3.0,0.7452502291827604,0.0715069390983974,0.9124501848586384,6357.0,463215.0,yes,near_equivalent
põhjendama,zdôvodniť,1.0,0.8236598733697955,0.0219624806937707,0.9740280273005651,30840.0,121083.0,yes,1
tellimus,doručenie,2.0,0.6785904652531829,0.1040298293941103,0.8670749658479099,13520.0,182512.0,no,meaning
ammu,už,3.0,0.6585555015023222,0.186485812771616,0.7793175201950391,991.0,270403.0,no,meaning
ahi,krb,4.0,0.7888671651764586,0.0609075247587665,0.9283250896029754,13669.0,169140.0,no,meaning
õde,sesternica,1.0,0.8133797250768331,0.0529206655060846,0.938911876202116,3199.0,229863.0,no,meaning
teie,váš,0.0,0.7486385618970388,0.0,1.0,359.0,7.0,yes,not_basic_form
kalad,raky,0.0,0.7933892069658398,0.0,1.0,8778.0,0.0,no,meaning
vangis,cele,4.0,0.6824614525248819,0.1268414313339618,0.8432707533066381,16294.0,5.0,yes,near_equivalent
ohver,zločinec,1.0,0.8072849378451628,0.0046063730486962,0.994326367351284,10861.0,186708.0,no,meaning
kilo,kg,4.0,0.7954629475121435,0.0456424619708968,0.9457351463249422,3095.0,106652.0,no,shortcut
te,ste,1.0,0.6656834522549502,0.0029974322396817,0.9955173950546724,268.0,44.0,no,meaning
läbirääkimised,rokovaní,4.0,0.6760761192861755,0.0685188516400754,0.9079783582813616,4758.0,0.0,yes,not_basic_form
vahendusel,internetovej,2.0,0.6125462549883653,0.1235878971309411,0.8321122627239403,2371.0,0.0,no,meaning
samasugune,nejaký,2.0,0.7699926476907066,0.044155546658839,0.9457647305916872,4134.0,232692.0,no,meaning
eel,predvečer,0.0,0.6504226420966058,0.0,1.0,2558.0,106733.0,no,meaning
neli,sedem,3.0,0.8767815137074186,0.019928918325988,0.9777755252821172,605.0,863991.0,no,meaning
olud,pomery,0.0,0.7285002004859547,0.0,1.0,17371.0,0.0,yes,near_equivalent
esindus,delegácia,3.0,0.6319996053724726,0.0516830623148684,0.9244048960759907,11812.0,104355.0,no,meaning
põhimõte,zásady,4.0,0.6940185312583442,0.1270376226048021,0.8452753541800057,5337.0,347800.0,yes,not_basic_form
üheksa,osem,2.0,0.8785983075327337,0.0254712137798629,0.9718260452549248,2253.0,166919.0,no,meaning
võistlus,zápolenie,2.0,0.761059720512687,0.0480334449015026,0.9406329864658868,3683.0,524195.0,yes,near_equivalent
laekuma,čerpať,4.0,0.6399827552522916,0.0388105199973447,0.9428242420594524,36316.0,135172.0,no,meaning
olemasolu,preukázanie,0.0,0.6790195444271611,0.0,1.0,1788.0,195567.0,no,meaning
mahtuma,zmestili,1.0,0.673109327741528,0.0945208375886468,0.8768666971965708,27540.0,213662.0,yes,not_basic_form
eel,prípravách,4.0,0.5742041726824906,0.0762184694141152,0.8828170108463188,2558.0,106733.0,no,meaning
te,Vy,2.0,0.6616283752661514,0.0070525092284805,0.9894531017829072,268.0,44.0,yes,1
laul,pieseň,0.0,0.8812394578140654,0.0,1.0,4021.0,392297.0,yes,1
ahi,kotol,3.0,0.7995250393306108,0.0502496506046143,0.94086708959472,13669.0,169140.0,no,meaning
juur,zemiak,3.0,0.6445656399222126,0.1366834134929486,0.8250450187485678,29104.0,128780.0,no,meaning
õpingud,učiteľské,7.0,0.7168212725528623,0.0584793338441023,0.9245720519736572,18935.0,3.0,no,meaning
seoses,súvisiacou,1.0,0.785111293853755,0.0559680243658949,0.9334569009681928,693.0,441101.0,yes,not_basic_form
sundima,poučovať,9.0,0.6534455979952012,0.1022328553353446,0.8647138146062419,38715.0,292004.0,no,meaning
lastevanemad,pedagógovia,3.0,0.7408209102663887,0.0650748657616715,0.919251511551035,86554.0,0.0,no,meaning
nemad,iní,7.0,0.7381727291891673,0.1164025669405337,0.8637889868011501,1309.0,0.0,no,meaning
vangis,samotke,1.0,0.7530018410484884,0.1027754989310847,0.8799039257880584,16294.0,5.0,no,meaning
samasugune,opačná,8.0,0.6868793634756258,0.0577460570669532,0.9224495223049516,4134.0,232692.0,no,meaning
sõitma,jazdiť,0.0,0.8485568843018811,0.0,1.0,2734.0,1406894.0,yes,1
hommik,navečer,6.0,0.7157173943088919,0.0610151768753262,0.9214463521436964,8406.0,659630.0,no,antonymum
püksid,trenírky,3.0,0.8474912014083824,0.0294409240166008,0.9664273628904484,7469.0,0.0,no,meaning
minister,Minister,3.0,0.7576442246804431,0.131058128548362,0.8525286581359823,1342.0,305397.0,yes,1
ohver,zločinec,1.0,0.7530871985328547,0.0054235711647419,0.9928497110635566,10861.0,186708.0,no,meaning
mahtuma,vojde,8.0,0.6212674271445591,0.1027022167941078,0.8581401614639956,27540.0,213662.0,yes,near_equivalent
sisemine,vonkajšia,1.0,0.7072976472931611,0.1207754716597059,0.8541487836093128,7566.0,148597.0,no,meaning
tüüp,užívateľ,7.0,0.4949478501923329,0.177379782574515,0.7361706199036633,4986.0,374774.0,no,meaning
selge,evidentné,5.0,0.6254035015815693,0.1173403195257463,0.8420177776089606,643.0,764054.0,yes,not_basic_form
õpingud,vysokoškolské,0.0,0.7753006063969646,0.0,1.0,18935.0,3.0,no,meaning
püksid,topánky,6.0,0.8397051122450845,0.0372270131798987,0.9575485808985984,7469.0,0.0,no,meaning
sõbralik,priateľský,1.0,0.7334877396740402,0.0108262917540188,0.985454671957148,4672.0,132673.0,yes,1
põlema,podpáliť,3.0,0.6759994471638389,0.0788077837117913,0.8955921717650099,4615.0,187965.0,yes,near_equivalent
soodne,priaznivé,2.0,0.6979624906621216,0.0850893308279433,0.8913362711218431,7644.0,137496.0,yes,not_basic_form
kell,15.30,9.0,0.8219815750143327,0.0266302423423145,0.9686190531434438,174.0,1860327.0,no,number
laupäev,nedeľu,9.0,0.7257514309367612,0.132195180974155,0.8459167748448648,14506.0,339416.0,yes,not_basic_form
mahtuma,zaberať,9.0,0.6142424195526293,0.1097272243860376,0.8484367054548305,27540.0,213662.0,no,meaning
dressid,tričká,6.0,0.7793731237483335,0.043829232899893,0.9467576440398576,76903.0,0.0,no,meaning
vangist,zajatia,3.0,0.6783777775971478,0.0688772443096352,0.9078263212820168,68059.0,0.0,no,meaning
kuivõrd,nepochybné,2.0,0.6813626314391314,0.0091002179495949,0.9868201193479832,3346.0,101438.0,no,meaning
põhimõte,zásadou,3.0,0.6992553717800798,0.1237214263513246,0.8496659606537654,5337.0,347800.0,yes,not_basic_form
samasugune,skutočná,7.0,0.6886890042406058,0.0559364163019733,0.9248797922300118,4134.0,232692.0,no,meaning
põhjendama,preverovať,9.0,0.6587597812982545,0.086807788804914,0.8835681804227323,30840.0,121083.0,no,meaning
vangi,zavraždiť,4.0,0.7268004985322645,0.0703280403096231,0.911773275095884,5051.0,0.0,no,meaning
näpp,ukazovákom,5.0,0.6880230666747116,0.0844807764768729,0.890640315610319,50733.0,115253.0,no,meaning
tegelema,oboznamovať,3.0,0.6852328319142912,0.1617112787930462,0.8090649940785458,2658.0,817278.0,no,meaning
prillid,Okuliare,2.0,0.6734325984939598,0.1724717008782137,0.7961096769383706,12013.0,0.0,yes,1
dressid,nohavice,3.0,0.7863753708078105,0.0368269858404159,0.9552637507132976,76903.0,0.0,no,meaning
koht,miestom,1.0,0.6345700620353669,0.0614763570742453,0.911677791327644,470.0,2726920.0,yes,not_basic_form
meenutama,pripomenie,5.0,0.5894781315718971,0.2345483183268062,0.7153631192838058,17352.0,397439.0,yes,not_basic_form
peamiselt,zväčša,7.0,0.6309416380654929,0.2086712273540247,0.7514673298273473,844.0,307417.0,yes,near_equivalent
te,vy,1.0,0.7518328354231523,0.0052156224514477,0.9931105830846144,268.0,44.0,yes,1
vangis,uväznení,6.0,0.703921103651008,0.1518562363285651,0.8225516974635133,16294.0,5.0,no,meaning
laekuma,vyplatené,0.0,0.6653380337280921,0.0,1.0,36316.0,135172.0,no,meaning
seoses,súvisiacimi,3.0,0.7411008207834047,0.0999784974362453,0.8811307147013503,693.0,441101.0,yes,not_basic_form
prillid,dioptrie,7.0,0.6521637186432725,0.193740580728901,0.7709663127700209,12013.0,0.0,no,meaning
minister,minister,0.0,0.8887023532288052,0.0,1.0,1342.0,305397.0,yes,1
kalad,mäkkýše,9.0,0.7485985041663576,0.0434677729073899,0.9451210407947432,8778.0,0.0,no,meaning
eeldama,zvažovať,7.0,0.6239771531450495,0.0452582957691664,0.932373134384028,70948.0,262727.0,no,meaning
suhkur,želatína,7.0,0.7977411091563733,0.062634016547713,0.9272015023720536,7490.0,157996.0,no,meaning
organism,organizmus,0.0,0.8883903525955248,0.0,1.0,6776.0,187605.0,yes,1
hommik,poobede,9.0,0.7122362780667293,0.0644962931174888,0.9169646085278016,8406.0,659630.0,no,meaning
esindus,centrálou,8.0,0.5897621217655027,0.0471104461258333,0.9260284576523456,11812.0,104355.0,no,meaning
kalad,sumce,8.0,0.7492126033298052,0.0428536737439423,0.9458963536457288,8778.0,0.0,no,meaning
suhkur,múka,4.0,0.8060572372904998,0.0543178884135865,0.9368672026993624,7490.0,157996.0,no,meaning
linn,mesta,7.0,0.6473130104821766,0.2497563829074501,0.7215863290533949,1069.0,1549647.0,yes,not_basic_form
sundima,presviedčať,2.0,0.6919097925267282,0.0637686608038176,0.9156140279999168,38715.0,292004.0,no,meaning
miski,nijaká,1.0,0.6457701703740061,0.0105437066848494,0.9839349630513694,1625.0,3791215.0,no,meaning
dressid,overaly,8.0,0.774815237430864,0.0483871192173624,0.9412208689314536,76903.0,0.0,no,meaning
olemasolu,neexistenciu,2.0,0.6722126798119454,0.006056428941142,0.9910707581062096,1788.0,195567.0,no,antonymum
märkmed,poznámky,1.0,0.7245407229590964,0.0762896639455589,0.9047368017084976,46834.0,0.0,yes,1
nemad,ostatní,4.0,0.7510538177639714,0.1035214783657296,0.8788620747234683,1309.0,0.0,no,meaning
kanal,stream,6.0,0.5993193932476311,0.2108752701726457,0.7397227114747641,10609.0,195056.0,no,meaning
üheksa,osem,2.0,0.8091965563220765,0.036618815069242,0.956705900238008,2253.0,166919.0,no,meaning
lastevanemad,deti,8.0,0.716271047432476,0.0896247285955842,0.888788685508058,86554.0,0.0,no,meaning
kanal,vysielač,8.0,0.586933973834951,0.2232606895853257,0.7244357440681974,10609.0,195056.0,no,meaning
sõitma,šlapať,7.0,0.6918310360084416,0.1567258482934395,0.8153030737327882,2734.0,1406894.0,no,meaning
tegelema,zaoberám,7.0,0.6367497869198976,0.2101943237874398,0.7518203136073606,2658.0,817278.0,yes,not_basic_form
nemad,nejakí,6.0,0.7398325026680543,0.1147427934616467,0.865731207090461,1309.0,0.0,no,meaning
lõplik,predbežná,2.0,0.7328608411547403,0.0191133335710408,0.9745824601250292,6906.0,122888.0,no,meaning
raadio,FM,7.0,0.6838835261378953,0.1776817347755006,0.7937686872528614,5077.0,148117.0,no,shortcut
märkmed,citácie,9.0,0.6667823240482885,0.1340480628563668,0.832613665704563,46834.0,0.0,no,meaning
pulmad,svadbou,6.0,0.6989848076470486,0.1394126541844254,0.8337153193666887,19294.0,0.0,yes,not_basic_form
demokraatia,demokracii,2.0,0.8313601363361742,0.0964483623354128,0.8960471234381823,3374.0,110824.0,yes,not_basic_form
lastevanemad,rodičia,0.0,0.8058957760280603,0.0,1.0,86554.0,0.0,yes,1
jälgima,dbať,7.0,0.6480938857707605,0.1089958644078794,0.8560330999301454,6357.0,463215.0,no,meaning
juur,plod,9.0,0.5950056243296211,0.1300339043131776,0.8206526690253867,29104.0,128780.0,no,meaning
küll,dosť,2.0,0.6890945941534,0.040633503185726,0.9443169266280254,81.0,2924749.0,no,meaning
organism,metabolizmus,2.0,0.781279081868107,0.1071112707274177,0.8794321995792941,6776.0,187605.0,no,meaning
nemad,všetci,5.0,0.7491225159531827,0.1054527801765183,0.8766021196094655,1309.0,0.0,no,meaning
prillid,ponožky,9.0,0.6437480810705327,0.2021562183016407,0.761017625218739,12013.0,0.0,no,meaning
kiire,rýchlej,8.0,0.6467893099871053,0.1252221609134393,0.8377975384648512,954.0,532068.0,yes,not_basic_form
ettevõtlus,lesníctvo,6.0,0.6831552043302649,0.0918076651089909,0.881532820823505,19320.0,139413.0,no,meaning
organism,tráviaci,4.0,0.7671128135916834,0.1212775390038414,0.8634862044038226,6776.0,187605.0,no,meaning
ripsmed,končeky,6.0,0.7707196522697004,0.0946455109460866,0.8906293955786548,37263.0,0.0,no,meaning
soodne,priaznivú,4.0,0.6756942978329517,0.1073575236571132,0.8628985710641434,7644.0,137496.0,yes,near_equivalent
hetk,chvíľu,3.0,0.7294533990842574,0.0803923468095352,0.9007312846709968,2329.0,1585458.0,yes,not_basic_form
eesotsas,nominovaní,1.0,0.6148105994409462,0.1300356148534011,0.8254195129707489,4345.0,0.0,no,meaning
minister,podpredseda,9.0,0.7199699886601327,0.1687323645686724,0.8101362464545757,1342.0,305397.0,no,meaning
juur,koreni,1.0,0.6487791944615903,0.0762603341812084,0.8948190668666574,29104.0,128780.0,yes,not_basic_form
sülle,náručia,0.0,0.7745038711214032,0.0,1.0,8490.0,5.0,no,meaning
olud,prevládajúce,9.0,0.5882849482141544,0.1233076460003972,0.8267159509487266,17371.0,0.0,no,meaning
vangis,väzeniach,5.0,0.7073416012434877,0.1484357387360855,0.826548645539471,16294.0,5.0,yes,not_basic_form
õde,synček,8.0,0.7086137536425084,0.0732746880780601,0.9062849836777008,3199.0,229863.0,no,meaning
hommik,ránom,2.0,0.7501679015159372,0.0265646696682809,0.9657994647658716,8406.0,659630.0,yes,not_basic_form
ammu,dávno,0.0,0.8618449468034621,0.0,1.0,991.0,270403.0,yes,1
peamiselt,prevažnej,1.0,0.7503273051495893,0.0892855602699282,0.89365865633167,844.0,307417.0,yes,not_basic_form
madalale,nízko,1.0,0.6847076774770342,0.0216975520113156,0.9692845535316448,17153.0,26.0,yes,not_basic_form
küll,naozaj,1.0,0.6945675498051952,0.0351605475339308,0.9518169196689288,81.0,2924749.0,no,meaning
meenutama,nostalgicky,6.0,0.5882481106342561,0.2357783392644472,0.713870423342077,17352.0,397439.0,no,meaning
vahendusel,internetovej,2.0,0.6372349382649487,0.111245819283879,0.8513711699841238,2371.0,0.0,no,meaning
kontoritarbed,písacie,9.0,0.6751746762682349,0.0646323616164008,0.9126361898351129,300027.0,0.0,no,meaning
seoses,súvisia,4.0,0.7204993477638433,0.1205799704558067,0.8566366241045569,693.0,441101.0,no,pos_tag
võistlus,preteky,3.0,0.7384884741388082,0.052904849919907,0.9331497394385628,3683.0,524195.0,yes,near_equivalent
minister,Minister,3.0,0.7576442246804431,0.131058128548362,0.8525286581359823,1342.0,305397.0,yes,1
vms,napr,3.0,0.6969952584918999,0.0380068970724593,0.9482900876075984,1552.0,230297.0,no,shortcut
laul,pesničky,4.0,0.7686000821832499,0.0943164543677335,0.8907003744015503,4021.0,392297.0,yes,not_basic_form
ripsmed,mihalnice,0.0,0.865365163215787,0.0,1.0,37263.0,0.0,yes,1
lugu,thriller,3.0,0.6249651240217721,0.1468702971977546,0.8097129347009049,502.0,1104562.0,no,meaning
näitleja,scenárista,2.0,0.7729236738721433,0.0480193261118977,0.9415071130238868,3168.0,214001.0,no,meaning
läbirääkimised,rokovaní,3.0,0.6563853728894652,0.1026200760637393,0.8647966543517315,4758.0,0.0,yes,not_basic_form
maantee,križovatky,0.0,0.842269742148563,0.0,1.0,2810.0,219004.0,no,meaning
ettevõte,koncern,2.0,0.7634288403616918,0.0531600273463549,0.9348998872644916,1543.0,1428160.0,no,meaning
tegelema,zaťažovať,4.0,0.6759123041940033,0.1710318065133341,0.7980601029618182,2658.0,817278.0,no,meaning
enda,svojho,0.0,0.6496769298991485,0.0,1.0,163.0,72.0,yes,not_basic_form
sülle,pritúliť,4.0,0.6793132219511305,0.0951906491702726,0.8770946760634699,8490.0,5.0,no,meaning
nõu,prekonzultovať,1.0,0.6738878104354237,0.0438723741665644,0.9388759991042238,1498.0,282856.0,no,meaning
läbirääkimised,Rokovania,1.0,0.709322475201358,0.0496829737518464,0.9345420064897194,4758.0,0.0,yes,1
sisemine,integrita,4.0,0.6734524524889121,0.154620666463955,0.8132765538151036,7566.0,148597.0,no,meaning
kiire,rýchla,1.0,0.7482207057424248,0.0237907651581197,0.9691834045802868,954.0,532068.0,yes,not_basic_form
ettevõte,firma,0.0,0.8165888677080467,0.0,1.0,1543.0,1428160.0,yes,1
vahendusel,internetovej,2.0,0.6372349382649487,0.111245819283879,0.8513711699841238,2371.0,0.0,no,meaning
kell,14.00,2.0,0.8296992629346656,0.0189125544219816,0.97771353870502,174.0,1860327.0,no,number
vangis,samotke,1.0,0.7530018410484884,0.1027754989310847,0.8799039257880584,16294.0,5.0,no,meaning
olemasolu,existenciu,0.0,0.6782691087530874,0.0,1.0,1788.0,195567.0,yes,not_basic_form
olud,poveternostné,0.0,0.7115925942145517,0.0,1.0,17371.0,0.0,no,meaning
demokraatia,liberálnej,4.0,0.8135006766001958,0.1143078220713913,0.8767980437395708,3374.0,110824.0,no,meaning
demokraatia,demokratických,1.0,0.8478490876494003,0.0799594110221868,0.9138190573413902,3374.0,110824.0,no,pos_tag
sisemine,hmatateľná,3.0,0.675219968893225,0.152853150059642,0.8154110469701864,7566.0,148597.0,no,meaning
kell,9.30,4.0,0.8269622135775299,0.0216496037791174,0.9744882131779002,174.0,1860327.0,no,number
dressid,rifle,1.0,0.8007496503591166,0.0224527062891098,0.9727251676239984,76903.0,0.0,no,meaning
prillid,okuliare,0.0,0.8459042993721735,0.0,1.0,12013.0,0.0,yes,1
ahi,piecka,0.0,0.8405455867606855,0.0,1.0,13669.0,169140.0,yes,1
kilo,kilo,2.0,0.7833816250657697,0.0285527470916702,0.9648336761309896,3095.0,106652.0,yes,1
selts,Spolok,2.0,0.7121823682017915,0.0643054723193506,0.9171841863277704,13880.0,185095.0,yes,1
samasugune,nejaká,0.0,0.7446254205425791,0.0,1.0,4134.0,232692.0,no,meaning
ammu,dávno,0.0,0.8618449468034621,0.0,1.0,991.0,270403.0,yes,1
märkmed,poznámky,1.0,0.7245407229590964,0.0762896639455589,0.9047368017084976,46834.0,0.0,yes,1
teie,vás,2.0,0.6904011812329706,0.0376578074471224,0.9482764335958648,359.0,7.0,yes,not_basic_form
maantee,frekventovanej,2.0,0.803757457814722,0.038512284333841,0.9542755931898976,2810.0,219004.0,no,meaning
paiknema,umiestené,4.0,0.6875226414474751,0.0512278832433197,0.9306560448606636,39885.0,116486.0,no,pos_tag
organism,metabolizmus,2.0,0.781279081868107,0.1071112707274177,0.8794321995792941,6776.0,187605.0,no,meaning
esindus,centrále,0.0,0.6368725678913361,0.0,1.0,11812.0,104355.0,no,meaning
põhjendama,odvolávať,4.0,0.6805776601742562,0.0649899099289122,0.9128316298415188,30840.0,121083.0,no,meaning
laekuma,preddavky,3.0,0.6295570098822525,0.0357810238458395,0.9462212859749688,36316.0,135172.0,no,meaning
püksid,trenírky,3.0,0.8474912014083824,0.0294409240166008,0.9664273628904484,7469.0,0.0,no,meaning
tüüp,typ,0.0,0.6723276327668479,0.0,1.0,4986.0,374774.0,yes,1
vms,poprípade,1.0,0.7257630048019647,0.0092391507623945,0.9874297637191276,1552.0,230297.0,no,shortcut
hommik,večer,4.0,0.7252839210401962,0.0514486501440218,0.9337627234228346,8406.0,659630.0,no,meaning
süles,posteli,4.0,0.7365642781676967,0.0536411458388523,0.9321174669152766,10366.0,0.0,no,meaning
esindus,zástupcov,4.0,0.6090472170372419,0.0278253508540942,0.9563093902030936,11812.0,104355.0,yes,near_equivalent
esindus,centrála,3.0,0.6172017689796363,0.0196707989116997,0.9691134460747318,11812.0,104355.0,no,meaning
elama,odsťahovať,2.0,0.6786371045757661,0.082444158312435,0.8916749599122037,1542.0,1552401.0,no,meaning
kiire,rýchly,2.0,0.7246713596944179,0.0473401112061266,0.9386795235686008,954.0,532068.0,yes,1
pulmad,krstiny,3.0,0.7628607371606295,0.0755367246708444,0.9099034430449788,19294.0,0.0,no,meaning
tellimus,objednávku,1.0,0.7731904372928642,0.0163199730451613,0.9793289957529832,13520.0,182512.0,yes,not_basic_form
elama,žit,4.0,0.6374747305656934,0.1236065323225077,0.8375908876623273,1542.0,1552401.0,yes,1
jutumärgid,úvodzoviek,4.0,0.7274769174220009,0.0941129446150964,0.8854502118833996,121976.0,0.0,yes,not_basic_form
hetk,chvíľu,3.0,0.7294533990842574,0.0803923468095352,0.9007312846709968,2329.0,1585458.0,yes,not_basic_form
enda,vlastnej,4.0,0.6072075174704623,0.0424694124286861,0.9346299514817636,163.0,72.0,yes,not_basic_form
kanal,kanál,0.0,0.8101946634202768,0.0,1.0,10609.0,195056.0,yes,1
küll,naozaj,1.0,0.6945675498051952,0.0351605475339308,0.9518169196689288,81.0,2924749.0,no,meaning
kilo,kila,0.0,0.8119343721574399,0.0,1.0,3095.0,106652.0,yes,not_basic_form
kuivõrd,zrejmé,3.0,0.6772707058841274,0.0131921435045989,0.9808937678308426,3346.0,101438.0,no,meaning
tüüp,povaha,4.0,0.5191934943344333,0.1531341384324146,0.7722328653929965,4986.0,374774.0,no,meaning
hindamine,posúdenie,2.0,0.7986887873450164,0.0283182412480387,0.9657581613348376,6199.0,229765.0,no,meaning
paiknema,umiestnené,0.0,0.7387505246907948,0.0,1.0,39885.0,116486.0,no,pos_tag
jutumärgid,kurzívou,3.0,0.7348823823398813,0.086707479697216,0.8944637906287835,121976.0,0.0,no,meaning
koht,mieste,2.0,0.5459005694278181,0.1501458496817942,0.7842875912301052,470.0,2726920.0,yes,not_basic_form
seoses,súvisia,4.0,0.7204993477638433,0.1205799704558067,0.8566366241045569,693.0,441101.0,no,pos_tag
madalale,nízkemu,0.0,0.7064052294883498,0.0,1.0,17153.0,26.0,yes,not_basic_form
esindus,sekretariát,2.0,0.621565944807656,0.01530662308368,0.9759659563696396,11812.0,104355.0,no,meaning
mahtuma,zmestí,4.0,0.6451630902326534,0.0788065537060135,0.8911466048807292,27540.0,213662.0,yes,not_basic_form
põlema,plamene,2.0,0.6828928858242098,0.0719143450514203,0.9047248858917336,4615.0,187965.0,no,pos_tag
vangist,väzenia,0.0,0.7472550219067831,0.0,1.0,68059.0,0.0,yes,not_basic_form
vangis,doživotie,3.0,0.7143103805338118,0.1414669594457613,0.8346918610287833,16294.0,5.0,no,meaning
minister,premiér,1.0,0.7830088226310784,0.1056935305977267,0.8810698202680297,1342.0,305397.0,no,meaning
jutumärgid,zátvorky,2.0,0.7381224741880219,0.0834673878490754,0.8984074759124685,121976.0,0.0,no,meaning
maantee,križovatke,4.0,0.7902928403762408,0.0519769017723221,0.938289482369706,2810.0,219004.0,no,meaning
eesotsas,lídrami,4.0,0.5995232589936438,0.1453229553007035,0.8048953562335285,4345.0,0.0,no,meaning
Kalad,Škorpión,4.0,0.6480040626780965,0.1385333507529615,0.8238693438006375,39667.0,4.0,no,meaning
pidu,párty,0.0,0.7786124645322223,0.0,1.0,3266.0,237563.0,yes,1
enese,samého,1.0,0.726847267924748,0.0250237018995109,0.9667180900662252,2840.0,0.0,no,meaning
sõitma,Jazdiť,1.0,0.7576397463616011,0.09091713794028,0.892856755248555,2734.0,1406894.0,yes,1
hommik,ránom,2.0,0.7501679015159372,0.0265646696682809,0.9657994647658716,8406.0,659630.0,yes,not_basic_form
sundima,provokovať,3.0,0.6763233587381143,0.0793550945924315,0.894988279416086,38715.0,292004.0,no,meaning
lugu,horor,2.0,0.6274496048580946,0.1443858163614321,0.8129318603526935,502.0,1104562.0,no,meaning
lastevanemad,vychovávatelia,2.0,0.783728641455901,0.0221671345721592,0.9724937948162328,86554.0,0.0,no,meaning
põlema,podpáliť,3.0,0.6759994471638389,0.0788077837117913,0.8955921717650099,4615.0,187965.0,yes,near_equivalent
laupäev,streda,3.0,0.7621637536001838,0.0957828583107324,0.8883580202066491,14506.0,339416.0,no,meaning
lõplik,definitívna,0.0,0.7519741747257811,0.0,1.0,6906.0,122888.0,yes,not_basic_form
soodne,priaznivú,4.0,0.6756942978329517,0.1073575236571132,0.8628985710641434,7644.0,137496.0,yes,near_equivalent
juur,koreňová,2.0,0.6294765437931817,0.095562984849617,0.8681961726576463,29104.0,128780.0,no,pos_tag
põhi,Spodok,2.0,0.6186910383255844,0.0586488209688829,0.9134130080134766,8120.0,317683.0,yes,near_equivalent
märkmed,spisy,3.0,0.7027775852400127,0.0980528016646427,0.8775610875061406,46834.0,0.0,no,meaning
