et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
õhtu,popoludnie,0.0,0.6414119213820729,0.0,1.0,10647.0,832578.0,no,meaning
õpingud,štúdiá,0.0,0.6850052472921,0.0,1.0,6881.0,3.0,yes,1
vangi,zajatý,0.0,0.6448969067769637,0.0,1.0,2022.0,0.0,no,pos_tag
enese,uvedomení,1.0,0.5413258108050073,0.0042869327407727,0.992142902101382,4048.0,0.0,no,meaning
koht,najvyssia,4.0,0.4263992101763683,0.1499394701216859,0.7398413897117845,290.0,2726920.0,no,meaning
sõitma,premávať,3.0,0.6211168728054146,0.0867879800696349,0.8774016314238297,13698.0,1406894.0,no,meaning
nemad,akí,3.0,0.5170688601638411,0.055151421113522,0.9036185488036044,5796.0,0.0,no,meaning
laekuma,zaplatených,1.0,0.5487563124681144,0.0005777049700946,0.9989483539126364,305045.0,135172.0,no,meaning
võistlus,súťaž,1.0,0.6846946556769185,0.0319595878355792,0.9554044532284668,4510.0,524195.0,yes,1
samuti,tiež,0.0,0.7289397197437126,0.0,1.0,108.0,1933240.0,yes,1
põhjendama,popierať,3.0,0.6449675655251565,0.0300729535301202,0.9554501505002876,96011.0,121083.0,no,meaning
seoses,súvisel,4.0,0.5189673653672304,0.1621539165365577,0.7619309206088457,695.0,441101.0,no,meaning
jälgima,sledovať,0.0,0.6148622846581835,0.0,1.0,20574.0,463215.0,yes,1
kell,„diskusia,2.0,0.6415539353873039,0.1323913128147247,0.8289396916354402,138.0,1860327.0,no,meaning
meenutama,pripomínajúci,3.0,0.5097111165492307,0.0627752825448634,0.890346246401313,63154.0,397439.0,yes,not_basic_form
vms,prípadne,0.0,0.5470249100881993,0.0,1.0,4386.0,230297.0,no,shortcut
neli,tri,1.0,0.704800326741914,0.0114801490529515,0.9839725506405688,516.0,863991.0,no,meaning
tegelema,zaoberajúcimi,3.0,0.5588916774937485,0.1548656950822791,0.7830275370419614,4358.0,817278.0,yes,not_basic_form
samuti,taktiež,1.0,0.6790417740382945,0.0498979457054181,0.9315472262604078,108.0,1933240.0,yes,1
raadio,vysielanom,1.0,0.7283268890889504,0.017948716778091,0.9759489434774732,1163.0,148117.0,no,meaning
kiire,pomalé,4.0,0.6243090439054173,0.0439431385955986,0.934241683384952,1916.0,532068.0,no,antonymum
vangist,väzení,1.0,0.6633297069197193,0.0138607875598609,0.9795319224459684,47942.0,0.0,yes,not_basic_form
näpp,hnedáčik,1.0,0.5186265001114638,0.0097810149993647,0.981489636843425,132113.0,115253.0,no,meaning
pood,predajňou,3.0,0.5975046657021168,0.0351464320102581,0.9444457898874352,16503.0,513985.0,yes,not_basic_form
enda,„svojho,3.0,0.4880404688460323,0.0543474033147862,0.8997997446029321,388.0,72.0,yes,1
õhtu,popoludnia,2.0,0.6153954601197924,0.0260164612622805,0.959438762525302,10647.0,832578.0,no,meaning
nõu,dôveru,1.0,0.4431017592546817,0.0040714530216442,0.990895132110176,4848.0,282856.0,no,meaning
eeldama,zdôvodňovať,2.0,0.56527398624613,0.0313805613081485,0.9474058122295737,81721.0,262727.0,no,meaning
vuntsid,sadli,2.0,0.5416992937774313,0.0190555298620179,0.9660180723219776,136693.0,0.0,no,meaning
tellimus,objednávky,2.0,0.6566147844425981,0.0125914124192644,0.9811845549573364,41001.0,182512.0,yes,not_basic_form
nemad,jediní,0.0,0.5722202812773631,0.0,1.0,5796.0,0.0,no,meaning
vangi,väzenia,2.0,0.626630030413903,0.0182668763630606,0.9716747340992004,2022.0,0.0,yes,not_basic_form
soodne,nepriaznivá,4.0,0.5436912322140277,0.0797098565994027,0.8721371232265235,20879.0,137496.0,no,antonymum
sisemine,rozťahovanie,1.0,0.5799132834880678,0.0028775518326648,0.9950624621077284,7545.0,148597.0,no,meaning
madalale,znižujúcou,3.0,0.6871003760388703,0.0435524826741269,0.940392373539957,24269.0,26.0,yes,2nd_grade
jutumärgid,výkričníky,2.0,0.5996607502132107,0.0534822154848759,0.9181156066991956,54936.0,0.0,no,meaning
jälgima,monitorovať,2.0,0.5678816470418983,0.0469806376162852,0.9235916093920074,20574.0,463215.0,yes,1
hindamine,zhodnotenie,0.0,0.7522324033770366,0.0,1.0,6466.0,229765.0,yes,near_equivalent
süles,zaspáva,3.0,0.5222343696654036,0.0143110082420199,0.9733274969251732,67682.0,0.0,no,meaning
samasugune,podobná,1.0,0.6153289268665125,0.0393660675114906,0.9398711341165964,8596.0,232692.0,yes,not_basic_form
madalale,nízkou,0.0,0.7306528587129972,0.0,1.0,24269.0,26.0,yes,not_basic_form
kell,♠,4.0,0.6214500350510012,0.1524952131510274,0.8029638226925059,138.0,1860327.0,no,symbol
laupäev,pondelok,3.0,0.5996410354532079,0.0293951999741662,0.95326946474841,34506.0,339416.0,no,meaning
vangis,väznený,4.0,0.6201965954969466,0.0864374899295947,0.8776771575101433,10569.0,5.0,no,pos_tag
kell,utc,0.0,0.7739452482020286,0.0,1.0,138.0,1860327.0,no,shortcut
lõplik,definitívna,0.0,0.5604018904510936,0.0,1.0,5056.0,122888.0,yes,not_basic_form
eesotsas,vymenovali,3.0,0.5155892296611095,0.1281012128651744,0.800989412919637,3280.0,0.0,no,meaning
läbirääkimised,rokovanie,4.0,0.6591015202548548,0.1115797477566191,0.8552193333509723,8527.0,0.0,yes,not_basic_form
märkmed,rukopisné,2.0,0.588893293324662,0.0426636820503354,0.9324468199800926,19407.0,0.0,no,meaning
sundima,vyzývať,3.0,0.5377160712432741,0.0269447426906525,0.9522815431392668,98623.0,292004.0,no,meaning
selts,muzeálne,3.0,0.4434486687979064,0.0451971711693642,0.907505257442913,507.0,185095.0,no,meaning
võimalik,nemožné,3.0,0.6494557740215475,0.1768806516019436,0.7859459584291194,209.0,2337813.0,no,antonymum
enda,niektorého,4.0,0.4659602830135972,0.0764275891472212,0.8590905271485119,388.0,72.0,no,meaning
põhi,stredná,3.0,0.4063675175726459,0.0165552828495484,0.9608550713439388,5547.0,317683.0,no,meaning
paiknema,rozmiestnené,1.0,0.59892503496186,0.0190318304655104,0.9692020082140388,48196.0,116486.0,no,pos_tag
võistlus,súťažílo,0.0,0.7166542435124977,0.0,1.0,4510.0,524195.0,no,pos_tag
pulmad,svadbu,4.0,0.5501360215010931,0.0628132440358422,0.8975229312318065,23347.0,0.0,yes,not_basic_form
soodne,priaznivá,3.0,0.5483558327980045,0.075045256015426,0.8796196263335605,20879.0,137496.0,yes,not_basic_form
õde,sestra,0.0,0.7047789579709951,0.0,1.0,1463.0,229863.0,yes,1
ettevõtlus,podnikateľské,4.0,0.6406625251691527,0.0341740623151973,0.9493594998418934,31008.0,139413.0,no,pos_tag
vangis,uväznený,2.0,0.6228518730928296,0.0837822123337117,0.8814347990542534,10569.0,5.0,yes,1
prillid,vreckové,4.0,0.5095823817002718,0.0627265686758453,0.8903973655581974,27376.0,0.0,no,meaning
sõitma,jazdí,2.0,0.6273175799566395,0.08058727291841,0.8861608695135837,13698.0,1406894.0,yes,not_basic_form
