en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
sheep,ovins,9,0.6262323434960142,0.0919964843180598,0.8719120136154229,6084,yes,141415
bills,seahawks,2,0.4249380274337974,0.0614413047757529,0.8736761603404608,5646,no,483289
touchdowns,tacles,7,0.6258651161646532,0.1370148924563397,0.8203978464398192,6908,no,34359
boeing,quadriréacteur,3,0.7149475552376383,0.16480601231008,0.8126679806829645,6635,no,2189
centered,recentré,9,0.4976912911518418,0.1820050785830985,0.7322259074973806,6392,no,112376
boarding,périscolaire,9,0.4969006393792865,0.077840339616344,0.8645644865059537,7043,no,75344
roberto,humberto,2,0.6477743726559126,0.0453812905286079,0.93452943842352,6835,no,670
entities,entités,0,0.8224214037384011,0.0,1.0,7168,yes,185095
variants,variants,4,0.5905109631658711,0.2344282223109368,0.7158236310771936,6349,no,59912
winnipeg,manitoba,8,0.6582828540693448,0.1199866060127742,0.8458289677715044,6384,no,3031
für,veröffentlichungen,2,0.7420226193519276,0.0985669691845303,0.8827406732979595,7147,no,0
chicken,dinde,7,0.6325836193335577,0.0630416267247121,0.909374153566256,6417,no,338089
farms,laitières,7,0.6066435585441071,0.1106795804999239,0.8457047117601344,5836,no,144871
accounting,actuariel,7,0.5560817953011996,0.1555880265448905,0.7813761076150578,6528,no,314871
dimension,dimensions,7,0.5944952110133155,0.162465091016799,0.7853717155561803,6907,no,163471
counted,comptabilisés,0,0.6158497242568293,0.0,1.0,7197,no,108524
lighting,sonorisation,6,0.6075477371925401,0.1271794777372487,0.8269024541994104,5744,no,426040
notion,présupposé,3,0.6934823479348089,0.0824494566877831,0.8937413620673972,6438,no,244484
cherry,flowers,6,0.4768543815810438,0.1411340552257989,0.7716234692755076,6532,no,75810
forwards,attaquant,6,0.5067956445664931,0.1417815015530303,0.7813960877263133,7006,no,51320
politically,électoralement,8,0.5739968481313914,0.2148657624112354,0.7276258761161999,6903,no,109991
header,affichera,7,0.4758492109356054,0.0583064614647197,0.8908436913106078,5913,no,102354
chat,discuter,9,0.4827348084766988,0.0323293311888966,0.9372324168988228,5626,yes,348845
maya,mésoaméricaniste,8,0.4838295176790209,0.2065211255721701,0.7008460445556138,7137,no,5492
milton,waddington,8,0.4813620293469026,0.1671506712093999,0.742255362052253,6182,no,2018
obscure,fantaisiste,3,0.5518522365097576,0.0160451867236683,0.9717463294122516,6693,no,75480
blade,lame,0,0.6217259722120071,0.0,1.0,6498,yes,130603
audiences,téléspectateurs,0,0.6134234052987411,0.0,1.0,7042,no,170048
intensity,luminosité,7,0.5412117076877898,0.2738151832173876,0.6640415349813973,6997,no,195730
greene,shackelford,5,0.5916303386022737,0.1097151357819592,0.8435647768622349,7264,no,1968
lecturer,professeure,3,0.6897299253712295,0.0955598197956906,0.8783126605385907,6691,no,41066
viii,vi,2,0.794914195054377,0.0363798448800958,0.9562370916517536,6158,no,10280
garcia,ortiz,6,0.5847078635496512,0.0685475366250353,0.8950677841978726,7011,no,1943
forbes,economist,7,0.4716473339846473,0.2052537657783099,0.6967743650435975,6924,no,1948
targeted,ciblés,3,0.663543653018682,0.0377302652279343,0.9461975353050764,6466,yes,347475
screenwriter,dialoguiste,3,0.7564702657540037,0.0519683911932822,0.93571758259369,6552,no,13265
monks,monastique,5,0.7094684573318674,0.1354676769148699,0.8396711048041049,6971,no,48106
squadrons,escadre,6,0.6703825197190032,0.0962111595187198,0.8744952350580437,6789,no,6859
lucy,cassie,7,0.5895253522512218,0.1009050404296048,0.853851971901458,6174,no,4034
mate,équipiers,3,0.4108946505997296,0.0909841102515326,0.8187129694486178,6338,no,129778
vital,indispensables,6,0.5252506162836739,0.0596862552837477,0.897961201994653,6382,no,630063
sebastian,sebastien,2,0.5502993318404674,0.118157624122142,0.823238245831417,6699,yes,1725
warnings,avertissant,4,0.6295516168116391,0.1311733537710773,0.8275679662906315,5916,no,89525
foods,viandes,2,0.6730983370154362,0.0726949230579975,0.9025267095456996,6072,no,805974
easter,fête,2,0.5477780381383508,0.2090154250601081,0.7238144418204406,7313,no,14774
institutes,institutions,2,0.5874969784224455,0.1624927510593314,0.7833400316406871,7325,no,43617
caroline,henriette,4,0.5583001093510853,0.0722902703803693,0.8853609685400605,6159,no,2530
diana,jennifer,9,0.5158869816841822,0.1661479354920731,0.7563937984583621,6547,no,2983
watts,collings,9,0.4415267239125102,0.2248871899875009,0.6625412745790253,7104,no,36810
enlisted,enrôlés,4,0.5621044045054961,0.051946882505058,0.9154030231612148,6460,yes,37666
wednesday,mercredis,7,0.6016220485651272,0.1042127196586404,0.8523553608433152,6291,no,14746
colombian,colombienne,3,0.7378458365922567,0.0976025491128954,0.8831734541799192,7260,yes,700
prevention,vih/sida,7,0.607615060848604,0.2366577464425406,0.7196904313407194,6655,no,259928
eating,mangeait,7,0.5991417811670764,0.1156746634302898,0.8381757102755998,5652,no,879297
estonia,finlande,2,0.6914151666510044,0.1193673566347082,0.8527751237767563,5651,no,625
nato,eufor,2,0.5375222103877627,0.2495340970292265,0.6829526748242916,6094,no,1466
revolt,insurrections,8,0.7004902399075282,0.1228653275736227,0.8507748870278508,6820,no,34363
informal,formelle,7,0.4799548079402347,0.2180178883982659,0.6876412364810726,7319,no,136439
newfoundland,canada,4,0.5978559943352348,0.0611734985610639,0.9071763870654422,6102,no,1983
ghana,bénin,6,0.7069652600819872,0.0812777815869424,0.8968874099860688,5775,no,3253
ghana,zambie,2,0.7131286678033308,0.0751143738655988,0.9047065817332676,5775,no,3253
barrier,barrières,1,0.6512313693187124,0.0598560530173855,0.9158246213654804,6982,no,147355
protagonist,personnages,3,0.6326129564813788,0.1557086905370929,0.802480762610031,6936,no,36353
julius,messalla,8,0.5283772724988163,0.208243405555289,0.7172989955897037,6696,no,862
wrestlers,lutteur,5,0.5952575109318914,0.1326685965829148,0.81774441771864,6037,no,13621
upcoming,prochaines,3,0.5306198136358313,0.0638074809107029,0.8926572156156133,5665,yes,359089
renewed,renouvelé,0,0.6470598811310828,0.0,1.0,7106,yes,117953
lightning,tornades,7,0.4808238371734952,0.0937171307059306,0.8368834670714059,6446,no,78180
flute,saxophones,9,0.7423770354077164,0.0703525332974405,0.9134367248265296,6644,no,34151
proven,démontrable,6,0.6098748065596993,0.0805010825629792,0.8833952867831478,5976,no,487133
adoption,préconisation,8,0.5848338061554922,0.2328966170700801,0.7151914488500873,6837,no,212733
kyle,ryan,1,0.6073259847422372,0.0895089908704803,0.8715492275746114,6342,no,2976
shoulder,cou,9,0.6863328379725562,0.1247371649388648,0.8462066597320728,6625,no,341486
armor,arme,9,0.5465265330063603,0.1390108504008583,0.7972235303785264,5906,no,78590
followers,fidèles,2,0.6319633115998582,0.083147601057869,0.8837276853336654,6305,no,209040
counted,comptés,4,0.590081527389285,0.0257681968675442,0.9581583041242084,7197,yes,108524
sailors,marins,5,0.5863088372936733,0.044101828095221,0.9300426999152768,6506,yes,43357
personalities,interviewés,4,0.5302207381749479,0.0626062396668859,0.8943937404893384,6548,no,95186
dot,afficheur,2,0.4220534774138402,0.0038086358678667,0.9910566454514648,7193,no,93095
complaint,plaignante,3,0.6425167038624677,0.0712393996367021,0.9001908364951937,5962,no,242782
extending,prolonge,3,0.6214279528932019,0.1037731707309311,0.8569042885477987,6233,no,129022
arrives,emmène,0,0.7228550243708476,0.0,1.0,5674,no,146400
prototype,monoplan,8,0.6136782715816194,0.2316316217321107,0.7259802309611175,5939,no,86621
varied,variée,2,0.6559325780827647,0.0399479951399867,0.9425936048839816,6701,yes,216097
perception,subjectivité,8,0.6582622108527387,0.1112980480366844,0.8553744859469457,7166,no,225747
highland,argyll,8,0.4936347655520341,0.1577641135562218,0.757807207509789,6787,no,7166
licence,license,5,0.5276800281200359,0.0852925051088205,0.8608542789681961,6265,no,102241
widow,remaria,7,0.6410693940488161,0.1911051431442103,0.770354493434972,5828,no,52867
strictly,conventionnellement,7,0.5501624050966982,0.1395077875118386,0.7977181136621565,6097,no,151931
retreat,retranchements,7,0.5764919215189708,0.0563165478737727,0.9110053822006914,6188,no,132860
graph,diagramme,9,0.6177134711477434,0.1068325429634977,0.8525524385162162,5888,no,97838
evangelical,luthérienne,3,0.7266959215494208,0.095547381465059,0.8837967045584116,7138,no,36492
decorated,orné,7,0.6827095716684488,0.1609738123189805,0.8092011584272483,5900,no,124112
refuge,réfugié,8,0.5077151953667229,0.2513365779274679,0.6688808500681077,6712,no,63945
nicknamed,surnommait,5,0.6547087877669915,0.1646146563460155,0.799084650233308,6890,no,18934
airing,diffusé,9,0.6761561240867795,0.0837422225169142,0.8897981251160849,7253,no,30153
willie,jimmie,3,0.5793931945403855,0.1382666801044626,0.8073367552102765,6589,no,1672
trainer,entrainements,4,0.50371837245272,0.0415012761996661,0.9238815470017552,6877,no,182315
fake,truquée,5,0.5253637348106079,0.0338129525616951,0.9395308257205968,6817,no,254311
emily,emma,2,0.6552629526336986,0.0888975661219806,0.8805397976895799,6060,no,6218
honest,honnête,0,0.7389243791111004,0.0,1.0,6685,yes,443985
badge,brodé,6,0.5107566607304111,0.1834426401221992,0.7357493159429916,6744,no,53644
nicknamed,surnom,1,0.7145617911502575,0.1047616529627495,0.8721363904383773,6890,no,18934
proven,avéré,5,0.6103670017179599,0.0800088874047186,0.8841082247145203,5976,no,487133
seized,emparés,3,0.6703438614871067,0.0471295813906813,0.9343117409312818,7186,no,90797
chelsea,tottenham,1,0.6457605500924695,0.1607750885291481,0.8006596598708082,6081,no,4241
literacy,natalité,4,0.5085337718163856,0.144067633063927,0.7792410007294589,5671,no,105441
lat,parisiis,3,0.3799269219589294,0.1183605398085659,0.7624653460299311,6116,no,7774
flags,pancartes,9,0.4885618046905567,0.2178765218398497,0.6915845111208417,6602,no,88421
apollo,lunaire,7,0.5217353298971263,0.2556879115221662,0.6711084800405852,6807,no,2219
equations,différentielle,5,0.7213540119403994,0.1625247319067801,0.8161232713897232,7162,no,45463
convince,persuadé,5,0.7028952538468205,0.1667609207783222,0.8082449988350822,7040,no,173397
smoke,inflammables,4,0.572671139721952,0.1306421943652321,0.8142475223581678,6508,no,396488
jackie,reggie,7,0.5570931813328486,0.1593848272641251,0.7775440064430773,7169,no,3044
collaborative,participatives,7,0.5663587755976877,0.1863963300128889,0.7523811813116849,7227,no,142401
committees,comité,2,0.6966719403578281,0.0734156531342384,0.9046658409320356,6503,no,108685
worn,sandales,6,0.6027457975711262,0.0584066299259083,0.9116593579682948,5659,no,276912
georg,christoph,4,0.6548548861380293,0.1404962293750334,0.8233532000713891,7286,no,169
honored,honorant,1,0.6248943721067906,0.0094488303577467,0.9851045454242492,6656,no,141792
oslo,copenhague,2,0.6903244432366319,0.1226382576781397,0.8491465136836619,5892,no,818
missionaries,missionne,9,0.6351274281483059,0.2575799341284772,0.7114620703121133,6962,no,45502
documentation,document,4,0.6071404541445917,0.1648700460733348,0.7864406688422053,6105,no,254949
prof,biophysicien,8,0.5097344139424385,0.1047332172082404,0.8295545413643475,6959,no,7257
economist,économiste,0,0.8689960489490374,0.0,1.0,7026,yes,57898
goddess,inanna,8,0.6367084292958782,0.2424396300454346,0.7242334468359305,6434,no,55927
slovak,tchèques,9,0.6363549006404847,0.1794449380038275,0.7800380319981096,6960,no,330
healthy,dénutrition,2,0.5969654607955925,0.0272583807389135,0.9563323620067038,6657,no,1284843
jacksonville,atlanta,7,0.6231191356956649,0.1507686472029166,0.8051802205247179,7128,no,11188
kitchen,évier,5,0.5916677390465267,0.0742623364282281,0.8884832820093236,5862,no,756155
flooding,inondés,8,0.6746709253312091,0.1310731281321905,0.8373265957486282,7271,no,88829
supposedly,mystérieusement,9,0.6139220474210578,0.1117210706969304,0.8460385444201721,7091,no,116826
cluster,cluster,0,0.5974230843699568,0.0,1.0,6853,yes,103673
connor,connell,1,0.7105362449934101,0.0715266082070633,0.908541100099114,6074,no,1107
rebels,rébellions,3,0.630785963790375,0.1627773957180573,0.7948778837030873,5640,no,51578
pianist,violoniste,1,0.8173188860181264,0.0806826597301091,0.9101530948224787,5779,no,32952
reconnaissance,aéroportés,9,0.5862648312799185,0.0524552596995681,0.9178744172284808,5960,no,14671
picks,repêchent,0,0.587543056105912,0.0,1.0,6470,no,148455
lighting,éclairage,0,0.7347272149297888,0.0,1.0,5744,yes,426040
mann,pilcher,1,0.5189621152688115,0.0656209875896192,0.8877473754052198,7270,no,1975
dinner,souper,6,0.6529216892165495,0.1158934697887762,0.8492570438664134,6185,yes,619310
pronounced,prononce,1,0.6243101922645009,0.0875153266919666,0.8770550867293103,5791,no,120440
supplied,fournir,6,0.6085193592904254,0.1002455948147031,0.8585629915332494,5631,no,255570
marking,commémoration,8,0.4616491852489451,0.1467573193319516,0.7587841053194426,7081,no,82411
rat,rat,0,0.6734337663727408,0.0,1.0,7314,yes,63749
cluster,binaires,8,0.4557636383196055,0.1416594460503513,0.7628825370888613,6853,no,103673
logan,purvis,9,0.5317109235068593,0.0952397830217677,0.8480904766036514,6984,no,2176
explorer,exploratoire,9,0.5117325102803745,0.2539104476357584,0.6683696427812358,6201,no,38234
listen,écoutez,9,0.5952210564959295,0.2378652336329862,0.7144770758426743,6016,yes,625063
beast,bête,4,0.5758313670345365,0.0535153723872566,0.914966791698288,7145,yes,93519
maría,martínez,7,0.6781305235491952,0.1567388727365097,0.8122594103534831,6406,no,0
healthy,saines,8,0.5680257955046081,0.0561980460298979,0.9099713239216426,6657,no,1284843
evaluation,évaluant,1,0.6055783567528974,0.0296394394686516,0.9533397212027824,5887,no,359796
absent,absenter,6,0.4647860205002199,0.1461195463974491,0.7608148389619681,5969,no,122576
monk,monastère,4,0.6110891363420877,0.1932084346731996,0.759779910277104,6400,no,37008
concerto,piano,8,0.7681537134682204,0.1072142765488883,0.8775209080391517,6778,no,7740
defenders,défenseurs,0,0.7234004757366219,0.0,1.0,6091,yes,48721
frankfurt,mannheim,8,0.6375664308139279,0.1146237712348006,0.847613315192618,5709,no,1685
operators,stationnaires,9,0.5255153972086866,0.2526148891688906,0.6753565648435477,5905,no,233328
arcade,consoles,8,0.6176630295265373,0.1105893789908716,0.8481441630711366,6479,no,45634
copenhagen,copenhagen,2,0.6947195245346443,0.1191835119463664,0.8535654659040615,5717,no,922
hopes,souhaitant,7,0.5743874381623382,0.0610101539318042,0.9039811376515812,6356,no,332841
rhodes,jarrett,1,0.4852765192312994,0.253274046129912,0.6570660723737441,7152,no,1372
dragons,dragon,1,0.5438194917891559,0.1198350927572151,0.8194315302754576,6482,no,31852
confirm,confirmerait,9,0.641458544822618,0.1588108983257028,0.801553214751111,6260,no,236654
discusses,questionne,3,0.5649389901733275,0.0494038150114746,0.9195826587460184,7113,no,126888
balls,balles,1,0.5411951769903816,0.0521329004382915,0.9121347827255676,6035,yes,222970
conventions,règles,2,0.5522319098467835,0.1786567756490631,0.7555622638653114,6714,no,67831
iso,ansi,5,0.5456107287969891,0.2099864653433731,0.7220920525224114,6351,no,9651
dozens,douzaines,1,0.7441168446704252,0.0041200239156942,0.9944936903156356,6801,yes,183094
engagement,engagement,0,0.6014116980799488,0.0,1.0,6171,yes,320046
songwriters,chanteur,8,0.5849322096099931,0.082924432380856,0.8758349813911228,6386,no,13440
fraser,murray,8,0.5883789055713782,0.1320443759316931,0.8167127863272278,6414,no,1085
carlo,sacchetti,5,0.5923558978667609,0.1653964612916236,0.7817275534775964,6367,no,1377
speculation,supputations,9,0.5567680489000041,0.1286244189546591,0.8123346476840276,6659,no,106703
torpedo,croiseur,6,0.6243558318258289,0.0861244955232882,0.87877990113445,5624,no,11014
guatemala,guatémala,9,0.6867106595520569,0.1543065233885714,0.8165239349224275,6759,no,1227
scouts,éclaireuses,8,0.4936130808449691,0.169478805736199,0.7444112812026492,6570,no,25786
tang,wu,3,0.7037177885395496,0.0931758982689312,0.8830761244425263,5974,no,9674
excessive,excès,4,0.6442072497117625,0.1316266942417923,0.8303416661933625,6738,no,283241
para,especiales,3,0.4924151574131195,0.1228623157473121,0.8003139703519161,6619,no,31456
panels,muraux,4,0.6065935065893672,0.0589095770250659,0.9114811358872744,7310,no,276890
shelter,vivres,5,0.5369455588488611,0.1434425135213114,0.7891754436234885,6762,no,188545
seeds,graine,2,0.5959125374121612,0.0969763812793961,0.8600405077014003,5743,no,242701
chest,thorax,1,0.6405519597863867,0.054242586288379,0.921930034432737,7289,no,334504
tuesday,vendredis,7,0.6079955369905872,0.1486482855487703,0.803542590158346,7117,no,16279
für,für,0,0.8405895885364579,0.0,1.0,7147,yes,0
aims,visant,2,0.6599140831059769,0.106718468922633,0.8607958028389976,5726,no,271185
strict,stricts,3,0.6204738007342074,0.1179030928103659,0.8403212589110516,6082,no,190987
rosa,fernanda,5,0.5334486932245439,0.1815887629154913,0.7460430060604708,6641,no,8319
varying,variables,9,0.6105020517842419,0.103834844335849,0.8546416335207851,6822,no,155525
depot,désaffectée,2,0.5695124149816158,0.0344665697827075,0.942934157227082,6009,no,32021
easter,célébrations,4,0.5266411602314507,0.2301523029670082,0.6958849221631637,7313,no,14774
unused,inutilisables,5,0.5043674996594623,0.1019209854469196,0.8318935820972484,6718,no,59608
breed,poney,6,0.5958344314396692,0.0761570025035437,0.8866696825930381,6261,no,173187
sequences,séquencés,4,0.6440896469412847,0.1602576345768274,0.8007606437428871,7143,no,77851
coached,sénior,9,0.5455673104302934,0.141884697322193,0.7936078508431997,6315,no,36035
shelter,tentes,4,0.5441767023132869,0.1362113700568856,0.7998034128047171,6762,no,188545
mechanics,mathématique,8,0.5721126128050907,0.1043209632693098,0.8457779640763491,5907,no,100360
hurling,drumcondra,1,0.5336202539128377,0.0838804911861036,0.8641613117848731,7191,no,10608
spots,orangées,9,0.5268682572936413,0.0380795373018177,0.9325963608211174,6070,no,340056
providence,bridgeport,4,0.5536290098630051,0.1323106529508709,0.807110362436102,6823,no,19781
cruise,navire,3,0.5767377945636389,0.1532330234158372,0.7900833572498435,5857,no,240158
antarctica,antarctic,3,0.683892936281983,0.1213802508237386,0.8492682324864208,5767,no,1133
tough,coriace,0,0.5413909532138578,0.0,1.0,6934,yes,638893
nicknamed,surnommant,9,0.6199594881698532,0.1993639559431538,0.7566724626573043,6890,no,18934
roberto,reinaldo,5,0.6364444652425192,0.0567111979420014,0.9181840372168976,6835,no,670
reasonably,raisonnablement,0,0.7465535981291238,0.0,1.0,7217,yes,212854
sufficiently,suffisament,3,0.6355875956991048,0.1412026634205809,0.8182229221300974,6137,no,106898
ussr,soviétisation,9,0.6513863803689891,0.2102678712381444,0.7559718752086947,6114,no,833
harmony,harmonies,1,0.6350192522702371,0.0810937679100454,0.8867584227282588,6803,no,132933
airing,rediffusées,6,0.7330443021019237,0.0268540445017699,0.9646610041701076,7253,no,30153
trumpet,contrebasses,7,0.6670004139640628,0.101500219171666,0.8679243519195129,6848,no,34393
lighting,luminaire,5,0.6127482202787389,0.1219789946510498,0.833980568335547,5744,no,426040
ellis,summerfield,1,0.6093623470222449,0.118966073292678,0.8366587517740443,5773,no,1790
preston,leighton,9,0.5846444698696134,0.0428943350247292,0.931646720983332,6241,no,1102
brooks,holliday,9,0.5804100323893376,0.0544677642351189,0.914207482881406,5764,no,5368
darwin,lyell,7,0.4737509692341111,0.272756352483348,0.6346233391846331,7311,no,2059
brass,timbales,9,0.5600202943388257,0.1082654492416503,0.8379952733068996,6927,no,85995
girlfriend,amoureuse,8,0.6622360692116005,0.1144207767047085,0.852675248655391,5970,no,208460
bengali,gujarati,3,0.6653896285974887,0.0268132863728687,0.9612638349348516,7263,no,924
purely,aucunement,6,0.5643221566194667,0.2340277449873391,0.7068606828706046,6474,no,156451
priority,prioritairement,2,0.5542089794518958,0.1515541001396549,0.785262073743834,6677,no,344855
imprisonment,emprisonné,8,0.7173241940466886,0.1322231036253982,0.8443605153147877,7004,no,55188
fed,alimentation,6,0.5283555283270269,0.0620960539438774,0.8948329451416608,6101,no,201404
physically,magnétiquement,8,0.5329696458899786,0.2409605446287009,0.6886533855628351,7142,no,258495
nurse,infirmier,2,0.6586144794437624,0.1332524545125999,0.8317236788170485,6485,yes,203370
targeted,ciblé,1,0.6920695711211625,0.0092043471254538,0.9868748189744924,6466,yes,347475
archaeology,archéologia,4,0.6773783402249156,0.1556591140596317,0.8131427185428064,6884,no,23743
fires,feu,2,0.5935109513646193,0.0857109908597284,0.8738100383226165,7015,no,121769
naked,déshabille,1,0.4927672484152435,0.018353526140414,0.9640916060272258,6810,no,176179
implement,préconiser,3,0.6490830838963664,0.0673184574958671,0.9060325060649054,6742,no,402948
searches,fouillant,5,0.5188748692192835,0.0624341256843892,0.8925973514400288,6719,no,155715
fairy,merveilleux,9,0.5500543643632005,0.1068023316487496,0.8374039081930793,7215,no,71200
tanzania,kenya,3,0.7432994208834207,0.0622867969134132,0.9226814020183228,6912,no,1062
prussia,marienbourg,7,0.6680000503762769,0.1686268940693498,0.7984443422616673,6530,no,302
tel,tikva,5,0.6344935418093429,0.1148412884402105,0.8467423589505848,6603,no,19444
trend,diversification,5,0.5096976406551188,0.075030471313531,0.8716831467860848,6492,no,498311
kills,tuera,1,0.6986107651616507,0.0964379070536305,0.8787018827603081,5756,no,89966
treasury,trésor,0,0.6499950921686867,0.0,1.0,6847,yes,37539
warnings,alertes,2,0.6391099466538785,0.1216150239288378,0.840132730445695,5916,no,89525
kurt,ernst,9,0.4898815576112302,0.2063242415063089,0.7036447530775658,6221,no,3530
discusses,discute,7,0.5471883312795062,0.0671544739052959,0.8906889226364505,7113,yes,126888
settings,prédéfinis,8,0.4929794570949337,0.046505347950408,0.9137967417886784,6760,no,394666
upgraded,modernisée,6,0.5423709863577666,0.0529749305447178,0.9110182348770608,7072,no,102777
cyclone,saffir,8,0.6259063759138559,0.1588252618728808,0.7976056345570152,6444,no,12960
enable,permettrait,7,0.6701201832517014,0.1373096238568941,0.8299423396956329,6418,no,600062
priority,prioriser,7,0.4870631451014606,0.2186999344900901,0.6901227326645377,6677,no,344855
complicated,compliquées,3,0.7033772858438503,0.0359469484744905,0.9513786417299932,5901,yes,388795
customs,dépositaires,9,0.4736894200648088,0.1770578032517412,0.7279161602113927,5686,no,114635
tourists,estivants,7,0.6123783087502688,0.2614753357870594,0.7007790292784091,7216,no,197273
butterfly,lépidoptère,6,0.5000115092070511,0.2088945410170481,0.7053283140255151,6132,no,57621
raiders,chargers,7,0.5388454583136602,0.1026486329563906,0.8399850686805805,6615,no,8322
circulation,convection,8,0.4620924604145614,0.0728305843724462,0.8638484823523624,6131,no,173975
deliver,expédier,7,0.5644164399970373,0.0438834934625282,0.9278587896386064,6666,no,709685
breeding,couvée,9,0.5839816904137809,0.0803812302861912,0.8790100594393473,5712,no,124230
bomber,messerschmitt,5,0.6260305023139656,0.0828192469408646,0.8831638904747764,6071,no,28362
canon,canonicat,4,0.4930425857145884,0.0872463455382638,0.8496501641864894,5780,no,40018
productive,improductive,3,0.5913631125949601,0.0748537892432705,0.8876435151423907,7064,no,264497
curtis,perkins,2,0.5877249645694298,0.0227347816393093,0.9627579348507356,6010,no,1980
armament,antiaérienne,4,0.7027646706177073,0.0588958332056077,0.9226744292109572,6981,no,5492
enable,faciliter,4,0.6844033490167817,0.1230264580918139,0.8476320083694069,6418,no,600062
finalist,finalist,3,0.5855376341298433,0.115096264743428,0.8357255266573301,7239,no,25560
millions,millier,9,0.5849975004616652,0.1353764745756083,0.8120747288675946,5851,no,528626
formats,hdtv,7,0.5738495435205117,0.2130516059442403,0.7292523894657449,6415,no,163655
varied,diversifié,9,0.5942260072180975,0.1016545660046539,0.8539195230959346,6701,no,216097
burn,brûlées,8,0.4954554442065594,0.1099382741256127,0.8184020236805778,6025,no,352436
counted,comptabilise,8,0.5453199564252562,0.070529767831573,0.8854756849705759,7197,no,108524
lawsuit,plainte,0,0.664560855926002,0.0,1.0,6880,no,182626
griffin,griffin,0,0.665437501099261,0.0,1.0,7151,yes,4052
muscle,musculosquelettiques,7,0.6082825042740005,0.099453789346011,0.8594762056961736,6078,no,637216
paralympics,olympiques,2,0.7275501234988019,0.0608034224727213,0.922872900384065,6404,no,210
cairo,ismaïlia,9,0.5815760788407824,0.2035475522622628,0.740744585695004,6976,no,2236
glacier,glaciaires,3,0.594344589375053,0.1905007560419861,0.7572760580738862,5647,no,23482
quarters,infirmeries,8,0.4912889977315262,0.0458644615088708,0.9146157197354198,6708,no,133036
insufficient,manque,9,0.6424848047722571,0.1007530671869796,0.8644403481197935,7172,no,91949
descriptions,descriptifs,1,0.7114259291969369,0.0221698484773955,0.9697792038175588,7317,no,142569
console,playstation,2,0.6970693335128167,0.1398468458192182,0.8329022078043302,7206,no,165116
zhang,guo,9,0.7930479620066486,0.0757237884972485,0.9128381091427892,5838,no,4199
pianist,violoncelliste,2,0.8058841520233907,0.0921173937248448,0.897419559953997,5779,no,32952
tanzania,malawi,4,0.6946431563727248,0.1109430614241091,0.8622828209157761,6912,no,1062
budapest,budapesti,1,0.6472338021393725,0.0850425396641901,0.8838655097681644,6271,no,1009
rpm,cylindres,3,0.5621793543909765,0.0643767620230526,0.8972529988351237,7222,no,41601
alias,redir,8,0.4057038339467533,0.2768229715250854,0.5944145060592684,6929,no,24360
toll,autoroutiers,6,0.4127231860507114,0.0569400346511518,0.8787641183270412,6399,no,122745
exhibited,rétrospective,5,0.5994734120610531,0.0831927368127909,0.878135547001958,5964,no,71095
presbyterian,méthodistes,6,0.6669875223076235,0.0977664695492425,0.8721595825713051,6209,no,835
engagement,belligérance,5,0.4545291770523553,0.1468825210275934,0.7557704289814668,6171,no,320046
observer,observationnelle,6,0.4341078391561879,0.2790811864804264,0.6086855287329891,6119,no,57335
inline,harvsp,6,0.471357217786525,0.0200265644808022,0.9592445554706828,6366,no,22386
terror,terrorisme,2,0.580163676702337,0.083887162511825,0.8736735840721215,6578,yes,140627
frontier,frontière,3,0.5147889927208489,0.034223907135237,0.9376628360750572,5886,yes,43612
privacy,cybersécurité,7,0.5011137505008216,0.1275956530771876,0.797051463917931,6634,no,359031
zhang,huang,8,0.7997857871160339,0.0689859633878633,0.9205936848800036,5838,no,4199
cherry,brandy,7,0.4767550646648473,0.1412333721419955,0.7714627592843795,6532,no,75810
descendants,héritiers,6,0.6095023733076557,0.2370015320293546,0.7200231085348632,5683,no,50831
stored,stocke,5,0.6485620015886382,0.1120644415803051,0.852668228160174,5883,no,340200
loyal,loyale,1,0.6532664453420775,0.0098377159833651,0.985164146815636,7322,yes,143758
constantly,continuelles,8,0.5859140497254607,0.1784668484910032,0.7665210513404752,5698,no,564896
muscle,musculo,4,0.6306475971473746,0.0770886964726369,0.8910770901993245,6078,no,637216
rainbow,aquarius,7,0.431522086285728,0.1171382638553542,0.7865013139272168,7159,no,52785
convoy,convoie,4,0.6336900127027749,0.1098464683287607,0.8522648570297899,6735,no,18503
severely,bravement,2,0.6247897636937896,0.1408422686447028,0.8160444408072581,6333,no,130764
pointing,regarde,7,0.539458883591164,0.1195966439151557,0.8185332814555463,6108,no,182376
keys,clé,2,0.508310154558799,0.0097812256643622,0.9811206554717256,5721,no,258752
scandal,fraude,7,0.5371192780067334,0.1872933818363641,0.74145484719037,5827,no,84866
georgian,géorgienne,1,0.6690308723520102,0.0171281216779979,0.975037678108102,5716,yes,633
bicycle,vélomobile,5,0.6269745623760966,0.1150616922918003,0.8449379102867461,6473,no,131062
armoured,artillerie,6,0.6523766907852871,0.0845953219650598,0.8852123004653137,7102,no,9377
prevention,prevention,2,0.6859741267962951,0.1582986804948495,0.8125029266277662,6655,no,259928
tobacco,cigarettes,1,0.592223624464447,0.1267229218336922,0.8237380477224775,6534,no,212721
considers,reconnaît,3,0.6282876734413044,0.1483923310717546,0.8089401938900314,6792,no,131577
inland,côtier,7,0.5774873111435084,0.0884525976563437,0.867176307520371,6930,no,46861
