en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
intense,intensifiant,4,0.6612426020233825,0.2119465772217251,0.7572730145316758,6251,no,322515
cuts,ampute,2,0.5309970783098775,0.0372196060830315,0.9344975128233036,6163,no,398163
lebanese,libanais,1,0.8780530441487585,0.0014037809815745,0.9984038090995924,7063,yes,1405
healthy,saine,0,0.710517873631439,0.0,1.0,6657,yes,1284843
fiji,fidji,0,0.8592429634032438,0.0,1.0,7171,yes,784
evangelical,luthérienne,2,0.78796798076103,0.0945435268036041,0.8928699218160848,7138,no,36492
confederation,confédération,0,0.8413228661448027,0.0,1.0,6754,yes,6666
escaped,enfuit,4,0.7498542476281138,0.0630039125300403,0.922490890024673,5753,no,83418
rainbow,verte,9,0.4421882871408952,0.1797096665058581,0.7110302977328403,7159,no,52785
burke,matthews,5,0.612601590873925,0.1522114793183079,0.8009821154337097,6582,no,1716
expertise,spécialisations,7,0.6308866020040717,0.1723389202760622,0.7854414289689899,7082,no,567356
followers,adeptes,1,0.7165742922026347,0.05092786142732,0.9336446664202136,6305,yes,209040
arrives,raccompagne,5,0.7337690023469319,0.0589983296666357,0.925579262307915,5674,no,146400
entities,régies,7,0.5857326110792785,0.2803958400683911,0.6762652933328185,7168,no,185095
salvador,nicaragua,5,0.6388222303840596,0.1648739853229738,0.7948553419802659,5997,no,1692
armstrong,eldridge,2,0.6155257402361383,0.2027569474637905,0.7522165010801949,5749,no,1876
malcolm,andrew,3,0.5965523329765414,0.1951934936743733,0.7534644489380614,6383,no,1247
optical,spectrophotomètre,5,0.70006818785517,0.1269634318967631,0.846482977355998,5885,no,124269
breed,croisements,7,0.645719548021759,0.0869988493662423,0.8812656408295788,6261,no,173187
collegiate,intercollegiate,1,0.6461667029404135,0.0356195163660678,0.9477555935315028,5826,no,24334
provision,dispositions,0,0.7258972576445135,0.0,1.0,6575,no,292202
explicit,explicite,0,0.8623159016193397,0.0,1.0,7241,yes,100101
deceased,mourant,9,0.5220014215876223,0.1926668526686252,0.7304107939181533,6242,no,91387
punishment,punitions,3,0.750148890383576,0.0535370034941355,0.9333856623564408,5734,yes,174758
admit,avoue,5,0.6869980805923279,0.1156372462837305,0.8559280380371458,6577,no,348615
placement,reclassement,6,0.4791992642974799,0.1630624154154724,0.7461121836066098,7214,no,219681
bills,rembourse,8,0.4383153954857591,0.1034833179677821,0.8090004361432362,5646,no,483289
speculation,rumeur,3,0.6375048182293125,0.1212947961425655,0.8401491067665191,6659,no,106703
denis,nicolas,8,0.4378806427409077,0.2479304114498431,0.6384858337659807,5642,no,439
discusses,souligne,5,0.6413401864790499,0.0491278660987891,0.9288484587876704,7113,no,126888
suspension,embrayages,8,0.5653629013900904,0.2626787411569905,0.6827710979015706,5739,no,159441
lawsuit,intentés,9,0.6147106834526787,0.1303570960453043,0.8250399498779329,6880,no,182626
demanded,exigea,0,0.8195214822393765,0.0,1.0,6938,no,125249
creatures,lycanthropes,8,0.6694728227150168,0.2259550307652078,0.7476569107304434,6983,no,191788
vital,cruciales,4,0.6291191095304745,0.0435359046930268,0.935277514071186,6382,no,630063
depot,gare,2,0.6066111418441962,0.0352046703878103,0.945148328045423,6009,no,32021
judaism,judaisme,1,0.7991805208805367,0.0924201268164849,0.8963435849276205,6034,no,1051
sara,lisa,3,0.6143249923872389,0.1176176669297655,0.8393075394191155,7129,no,3501
tyler,kelly,4,0.6447229399402689,0.1227346223649634,0.8400763398613178,5981,no,3957
variants,types,7,0.5642255024582874,0.2791199203286922,0.6690325069811933,6349,no,59912
uprising,soulèvement,1,0.8354311130472076,0.0221323696485129,0.9741915670441788,6611,yes,33232
skill,aptitude,6,0.6804708985854282,0.1617625542845908,0.8079362037528145,6250,no,429058
salem,rochester,8,0.4541233161973118,0.2733247267491404,0.6242690740605099,6556,no,8137
touchdowns,interceptions,3,0.7323743012754464,0.1013517077384013,0.878435233346885,6908,no,34359
climb,descendre,8,0.6514425071067994,0.0836674195411757,0.8861837984929812,6948,no,194236
brien,donnell,5,0.7192240166062873,0.1082779450625563,0.8691508297524884,6106,no,814
winnipeg,ontario,7,0.7096530850967508,0.1334819366537367,0.8416837953467925,6384,no,3031
arsenal,sochaux,9,0.5024345999751696,0.311437503345271,0.6173385202973953,5869,no,45030
adequate,suffisant,3,0.7825363865107676,0.0183408208199317,0.9770990850381908,6926,no,350679
mph,maximale,8,0.5209935268696746,0.3084830637793055,0.6280991323239764,5793,no,107262
nicolas,jacques,3,0.6034629355961488,0.0876689064958443,0.8731516895090833,7324,no,1070
sudan,soudan,0,0.9059737734477252,0.0,1.0,6195,yes,1345
aids,maladies,5,0.5506069261655823,0.1955056246235786,0.7379676505685463,6204,no,142028
unified,unification,6,0.643564239913254,0.0942190855092499,0.8722943684647605,6568,no,78099
dimension,dimension,0,0.821300625734022,0.0,1.0,6907,yes,163471
rosa,maria,2,0.5437288500224022,0.1992079289161661,0.7318642251083949,6641,no,8319
bet,poker,4,0.4475245324331676,0.1297220934794004,0.775274401518895,6970,no,398333
pit,puits,0,0.4770782378125289,0.0,1.0,5630,no,131888
logical,présupposer,6,0.6911056444277222,0.1621478332057182,0.8099652243370319,6450,no,191562
striker,attaquants,7,0.6164999448279556,0.1390892035412759,0.8159195326700117,6429,no,30805
derek,doug,6,0.6371803293067475,0.096419530395211,0.8685665910100042,6573,no,2146
casting,maquillage,4,0.4510968889056268,0.118785087236176,0.7915619510545479,7087,no,110749
diana,lydia,9,0.5691165103145711,0.1836178438440197,0.7560655457936839,6547,no,2983
afraid,inquiète,9,0.6709792835655137,0.0402221390574295,0.9434447994928238,6208,no,401203
meter,décimètre,7,0.5350976511353235,0.1842455534672124,0.7438697518953905,5737,no,133390
plates,collées,8,0.5400822638382958,0.1716888540762355,0.7587864276099332,6225,no,164087
arbitrary,définissables,3,0.666411724779438,0.1959196148189042,0.772802395294876,7277,no,70229
glenn,ronnie,9,0.5863634158320061,0.0992397960878738,0.8552518506878422,5983,no,1933
pointing,remarque,9,0.5869504772067116,0.1408355221153546,0.8064877281968282,6108,no,182376
armament,antiaériennes,6,0.7245821444505668,0.0922209454433587,0.8870952539426178,6981,no,5492
gif,logo,3,0.6125407743260238,0.1531193268106627,0.8000165783964134,7194,no,21484
vampire,vampir,7,0.6072303749752619,0.2074514939576277,0.7453588917728611,6595,no,67060
enterprises,entreprises,0,0.6827988052920042,0.0,1.0,7139,yes,195609
cannon,gatling,1,0.6399088806782338,0.0025957174609495,0.9959600017362252,6058,no,31463
speculation,spéculation,5,0.6275690779353226,0.1312305364365554,0.8270550828558526,6659,yes,106703
colored,foncés,6,0.6411348965624839,0.074445363650532,0.8959650401362792,5987,no,211958
afl,amh,9,0.5575011904942777,0.1508918974025079,0.7869941138887945,6343,no,704
coordinator,coordonnatrice,4,0.6331073500970283,0.1875436548631112,0.771469657955003,7255,yes,104881
speedway,autocross,8,0.5671761191195261,0.1620305169815348,0.7777988995713432,6468,no,6178
roller,frisbee,5,0.5559754510770509,0.1109946454163088,0.8335837753448457,6856,no,79654
lens,binoculaire,4,0.6105781531619547,0.061998530731999,0.907819387414604,6489,no,262820
duncan,reid,4,0.6311527371943702,0.1343675638980888,0.8244755054747268,5778,no,1804
formats,formatée,5,0.6337376742182046,0.1864390697333372,0.7726842767632137,6415,no,163655
madagascar,antilles,5,0.6260605233653519,0.1869033402714837,0.7700963737362667,7012,no,763
ain,tell,2,0.461203150282113,0.1337844905422196,0.7751474461606188,7055,no,5145
atomic,plutonium,9,0.6048289052039478,0.2734249589086304,0.6886720684287457,5766,no,63007
maintains,gère,5,0.6281895053640667,0.0539999471951893,0.9208431807431108,6449,no,142165
cluster,binaires,8,0.4835281992372804,0.1855762290470949,0.7226498268395507,6853,no,103673
explaining,expliquant,0,0.8495735018546575,0.0,1.0,5973,yes,169624
doctrine,dogmatique,8,0.6444959568949404,0.2401526749225285,0.7285332658807755,5658,no,162760
bonds,avoirs,9,0.4848115789901414,0.0232018157114601,0.9543283386748324,7044,no,217570
lynn,beverley,9,0.572111717068192,0.1059634091971433,0.843729101551383,6368,no,2685
circus,clowns,8,0.5310327994622412,0.1803264023956604,0.7465044355584484,6658,no,44038
segments,portions,9,0.5407887238797742,0.2389986894978724,0.6935078902304278,6407,no,129120
tight,serrée,1,0.6420708209196313,0.0531012038395994,0.9236142969677312,6791,yes,402805
optical,interféromètres,4,0.702710727806767,0.1243208919451661,0.8496781876581019,5885,no,124269
breast,utérus,1,0.6221860344959815,0.0276486294294591,0.9574528245962708,7144,no,454167
sculptures,bustes,8,0.739508526573026,0.1716794801868956,0.8115872038336327,6648,no,53343
inhabited,habitées,3,0.7409211697479999,0.0650493011164584,0.9192907141539708,7046,yes,36704
marshal,officier,7,0.585184841444182,0.1245596473951635,0.8245007191266006,6032,no,11641
wagner,schiller,7,0.5489552184145765,0.2866906874429467,0.6569232429269782,6557,no,1247
hanging,accrochés,8,0.6042509732243524,0.0474515647651627,0.9271883075497148,7198,no,269631
hosting,retransmission,2,0.4986117446955395,0.011262713282882,0.9779108109719064,6186,no,619516
accidentally,assommée,8,0.6728920843765098,0.1700814251198774,0.798236334589579,6430,no,95770
ammunition,antichars,6,0.7059986142152148,0.1848788397670799,0.7924755655891206,7014,no,49304
uncertain,incertains,3,0.716811731300698,0.0760215481485975,0.9041140803254344,6850,no,110198
für,und,1,0.7650705914597457,0.096489830799166,0.8880057297128611,7147,no,0
likewise,conséquent,9,0.618871622456664,0.0714576296703006,0.8964876115996339,6752,no,212261
lectures,causeries,8,0.602350314139017,0.2268100330085227,0.7264581768908873,6239,no,109440
publicity,publicitaire,3,0.5999597055054633,0.0581028833835187,0.9117061441197944,7101,no,118875
curve,tangente,3,0.6603991919210753,0.1097188891492818,0.8575297842679036,6147,no,154360
edu,edu/,3,0.5519098712689382,0.1285978242947248,0.8110266421187088,6136,no,46819
rebels,troupes,9,0.6510554028650699,0.1852741047286812,0.7784675740286345,5640,no,51578
duncan,maclean,8,0.6262394442120123,0.1392808568804466,0.8180572655203504,5778,no,1804
monks,monastère,6,0.7217388885837643,0.1641164286653511,0.8147367572675537,6971,no,48106
goddess,divinité,2,0.7742993581735598,0.1379305509157977,0.8487984777286153,6434,no,55927
prevented,empêcher,5,0.717061735834672,0.066551346863382,0.9150711641589246,6471,no,127603
agenda,agenda,4,0.5984429352408507,0.0488354873661458,0.9245525794457126,6574,yes,282725
responses,remarques,5,0.6418156992126192,0.1651288640930865,0.7953652932282926,5824,no,277454
planets,exoplanètes,5,0.7103881403989944,0.1586620266507747,0.8174305320147434,5958,no,87925
wrestlers,catche,8,0.603372872149841,0.1683303449976745,0.7818716557643983,6037,no,13621
cannon,canons,0,0.6425045981391834,0.0,1.0,6058,yes,31463
reformed,reformed,9,0.5947360584178151,0.1565031349852841,0.7916733626791649,5782,no,23373
pipe,cheminée,7,0.5344040233331553,0.1589417488378287,0.7707612057110337,6268,no,186886
documentation,documentations,1,0.7353305378564587,0.0851153558161129,0.8962571981010106,6105,no,254949
powell,davis,8,0.6224615736053313,0.1124424745170785,0.8469970674343741,5755,no,1410
quarterly,trimestriellement,7,0.6504262615386772,0.1112576978374163,0.8539319405799892,7219,yes,91996
inhabited,peuplait,9,0.6788115604419636,0.1271589104224948,0.8422288222469141,7046,no,36704
confusing,illogique,2,0.7211644147572294,0.0077539836221522,0.989362343385224,6374,no,152052
johns,ryerson,5,0.5198956979397504,0.2222212774980663,0.7005576144286884,7177,no,4604
consultant,coordonnateur,8,0.6182447881804942,0.1777633132792999,0.7766815275456356,6413,no,230353
glacier,rocheuse,9,0.5333707776771996,0.2715671681964469,0.6626234735378278,5647,no,23482
confusing,incompréhensibles,4,0.7055477942415431,0.0233706041378385,0.9679379692023156,6374,no,152052
torpedo,croiseurs,9,0.6718778718901419,0.1098140166980274,0.8595175179617573,5624,no,11014
convince,convainc,2,0.7985173190685684,0.1235858996527206,0.8659738984274437,7040,yes,173397
mammals,herbivores,5,0.7401979072745117,0.1271503105414653,0.8534033875556514,5816,no,47222
prohibited,prohibé,5,0.7890345300617089,0.0383004002268031,0.95370629375766,7090,no,108953
philosophical,philosophiquement,7,0.7613381674457166,0.128626139648935,0.8554704513163638,5752,no,89098
handled,gérer,4,0.5068042182233208,0.0308530740517813,0.9426157247468432,5948,no,209643
crop,vivrières,4,0.6277502330888225,0.0380058085488504,0.9429133103240624,6843,no,180772
engagement,négociation,2,0.5187828430159149,0.1680229587276986,0.7553559415177712,6171,no,320046
protagonist,antihéros,7,0.6368000382617476,0.2095887765003936,0.7523729368289278,6936,no,36353
worcester,gloucester,7,0.6695211413298865,0.1545098732432519,0.8124950754149823,7328,no,6455
prohibited,prohibant,8,0.7694128028871715,0.0579221274013405,0.9299895057239496,7090,no,108953
homer,ulysse,6,0.4760518840175372,0.2274284065495487,0.6767096255586417,7174,no,15738
southampton,ipswich,4,0.7689429743660565,0.1045086309996762,0.8803498323688852,7235,no,1535
invention,invention,0,0.9174593870433626,0.0,1.0,7234,yes,159814
hub,connectée,2,0.5707283909858005,0.0591364320466789,0.9061125024223976,6794,no,116291
cliff,falaises,1,0.5858648368585686,0.0509255590868165,0.9200277525994844,6142,yes,55687
antarctica,arctiques,5,0.6296026518087502,0.2044062672079246,0.7549111735532437,5767,no,1133
lancaster,durham,2,0.6256566854821893,0.1172669652866282,0.8421547555185865,6510,no,7852
carefully,scrupuleusement,6,0.6947819473097078,0.1600921728485003,0.8127301212266518,6193,no,542015
joke,amusant,6,0.6528705769812685,0.15025822323742,0.8129089341628574,5926,no,178208
marble,granit,3,0.6952829424625926,0.1600913024884792,0.8128406327014948,6901,no,78932
revolt,révolter,7,0.7528318207621865,0.1404149817357025,0.8428038238222136,6820,no,34363
paragraphs,sourcées,8,0.6228481928033595,0.2335410348308669,0.727295688344862,7000,no,78042
cello,clavecin,7,0.7818789083357016,0.1172509553283459,0.8695950829054481,7280,no,18903
sudden,subites,5,0.6980758757497114,0.1426847504029138,0.830290874757244,7275,no,259275
armor,gantelets,7,0.6064725964704498,0.1696202898222027,0.7814433132708272,5906,no,78590
sculptor,sculptrice,3,0.7350544605481337,0.1774748862226567,0.8055132288614111,6117,no,19123
consequence,conséquences,2,0.6614632221068453,0.1570494934482929,0.8081282178471992,6680,no,216076
sequences,séquentielles,6,0.624864511658416,0.2246945320005865,0.7355162849743322,7143,no,77851
für,deutschen,2,0.7538796074387224,0.1076808148201893,0.8750165257848513,7147,no,0
pet,pet,2,0.5598874096814277,0.0044279744511132,0.9921533692406422,6423,yes,535006
garrison,retranché,4,0.6754278036553036,0.1880852669252506,0.7821859641350909,5634,no,14305
technically,parfaitement,7,0.6190260030627558,0.1904568045136828,0.7647179128066927,6143,no,114018
births,naissances,0,0.7171435081138897,0.0,1.0,6421,yes,34762
flooding,inondation,1,0.8392860771500702,0.0345488112144015,0.9604629985888232,7271,yes,88829
jake,ethan,3,0.6730624820956304,0.1290887498852363,0.8390718049931071,6355,no,4328
considerably,incomparablement,9,0.6531224672633549,0.1559808263130633,0.8072176599064464,6728,no,266110
jeremy,ian,9,0.6106258863070764,0.1066355122709429,0.8513296373088677,6015,no,4991
batman,batgirl,5,0.6266310130954724,0.2024800370156707,0.7557865897595647,5963,no,12095
easter,pentecôte,1,0.6295626233284105,0.1969057114858831,0.7617504468212596,7313,no,14774
spots,bleutées,6,0.5482967894258796,0.0739766248656702,0.8811187764627681,6070,no,340056
tel,herzliya,4,0.643959550973624,0.1695421187756485,0.7915897101626077,6603,no,19444
canon,canonique,0,0.5736554837768842,0.0,1.0,5780,yes,40018
ruth,frances,4,0.6239973137737371,0.1369471716124513,0.8200300097543266,5684,no,2530
undelete,wikip%c,2,0.639923754709773,0.0173918314934125,0.9735411241442304,7008,no,1516
lecture,allocutions,7,0.54101232974827,0.1839539590657095,0.7462586027735827,6480,no,143071
graduates,bacheliers,1,0.7289671338583317,0.1173489189363505,0.8613414946474853,7211,no,155458
propulsion,propulsive,4,0.7260388664918169,0.1510344748616381,0.8277972117718577,6621,no,19394
celebrate,commémorer,7,0.7220721200288167,0.1642759340646986,0.8146597904671808,6591,no,315903
swing,swing,0,0.6633892655788458,0.0,1.0,5829,yes,239478
css,javascript,3,0.5565338003309539,0.2040465139668875,0.731722593747038,6126,no,19098
randy,dave,4,0.683308102183056,0.1080850922870964,0.8634242838549292,6732,no,5351
aggressive,agressivité,4,0.7314613028324661,0.1248907789804589,0.8541595429813621,6451,yes,250253
canon,cathédral,6,0.4921404667584052,0.081515017018479,0.8579024879500965,5780,no,40018
illustration,illustré,9,0.5827351022094567,0.2811706239842029,0.6745355245843415,6341,no,112826
revolt,rébellions,3,0.7775261559713051,0.1157206465265838,0.8704494142011134,6820,no,34363
reliability,pertinence,5,0.6435954866649504,0.2523229148642307,0.7183639554299162,6825,no,167753
motors,motors,0,0.7581806418474739,0.0,1.0,6076,no,69198
dressed,habillés,1,0.8148849986341339,0.0227373333561516,0.9728549102766576,7273,yes,217155
mistakes,erreur,7,0.6712953774228082,0.1135659079430064,0.8553044849319141,6940,no,294825
trend,diversification,9,0.5541766697735703,0.0921473692140392,0.8574285286396321,6492,no,498311
chelsea,manchester,2,0.6720909017360406,0.1839167298000092,0.7851459227413864,6081,no,4241
descriptions,descriptif,4,0.6683738426547783,0.1467553618562408,0.819960613551717,7317,no,142569
integral,composante,4,0.566741342877864,0.0892623528164686,0.8639301067930861,6354,no,145965
lecturer,chercheur,7,0.6817224211302858,0.1479883177470488,0.8216386617494081,6691,no,41066
decrease,diminue,3,0.8017713442875481,0.0507620370973981,0.9404574199605712,6838,no,353877
mixture,mélangées,5,0.7167881043328893,0.1804409651416566,0.7988908615641152,6335,no,274176
handball,handballeurs,3,0.6877837096482033,0.1309835965140049,0.840023416264675,5715,no,4798
precise,précision,3,0.7330433876789205,0.0595784416139221,0.9248337108415542,7031,no,245627
quartet,sextuor,9,0.7344094772867966,0.0841932177733595,0.8971500847951979,5724,no,26041
rat,rats,1,0.5776099181521932,0.1502704360780182,0.7935506361661037,7314,yes,63749
franco,franco,0,0.737557346823887,0.0,1.0,5978,yes,1134
scouts,scouts,0,0.7636220569525495,0.0,1.0,6570,yes,25786
lessons,apprendre,5,0.5983686578683454,0.1841345574377078,0.7646852385575323,6402,no,407521
patrolling,patrouilles,3,0.6944213998005946,0.0492358474191757,0.933792284546075,6501,yes,12092
widow,tante,9,0.6842615874700877,0.1993354699164029,0.7744045566358055,5828,no,52867
alpine,alpins,3,0.6641116677384381,0.1356286130503966,0.8304091761932793,5645,yes,23242
erik,gunnar,9,0.6178600541167178,0.157579070973465,0.7967873094420678,6986,no,1205
eds,éds,1,0.7564658742921726,0.0187269278960959,0.9758422319670252,6433,no,6949
divorced,divorcera,3,0.8233341691153158,0.0151282631702536,0.9819571365540906,6564,no,65435
useless,ingérable,8,0.6621893194283683,0.147147450571307,0.8181876123441592,7115,no,150843
dimensional,unidimensionnel,7,0.7691032802942928,0.0503297296582825,0.9385798118369733,5876,no,44327
telugu,marathi,7,0.6379108232881143,0.1136009465825569,0.8488367699123239,6886,no,1902
bombs,explosives,9,0.7066617051483237,0.1998704414733002,0.7795219483190331,7256,no,77834
feeding,nourrir,4,0.6559567805754969,0.1012597733726,0.866273692981703,7053,yes,225102
spy,espion,0,0.8160468922686068,0.0,1.0,6141,yes,90489
lat,pl,2,0.3935403425909132,0.2489064618349519,0.6125648689973765,6116,no,7774
logos,logotype,3,0.5838181426909944,0.1845208476778226,0.7598444827207725,6381,no,64607
catalogue,cataloguer,2,0.6319956177274636,0.2391822146373295,0.7254496088495793,6062,no,68576
fusion,combine,8,0.4607510039465446,0.0940134093163875,0.8305345348966542,6203,no,76200
hugo,alfred,5,0.4757682030783269,0.2201727934677538,0.6836329594599828,6133,no,2163
achievements,décernant,6,0.6288271106573334,0.0866206777165068,0.8789280236460173,5638,no,156769
pipe,tuyaux,1,0.6905316112191466,0.0028141609518373,0.9959411868294432,6268,no,186886
nacional,universidad,6,0.6830196740798969,0.2034409188202949,0.7705020161644109,6036,no,426
squadrons,escadre,7,0.7107465665294164,0.1216553771807948,0.8538502004950298,6789,no,6859
della,vallecchi,7,0.6970146988770981,0.1244174643730586,0.8485359230629871,7070,no,11238
handball,handball,0,0.8187673061622083,0.0,1.0,5715,yes,4798
nascar,speedway,4,0.6190756556912517,0.1650265586011438,0.7895343800934548,7207,no,2456
automated,automatisées,1,0.7868750831114755,0.0102569853209866,0.987132639963718,6692,no,168907
chang,yong,8,0.7185118640050565,0.1352076727355979,0.8416251861216668,7180,no,3806
armament,mitrailleuses,7,0.6945696799118533,0.1222334099820723,0.8503514353772264,6981,no,5492
lecturer,diplômé,5,0.684441865530473,0.1452688733468615,0.8249162430470383,6691,no,41066
joins,rejoindre,6,0.6501836966224561,0.0931740891022767,0.8746578149962644,6627,no,88974
vinyl,coffret,7,0.6167578624033416,0.2399210472293157,0.7199405231859933,6287,no,112348
illustration,illustrant,3,0.6244229437622447,0.2394827824314148,0.7227906064628508,6341,no,112826
promised,promettait,2,0.8029911138931543,0.0544062984841432,0.9365448300884284,6320,no,254327
seeds,graines,0,0.7562168893845835,0.0,1.0,5743,yes,242701
jeremy,brad,4,0.6433807673616974,0.0738806312163219,0.8969962256956929,6015,no,4991
criterion,pertinente,9,0.589507760411802,0.2049753609627687,0.7420016165879878,5921,no,40529
manuscripts,manuscrites,1,0.8273508080280865,0.0829430635285259,0.9088832012164464,6567,no,44759
separation,séparés,6,0.5626088200513502,0.2876422814739483,0.6616972551309424,6139,no,164622
shoulder,jambe,3,0.7682323387081931,0.1018631809210474,0.8829287375661322,6625,no,341486
heinrich,hermann,6,0.6966751186340985,0.1361485085872218,0.836521798689267,6600,no,140
consequence,résultant,6,0.6518029380362016,0.1667097775189365,0.7963259771647294,6680,no,216076
planes,aéronefs,6,0.6420088825539085,0.1121537150114553,0.8512870893179837,7249,no,109896
petition,pétitionnaires,2,0.6711914555249339,0.1534608604033952,0.813908410321214,7230,no,149386
bread,farine,5,0.6949800969919103,0.0987968611102924,0.875535740736919,7027,no,314792
difficulties,insurmontables,3,0.685729986716764,0.2262771434359172,0.7518910368627978,5657,no,332517
equality,inégalité,3,0.6614656656636787,0.0772591055048559,0.8954155748931427,7074,no,124148
richards,morrison,5,0.6315706562029482,0.1284811457255807,0.8309573829052478,6769,no,1736
larvae,pupes,2,0.7286925607017369,0.0908046533903972,0.8891946771399417,7175,no,26769
prohibited,interdisant,1,0.814452780447936,0.012882149840576,0.9844293412873506,7090,no,108953
involve,découler,9,0.6555912657380706,0.0756557140152721,0.8965387671880825,5751,no,359878
crazy,stupid,6,0.5501611004709963,0.0636512756943192,0.8963017394794655,5839,no,425394
equations,algébriques,8,0.7662949688961733,0.1568547406087388,0.8300874289470768,7162,no,45463
murders,assassinat,4,0.7186809498486176,0.1576164943081873,0.8201335683914384,6999,no,46043
complaint,accusation,7,0.67668514462146,0.1192985323819731,0.850124398491329,5962,no,242782
classics,classique,4,0.5200466475124934,0.139849893312228,0.7880730013564743,6695,no,65564
uganda,kenya,3,0.7977285405752678,0.0529018177134873,0.9378086883474134,5800,no,2343
funny,amusante,3,0.6652852042645965,0.0492677742964882,0.9310509146631784,5733,no,501376
screenplay,coscénariste,3,0.6924495482712415,0.1118320818528989,0.8609540767011703,6075,no,28645
finalist,finalistes,2,0.6423943574967025,0.1034694527192565,0.8612756761997907,7239,yes,25560
infinite,infini,1,0.7931302949131634,0.0341502432351352,0.958719875954566,6727,yes,103329
diploma,diplômante,4,0.7009852677874554,0.1413689713545894,0.8321739657907145,7223,no,80053
surrender,capitulations,6,0.6790788635857404,0.1890225736225514,0.7822575041110116,5982,no,91229
sculptures,sculptural,6,0.7439344598399118,0.1672535469200098,0.8164445255214191,6648,no,53343
treasure,treasures,9,0.5222658371452623,0.2517201836077781,0.6747742506216456,6831,no,139897
hypothesis,hypothèse,0,0.8322616657529548,0.0,1.0,6668,yes,76010
ruins,remparts,9,0.5889202486612967,0.2930791760387815,0.6677104680216289,6048,no,75473
duration,intervalle,8,0.5772814251660964,0.2544045483018649,0.6941098486475014,6198,no,250646
survival,survie,0,0.8479391272165643,0.0,1.0,5823,yes,249337
brad,brad,0,0.7201218368115385,0.0,1.0,6249,yes,8647
salvador,argentine,6,0.6326981679566896,0.1709980477503437,0.7872354698100549,5997,no,1692
dimensional,tridimensionnelle,6,0.7701036316988108,0.0493293782537644,0.9398005966874348,5876,no,44327
consequences,implications,5,0.6698878053555088,0.2122757704118711,0.7593691507527774,6129,no,373148
para,todos,3,0.4928908913203905,0.20017536983341,0.7111742685321851,6619,no,31456
hayes,harris,2,0.6623005162685079,0.1084440796224598,0.8592995913294724,6918,no,1230
committees,comité,2,0.7490162892510828,0.0899035627639643,0.8928341455408164,6503,no,108685
ritual,rituels,2,0.8343276243655878,0.0526190182596723,0.9406739754897476,6898,yes,103185
mathematician,mathématicien,0,0.9428418057664928,0.0,1.0,7056,yes,13466
disappeared,disparaissaient,4,0.7064834505689067,0.1052977969345766,0.8702879658055604,6499,no,133595
frontier,frontalière,9,0.5175570059865767,0.0897816561116598,0.8521720059752466,5886,no,43612
neat,supermessage,6,0.4716328276760287,0.0184645809328488,0.9623246713642908,5732,no,132934
neat,agréable,0,0.4900974086088776,0.0,1.0,5732,no,132934
instructor,enseignant,1,0.6798724892528856,0.0923417357970971,0.8804195354066157,6562,no,181012
reforms,réforme,1,0.7631325937304865,0.1343820032274192,0.8502731836530544,6255,no,131298
lover,fiancée,3,0.7181692882846498,0.0636408227873372,0.91859810728199,6027,no,173040
undelete,discussion_wikip%c,0,0.6573155862031855,0.0,1.0,7008,no,1516
builder,chantier,9,0.5344382936762724,0.0977881457955309,0.8453273389242808,7018,no,99079
julie,julie,0,0.7823256574893493,0.0,1.0,6453,yes,2984
memories,remémoration,3,0.6344077905311785,0.1375442927190708,0.8218227585578234,6178,no,305843
discrimination,incrimination,8,0.706398142916063,0.1826416812045787,0.7945629922875148,6063,no,170631
scouts,scoutes,4,0.6177390790004815,0.1458829779520679,0.8089591878287862,6570,no,25786
speedway,course,7,0.5684079094641457,0.1607987266369153,0.7794881194489978,6468,no,6178
compounds,inorganiques,4,0.7623607427050665,0.0163818306201657,0.9789637408030548,6107,no,144323
sail,bateau,4,0.6840499460996847,0.0763725683821232,0.8995656139479674,6588,no,82136
minimal,significative,2,0.6305509005258325,0.0204657334336606,0.9685634247020882,6077,no,282593
jessica,jennifer,1,0.7430785224733754,0.0468811573121484,0.9406537339666794,6990,no,7307
tracking,repérage,6,0.6016184084694225,0.0357634411827789,0.9438900853510436,7099,yes,260366
armoured,blindés,1,0.8065392244068426,0.0178899090249071,0.9783002464378726,7102,yes,9377
innocent,innocenté,5,0.642949678554108,0.1359668981870434,0.8254410006834046,6631,no,186939
duncan,robertson,3,0.6430691106349642,0.1224511904574947,0.8400418770308938,5778,no,1804
shorts,pantalon,8,0.4831510166521753,0.1194374758524225,0.801792637366849,6606,no,110397
alias,svg,7,0.4324978580963341,0.3045812276205308,0.5867726631745321,6929,no,24360
kitchen,cuisine,1,0.7034069238070473,0.0408638129766348,0.9450954995849692,5862,yes,756155
solve,résout,6,0.6739157870043935,0.2103584979622648,0.7621117095243855,5785,yes,353462
generations,lignée,7,0.5609024244055278,0.3385782005389639,0.623584776425998,5992,no,242446
louisville,ohio,2,0.7340963342665745,0.1013787339911633,0.8786573796839037,6431,no,8400
portsmouth,southport,9,0.6586881094470655,0.2125990513417947,0.755994279602022,7038,no,982
skill,qualités,7,0.661785212108104,0.180448240761915,0.7857503283121628,6250,no,429058
grid,interconnecté,7,0.4648112953117682,0.1131818191004548,0.80418137123389,5688,no,166663
bolivia,pérou,1,0.8248906363360982,0.0659929667380336,0.9259241426036862,6394,no,849
