en,ko,position,score,rel_score,ratio_score,index,correctness,freqs
precipitation,평균기온,9,0.6792326146795066,0.0477882225442963,0.9342684279493554,8308,no,32657
planted,연못의,8,0.4752105499185771,0.0199500971254616,0.9597098492286134,8297,no,136766
nsw,상트페테르부르크의,2,0.4874792785652074,0.0181836262034182,0.9640400234386612,7959,no,6068
balanced,이상적으로,7,0.5427382332849207,0.04120310909859,0.929439643834073,7966,no,277552
papua,콩고민주공화국,4,0.5613004902543364,0.0253534718515584,0.9567829189109236,7315,no,513
environments,환경에서도,1,0.6942533613323585,0.006715649370833,0.9904194775114292,7226,no,232945
diagnosis,치료,4,0.6952565723945121,0.0102664569298993,0.9854484453332016,8229,no,236980
surveillance,방첩,6,0.5444787334079098,0.1107116612290892,0.8310236808486366,7650,no,123831
participant,참가자는,0,0.5260265517581523,0.0,1.0,8409,no,136418
genesis,라그나로크,7,0.4764554251629387,0.054158549254534,0.8979322975539963,7485,no,19514
tri,선더버즈,1,0.4099101008499043,0.016379538570758,0.961576503259572,9085,no,10474
proximity,인접하고,2,0.4747504699522271,0.0141975120077646,0.97096314427794,6978,no,102062
limitations,한계점을,8,0.6155415361320244,0.0307121207451128,0.9524766778210252,8631,no,217887
mistakes,변명을,5,0.5933374983168757,0.0722525913613733,0.8914458125476287,6940,no,294825
slavic,불가리아의,8,0.5365707982561128,0.0284793547894965,0.9495985362786056,8377,no,380
prefix,대괄호,8,0.4934595000370993,0.0265445856820303,0.948953120925346,8984,no,29609
asset,기업의,3,0.5884228762203527,0.0129163308669161,0.9785207238864742,8129,no,312694
trilogy,년작인,2,0.5851305840907906,0.0126739855480848,0.9787991156445308,7549,no,33748
layers,암석과,2,0.6016417240204626,0.0214330649305348,0.965601135994253,7181,no,219864
jackie,크리스틴,1,0.6105254101838504,0.0064884023871697,0.9894841861641096,7169,no,3044
workshops,강연회를,7,0.5253448761203803,0.0273154341540935,0.9505746411561062,7202,no,244888
midway,레인저스와의,9,0.4624011496925648,0.0363991774876141,0.9270265565113276,9212,no,26034
jenkins,무어,8,0.5524782040813009,0.0599625772961563,0.9020924485771622,7751,no,868
sunset,일출,1,0.5089953336795334,0.024694733420186,0.9537283248414444,8365,no,84780
lamb,스파게티,7,0.4813612857108319,0.0119657737379022,0.9757447447718084,9387,no,63457
notation,문자열의,5,0.5667039478993633,0.0190694545774204,0.9674456803658368,8643,no,27694
claire,커스틴,4,0.5748755194009869,0.1329898946538115,0.8121254520799115,6939,no,3036
layers,암석은,7,0.5803573395599175,0.0427174493910799,0.9314408957823528,7181,no,219864
italia,디탈리아,4,0.5014645839537559,0.0244629340020275,0.953486111361672,8018,no,2077
worry,그러게,1,0.6359433690341131,0.0046761869661778,0.9927005241685508,8241,no,653843
immigrant,이민자들,3,0.5809958826500521,0.0514305333346259,0.9186774428855105,8477,no,69664
everywhere,그대들은,4,0.51580242460134,0.0403432839561648,0.9274591472425372,8364,no,448320
cognitive,심리학이,2,0.650491796554103,0.0201035702338423,0.9700213105704332,7033,no,125332
nerve,혈관을,8,0.5798994618947662,0.0301448275883315,0.9505858376055386,8155,no,163879
fungi,식물형태학,7,0.6213019519980475,0.109481196678949,0.8501864788793326,8169,no,34312
trent,리에티,8,0.4839623059193011,0.0583939384597381,0.8923328733375325,8138,no,1259
mild,불쾌한,1,0.5473751417757325,0.0576112854368867,0.9047725984493208,8198,no,219873
tracking,탐색하는,3,0.533002761477668,0.0055053265425639,0.989776705930632,7099,no,260366
abdullah,압둘아지즈,4,0.5607642079434629,0.0214864176524125,0.9630976478034294,9058,no,466
slot,쿼드로,9,0.46644443679284,0.0103697944133693,0.9782519192282988,8044,no,202624
gif,png,1,0.6318934369643407,0.0614983665995287,0.9113079123758864,7194,no,21484
meta,툴킷,1,0.4733706036754201,0.0090956204082989,0.981147653546996,8253,no,40492
wow,jhy,0,0.5410533470361836,0.0,1.0,8567,no,171968
diary,단편집,3,0.5528990521979866,0.0495780596677425,0.9177096379409152,7057,no,75370
nash,밴스,4,0.5015833636021593,0.0132642281745293,0.9742365927579544,8187,no,1695
boyfriend,남자친구인,1,0.6669497546032046,0.0100024316965912,0.9852243158394032,7493,no,199839
alfonso,필리베르토,8,0.5139407141964369,0.0554161193769064,0.9026689132207142,9121,no,215
lengths,길이를,3,0.501278994977105,0.0567983949172938,0.8982248771482366,8246,no,88926
caesar,퀸투스,5,0.5345645176546239,0.008916378414572,0.9835939432663392,8037,no,2445
timing,정확도와,6,0.5141747646012454,0.0432475264824898,0.9224151470541152,8778,no,193662
scripts,스크립트,1,0.5878417955260009,0.0075366489670525,0.9873414144620742,8947,yes,103504
sunshine,한여름의,5,0.4666407497237774,0.0351677579066511,0.9299179719516604,8507,no,103666
duplicate,이름공간에서,2,0.5725397360162254,0.0325585464006967,0.9461929617934968,8716,no,100849
nassau,콘월,4,0.4861074021313466,0.0168826635765021,0.966435393604159,9044,no,1127
talented,재능으로,6,0.5913425435642545,0.0744571588545214,0.8881688312805985,8884,no,233060
telescope,우주망원경,9,0.6751333159396804,0.0297418889115079,0.9578054544878096,7937,no,50907
screening,촬영과,5,0.4854251068078959,0.0210685631393234,0.9584031067130238,8523,no,204062
toledo,수폴스,4,0.5017056180789737,0.0445472015662741,0.918449479866842,7720,no,7125
introducing,도입함으로써,8,0.5404912343068358,0.0266289532353755,0.9530453088775058,7333,no,147981
advertisement,광고를,3,0.6345952539919147,0.0150241983210831,0.9768723084452152,6935,no,112230
decorative,장식으로,1,0.6068562984944604,0.005595073867381,0.990864460233301,7976,no,101656
hierarchy,교황들은,6,0.4748316711187842,0.0442222647945881,0.914802178088158,8151,no,69216
fees,지불하여,8,0.6203558254184129,0.0342581422946015,0.9476666493776672,6969,no,777365
forbidden,금지되었던,6,0.5097237795487561,0.0127379530447035,0.9756193568828986,7825,no,71217
webster,로턴,7,0.5208318705543565,0.0507131606834277,0.9112700523813508,7187,no,2169
mud,모래,0,0.64184369261407,0.0,1.0,7664,no,111031
venus,금성의,5,0.5464529834487717,0.047922243412052,0.9193737537394484,7440,no,4730
genius,천재적,1,0.5827615898437091,0.0080324206046203,0.9864040249857562,9050,no,120775
listening,들려주는,6,0.5787493731360907,0.052940331822737,0.9161925049479988,7426,no,421294
kerry,토로스,3,0.5110482765780944,0.0250911155042128,0.9532003880431884,7023,no,2868
detected,관측될,3,0.5411732757415484,0.0107317313261467,0.9805551114979638,7754,no,118822
val,val,3,0.3975803564627478,0.0098446691945014,0.975836856907304,8764,yes,5298
exeter,팔레르모,8,0.6049135712221626,0.1677211229285599,0.7829231275811159,8113,no,1361
censorship,침해와,9,0.5649687082361634,0.0438314273825959,0.9280035847264596,7735,no,38726
cone,구름으로,4,0.4640526742002234,0.016080998987464,0.9665072460327566,9347,no,42852
honey,과일,1,0.5873283383075708,0.0286598966503158,0.9534733051317528,7667,no,151249
monaco,안도라,9,0.5076848997765708,0.1436742381412286,0.7794239310121415,8863,no,1079
melody,멜로디와,2,0.6333865017949736,0.0091116990977009,0.9858183274520592,7109,no,57147
jenkins,그레이슨,2,0.5702436127117055,0.0421971686657517,0.9311000019122748,7751,no,868
lexington,오하이오,8,0.6015903838236908,0.0224444164130664,0.9640333897972498,9282,no,7699
switching,변환해,2,0.5639227309868997,0.0163714196515289,0.9717877224274664,8752,no,136893
sonic,유비트,6,0.5186962439944106,0.0331332845486175,0.9399573911238532,8355,no,35583
cage,쵸파,0,0.4536223402872145,0.0,1.0,7559,no,94136
chronicles,외전,9,0.4928147001769052,0.1272862364457869,0.7947330363036755,7747,no,21497
georgetown,조지타운,0,0.6051494810569763,0.0,1.0,8522,yes,6219
environments,환경이나,2,0.6913567433697463,0.0096122673334452,0.9862871722049418,7226,no,232945
oceania,오세아니아,0,0.6437632807362712,0.0,1.0,8743,yes,618
marina,이리나,9,0.4127596680310603,0.0655548104279893,0.862946213463614,7435,no,28908
bug,툴바,3,0.4678827745866433,0.0094123223647323,0.9802798678954558,7661,no,164169
ecology,생태계와,5,0.6239393223373118,0.0572390883826601,0.9159704895488964,7743,no,47624
eng,liu,0,0.4750431138068535,0.0,1.0,7551,no,3032
clara,에이번,2,0.4850877517209287,0.0121728389593863,0.9755202017060464,7079,no,6260
typhoon,jtwc,6,0.6756231516582683,0.1116119025466015,0.8582229005803955,8411,no,6030
olive,모피는,7,0.470494777638324,0.0267260314362131,0.9462491694867768,7508,no,135911
donna,크리스틴,0,0.634053278905066,0.0,1.0,8352,no,5538
panels,지붕에는,4,0.5436163058233268,0.0333349905525839,0.9422221758370664,7310,no,276890
salisbury,마르칸토니오,9,0.5319305336014073,0.057749495708433,0.9020663871285876,9245,no,772
salisbury,카타니아,7,0.5325536515206316,0.0571263777892087,0.9031230922707876,9245,no,772
judy,패틴슨,6,0.5613898621050191,0.0473030062218273,0.9222875629348966,9090,no,1814
reef,해저,1,0.562241714620119,0.018944934916408,0.9674030108373688,8701,no,52937
emi,레이블인,9,0.5768703443387895,0.1254331205881438,0.8213975484213314,8535,no,2530
folklore,민속,0,0.5480936186363534,0.0,1.0,7543,yes,23133
composite,덮개의,4,0.460041186758968,0.0166465858668766,0.965078638843244,8025,no,76153
goodbye,너만,6,0.5714604689414802,0.0260799941282808,0.956354429967304,9270,no,62656
collision,충돌해,2,0.5701962231415231,0.0821286298171155,0.8740985730581646,8546,no,95090
wound,부러지고,7,0.5521214765977173,0.0369247109957221,0.9373144045858632,7951,no,148966
photographers,사진술,6,0.523008430243979,0.0725998155154306,0.8781081087571836,8282,no,112935
yesterday,누구시길래,9,0.5650549459354123,0.0428285402501771,0.929544820309362,7834,no,624435
blast,폭발의,6,0.5532244199451188,0.0451850606192585,0.9244914024813858,7750,no,133580
archer,그리핀,3,0.473922681816438,0.0099375776757684,0.9794618849537312,9226,no,7076
yesterday,오늘,1,0.6046790154256587,0.0032044707599306,0.9947284786760068,7834,no,624435
tate,스완,6,0.4489272453857952,0.0239544611296873,0.9493436502202628,9361,no,1910
toxic,중금속,0,0.6332337582076477,0.0,1.0,8521,no,191947
modeling,모델들을,7,0.5146522896634316,0.0690907503179596,0.881641843095616,7730,no,121644
mos,이름공간의,8,0.5043691046847467,0.0655604865684212,0.884967393210333,8724,no,11927
expectations,만족을,8,0.54031014379968,0.0484899621320793,0.9176461389127208,8335,no,397250
rudolf,윌리엄,5,0.5467052516547694,0.021849904609582,0.961569419661682,8078,no,248
libya,리비아,0,0.7504506343983803,0.0,1.0,7597,yes,1274
ist,ist,4,0.4524747548616138,0.0138258089678019,0.9703500058969268,7165,yes,13938
hawaiian,하와이를,5,0.5116145461179902,0.1160428433068712,0.8151175382270186,8214,no,6529
funk,록,8,0.6123344960748903,0.0794391202534193,0.8851660161960871,8460,no,26377
namespace,이름공간은,3,0.6892852896896138,0.0197708234405823,0.972116701239198,7389,no,16657
beast,요괴인간,1,0.5487320531099477,0.0112304974675817,0.9799441990254546,7145,no,93519
boot,윈도우의,9,0.481382485910887,0.0252877313406529,0.9500903536864124,8158,no,242348
highlighted,문제점과,3,0.4763368878380204,0.0085178723831249,0.9824321155901616,8134,no,148863
carnegie,하버드,9,0.5075699744385442,0.0500852331825725,0.9101860208636274,7383,no,847
scenario,시나리오를,7,0.5506191395918162,0.0644369898948949,0.895233968404363,8732,no,292623
elvis,비틀즈와,7,0.5178010919791183,0.0201254053792473,0.962587071880492,8952,no,3961
upgrade,업그레이드가,2,0.6638209143308378,0.0185500031313291,0.9728153667505068,8642,no,287198
dynamo,제니트,5,0.5162582911098559,0.0343529270409498,0.9376094676088838,7863,no,6444
updates,툴서버,8,0.5774536690281705,0.0320389001415341,0.9474334852266044,7853,no,367134
tracy,캐런,3,0.5960760957024462,0.0217281988432385,0.9648299647071622,7913,no,2794
agnes,캐서린,3,0.5650712728432294,0.0410393472143728,0.9322906646801988,9287,no,572
wonderful,감동적인,4,0.5762013742261942,0.0496817204140132,0.9206214054358298,7398,no,1173390
joey,로니,1,0.578384445323425,0.1090942318212753,0.8413125592863833,7811,no,3099
rope,로프를,9,0.5040422477262236,0.0289176316391239,0.945741447417094,8710,no,117208
fungi,식물,0,0.7307831486769966,0.0,1.0,8169,no,34312
pierce,워스,9,0.5361960113665161,0.0477681954654651,0.9182001312638516,7681,no,17122
economist,사회학자,9,0.6334688699657696,0.148437562272812,0.8101594306522861,7026,no,57898
rebecca,매들린,7,0.6000573727564618,0.1572426356631129,0.7923641437806584,7719,no,2580
amusement,테마파크,5,0.4686337863662814,0.0712222824000899,0.868071720370134,9322,no,68271
comply,따르도록,6,0.579264622876854,0.0201675390301675,0.966355593990808,8636,no,182441
deputies,하원,6,0.6146897758084451,0.0569448160805505,0.9152145872647932,7633,no,25566
sterling,그레이슨,4,0.5014273448839803,0.0166279838766408,0.967903073371678,8350,no,65530
gardner,프레이저,9,0.5596090826485148,0.0477027915510711,0.9214525623857732,7709,no,1566
myanmar,미얀마에,4,0.6067035080379362,0.0286322045766915,0.9549337397407426,7647,no,1056
falcon,이글라,0,0.517354088640548,0.0,1.0,8295,no,5971
spirits,어둠과,9,0.4837927635705912,0.0368272066220805,0.929262785274158,7785,no,146829
castro,차베스,7,0.486921085370756,0.0481835060662853,0.9099549754621112,7516,no,953
peruvian,페루의,4,0.6406669872138409,0.0901549618999215,0.8766389515130891,8447,no,622
spa,리조트,4,0.3801239009632731,0.0169725760224871,0.9572583062148502,7100,no,165022
spike,디파티드,5,0.4363165564129689,0.0208815375771421,0.954327155227393,8795,no,48149
shannon,브리지스,7,0.5300225164867466,0.0410694549166889,0.928086093005716,8616,no,2139
sue,마샤,3,0.4961782997217835,0.0408552492559084,0.9239242141693356,6980,no,70715
servers,클라이언트를,3,0.6644629357078082,0.0205224656195854,0.9700395576609134,8484,no,264003
secondly,맞나,0,0.4754822534070947,0.0,1.0,9042,no,35324
switching,동작하게,1,0.566798169205252,0.0134959814331767,0.9767428614982095,8752,no,136893
chronic,폐질환,0,0.6891655131052988,0.0,1.0,8380,no,267572
balanced,기본적이고,6,0.5452297855348291,0.0387115568486815,0.9337064289870792,7966,no,277552
sailor,카멜롯,5,0.4475795360146588,0.0373364404493986,0.9230043094854268,8261,no,25882
algebra,선형대수학,3,0.6599963145136143,0.0098334556297319,0.9853194706057518,7173,no,22084
gamma,감마선은,6,0.5807528046846002,0.0848763104847429,0.8724870824450798,8977,no,20921
bag,밧줄,6,0.5053889530899041,0.0363372982606797,0.9329231356795304,6943,no,708102
equality,평등주의,6,0.6175432984095671,0.0353690400710059,0.945828807350593,7074,yes,124148
compression,압축률을,2,0.6572960033054732,0.058340757408866,0.9184771372691488,8698,no,96218
identifying,파악하는데,2,0.5383840854816455,0.0208354140371231,0.9627419751009167,6920,no,194199
parody,패러디,3,0.6215277861004216,0.0505892398763635,0.924731500734054,7815,yes,27003
midway,미드웨이,0,0.4988003271801789,0.0,1.0,9212,yes,26034
juvenile,딱정벌레,9,0.4314038218058178,0.0278654500350808,0.9393265525398918,8686,no,68358
anger,불만을,9,0.5784268340888226,0.0481697179948673,0.923124827555014,8150,no,247597
gamma,중성자별은,9,0.5588199773058535,0.1068091378634896,0.839536559580456,8977,no,20921
constantinople,콘스탄티노플의,5,0.7065995098490325,0.0194658339938325,0.973189969526978,7728,no,647
judgement,판단과,1,0.6104387915401353,0.0596255061827797,0.9110152467675032,7469,no,83216
marble,조각상이,9,0.5311980219595043,0.1013251468273002,0.83980800731514,6901,no,78932
combine,결합한,9,0.5006313501883032,0.0413473246076149,0.923710421589587,7630,no,255170
schmidt,richardson,5,0.5249642850536604,0.0497691741185183,0.9134047734227904,8319,no,920
bengali,중국의,8,0.4983731488985596,0.0633614287283305,0.8872039727445515,7263,no,924
scripts,스크립트의,3,0.5658612098105362,0.0295172346825172,0.9504227353953832,8947,no,103504
prohibited,금지하지,5,0.6368565779841415,0.0671931218935815,0.9045619621665184,7090,no,108953
leicester,팔레르모,1,0.6724102688307259,0.1212296383534857,0.8472485603910702,6987,no,1493
convince,설득해서,6,0.5988262655855883,0.0491949005753271,0.9240844232499787,7040,no,173397
consul,총독으로,2,0.5629890660561063,0.0387026790718787,0.9356768987022644,8907,no,6990
sue,파멜라,6,0.4849677523441252,0.0520657966335667,0.9030492662280034,6980,no,70715
liver,뇌염,3,0.6385899796420837,0.0155813925178638,0.9761814821299546,8528,no,247953
usd,억,4,0.6196843238297527,0.034839700085777,0.9467709376389928,8840,no,6322
beast,악마의,5,0.5421177486674738,0.0178448019100556,0.9681321511739472,7145,no,93519
basque,스페인어권에서,8,0.4803830947461951,0.0636876615486525,0.8829423180500104,8461,no,1031
mann,애덤슨,3,0.4839118610042554,0.0174263431288759,0.965240344770836,7270,no,1975
ink,인쇄용,7,0.4702746898685062,0.0424638040523147,0.9171823365013976,9370,no,164661
dancers,댄스를,4,0.571780737207698,0.0335060972222202,0.9446442656335364,6972,no,79326
stuttgart,함부르크,2,0.6225812275008201,0.0249632341845831,0.9614493897150942,7822,no,428
pyramid,제단의,8,0.4124248964301805,0.0807302261311139,0.8362985145286006,8760,no,53456
encouraging,독려하는,8,0.6151708367596169,0.0153756315960029,0.9756153870211968,8557,no,238330
loyal,충성심을,3,0.6079112546597658,0.0466151675886609,0.9287803119872096,7322,no,143758
santo,푸에르토리코계,8,0.4756524002638427,0.0342872996369891,0.9327620508000124,7355,no,890
dirty,덤벼라,1,0.5049971730448541,0.0118348765589385,0.9771011171462542,6917,no,231623
tibetan,류큐의,4,0.4797366017388312,0.0782074111300631,0.8598292851500849,7575,no,2275
definitions,정의하지,8,0.6219456905126434,0.0562214154699293,0.9170979910792458,7429,no,103455
vikings,히어로즈와의,5,0.4882116069714953,0.0457812075224385,0.914266248009675,8199,no,2197
duet,피쳐링,5,0.6040115839363513,0.0364192004422929,0.9431332763342608,8386,no,17423
kilometres,킬로미터,2,0.6801569003324978,0.0278327249343867,0.9606876655517448,7051,yes,58331
floyd,잭슨,2,0.5244620265265897,0.0303289240916079,0.9453326986357424,7886,no,2886
minneapolis,뉴욕,0,0.6968746206737284,0.0,1.0,7019,no,9027
roses,접시꽃,6,0.4538108699036842,0.026183314804451,0.9454507666163244,9209,no,81623
censorship,침해라는,0,0.6088001356187593,0.0,1.0,7735,no,38726
enormous,엄청나게,9,0.5585234719500698,0.1320903770485635,0.8087348273712002,7902,no,296619
debates,토론회가,3,0.6046966940100876,0.0219322893577255,0.9649995612398096,7318,no,86744
bucharest,프라하,2,0.600629082764385,0.0338050915185974,0.946716156082224,8309,no,303
roses,꽃잎에,7,0.4494905195673683,0.0305036651407669,0.9364499277021138,9209,no,81623
prophet,예수를,7,0.5582481103468142,0.0252863116373947,0.9566669751007782,8936,no,84580
reformation,개신교회의,9,0.6289930665568617,0.1010361336773493,0.8615998734777534,8978,no,11832
motto,슬로건은,9,0.4254362028512964,0.0785509021423652,0.844141047729082,6914,no,50679
lamb,거위,6,0.4839544577889276,0.0093726016598065,0.9810012415084632,9387,no,63457
memoirs,자서전인,6,0.5724624238876701,0.0642729604920699,0.8990586010000373,8784,no,17065
remake,원작인,5,0.6343185573311387,0.0076385188764335,0.9881011999718752,9229,no,37307
console,게임기의,0,0.7055859082963143,0.0,1.0,7206,no,165116
productive,생산적인,0,0.5999671918876879,0.0,1.0,7064,no,264497
horizon,지평선,3,0.4662584782210474,0.0363454550189599,0.9276856932164038,8140,yes,102136
benson,로스,1,0.5506503482693751,0.0240836034340032,0.9580960836529232,8816,no,1215
ally,배신하고,2,0.5713051225780036,0.0261786366204318,0.9561851912836054,8372,no,68129
marcel,리차드,2,0.4960193859277693,0.1757878370519279,0.7383358930375173,8842,no,376
bombay,촉토,6,0.4684843075092599,0.0968709310557579,0.828654756429541,8209,no,1420
admits,폭로한다,9,0.5261942009737208,0.0123656529212727,0.9770394082814724,9114,no,73880
conclusions,주장들을,4,0.6196858381205292,0.0422233136643379,0.9362098053026146,9264,no,138422
advise,요청해서,5,0.6020518570333061,0.0243951722438738,0.9610578850185912,9405,no,233147
underwater,해양과,7,0.527694009524813,0.0639543913876136,0.891904733809836,8517,no,81870
drunk,자고,4,0.5664362057036624,0.0423323429200874,0.9304623357829692,9276,no,148043
osaka,오사카,0,0.7798244409061663,0.0,1.0,7420,yes,521
fitness,성숙도,1,0.4668490378013596,0.0249723266513098,0.9492248030357512,7592,no,485398
whale,고래와,4,0.47443974807349,0.0289344724391202,0.942518962513307,8393,no,52666
shaft,철제,3,0.5247407093170401,0.0210355042194543,0.9614576383181864,8651,no,100563
buddha,하늘나라의,9,0.4919973626699813,0.0464486135068643,0.9137357960464936,8391,no,5158
transmitter,주파수로,0,0.6563187263801915,0.0,1.0,8726,no,45363
declare,인정한다면,1,0.5858376990245042,0.0093425947626754,0.984302916510848,9376,no,145086
dash,스크류,1,0.4278529554531,0.0004900330350571,0.998855979791366,8771,no,71212
torn,산산조각이,2,0.5131285273619325,0.0438553419870826,0.9212628149566712,9009,no,95448
protagonist,주인공인,1,0.7133971858189508,0.0457007197709266,0.9397960138812218,6936,no,36353
talented,재능있는,0,0.665799702418776,0.0,1.0,8884,yes,233060
exploring,탐험하는,0,0.6131928029866853,0.0,1.0,9343,no,216220
capability,성능과,4,0.6266961693043389,0.0709006850313973,0.8983643854029271,7579,no,292938
beck,피터,1,0.4797536450624098,0.0443449450779739,0.9153881618607372,7421,no,5813
mechanisms,메커니즘은,3,0.644736723096494,0.0208200803189034,0.9687178010771396,7350,no,187087
consul,총독에,6,0.5244657190571698,0.0772260260708153,0.8716518438284563,8907,no,6990
hank,해리스,6,0.5599959126646463,0.0451777242803512,0.9253475010768564,8412,no,2646
somalia,소말리아에,1,0.6593216178562704,0.0549061203944252,0.9231251917926028,8749,no,681
forbidden,금지된,1,0.5195876731316622,0.0028740594617975,0.994499004840927,7825,no,71217
orphan,인생살이,4,0.414901058230561,0.0321182413753906,0.928150213192802,8862,no,20870
deaf,장애인에,3,0.4468882411682509,0.052060517214499,0.8956595916116845,9366,no,74939
warehouse,백화점은,7,0.5557285090996391,0.0356770142459277,0.9396741950529922,9094,no,99175
pbs,msnbc,1,0.5559268818627228,0.0219475605223677,0.9620201917361452,8181,no,2253
proportion,비율은,1,0.641435998498455,0.0396139846569001,0.941833953987686,7154,no,186713
pig,거위,7,0.5294801725547107,0.1295373061728693,0.803438739708425,8392,no,81246
gamma,알파,1,0.6595291929261328,0.0060999222432104,0.9908358542254292,8977,no,20921
reds,양키스에서,1,0.5922497910186982,0.1011230106576445,0.8541578059982119,7351,no,26089
liner,커버한,1,0.449688590108182,0.0045045122157037,0.990082385239546,8107,no,63306
norwich,볼로냐는,6,0.6242631064503711,0.1335512874522335,0.8237678136931802,8003,no,1124
loading,수동으로,8,0.5150338602210344,0.0557658721170517,0.9023022104642098,7391,no,130271
scouting,민족해방군,3,0.4033162766323821,0.0116174826896566,0.972001596812372,9279,no,27975
trailer,미니밴,7,0.5009700892887409,0.0922420522330299,0.8445041060751035,7480,no,187116
weird,그런지는,4,0.5478066256736356,0.0432589030276994,0.9268120015005,7388,no,220928
corn,옥수수를,5,0.6310084567030834,0.0714769552821825,0.8982513315398474,7457,no,208151
apartments,아파트는,1,0.5839712814217826,0.0112760161491571,0.9810565857330694,7608,no,174876
carey,보비,8,0.5339176258892561,0.0342470999766663,0.93972329076841,7613,no,1780
pyramid,피라미드와,1,0.4883060395045736,0.0048490830567208,0.9901672256154692,8760,no,53456
christine,엘리자베스,3,0.6162040076519967,0.057260960639239,0.914975591403773,7797,no,2544
ore,광물,0,0.5590835167236428,0.0,1.0,7921,no,55212
ricardo,모델이자,8,0.4980456855125808,0.0560377396835897,0.8988640750916708,8594,no,481
mercy,은총으로,3,0.4887240212468799,0.0101771843097112,0.979600802330479,7918,no,120800
ethiopian,타지키스탄의,9,0.5833875298255693,0.0280239182265075,0.9541652052545136,9308,no,1187
alps,산맥에서,6,0.5608188937184897,0.1271058990897501,0.8152328562387181,8106,no,1875
cunningham,워스,7,0.5748790736681739,0.1315774786609417,0.813750076735584,9281,no,856
storms,폭풍이,0,0.693235942563897,0.0,1.0,9390,no,78855
ambiguous,애매할,1,0.5522417226548855,0.0125992943276029,0.9776940874532956,8259,no,37587
aerospace,항공전자,1,0.6065220565708649,0.012205602759172,0.9802730610550232,8417,no,36263
renault,폭스바겐의,7,0.5812789826980745,0.0994950486649347,0.853850111665201,9088,no,839
barber,카니,9,0.4747814819333418,0.0551381390913024,0.8959499952376018,9315,no,15922
shoots,사살한다,6,0.524577483508434,0.0254023651746336,0.9538121892366422,8917,no,70820
theatres,극장을,2,0.5721700815645827,0.0218117161193839,0.9632788139225286,7708,no,34249
gardner,로스,0,0.607311874199586,0.0,1.0,7709,no,1566
donations,모금을,4,0.6458150541670142,0.0118467317780421,0.9819865894123398,8381,no,174599
suspicious,의심하고,3,0.5655831583459796,0.0053343268360008,0.9906565712656348,8664,no,91695
vegetation,우림과,9,0.6546069767855625,0.0248890167730284,0.9633713561095746,7838,no,90680
precisely,근사적으로,1,0.658297447415768,0.0383676994658691,0.9449266270350858,7086,no,342738
liver,갑상선,6,0.6277195609625075,0.0264518111974401,0.95956440112917,8528,no,247953
cone,알갱이,5,0.461001574325622,0.0191320988620654,0.9601525576511968,9347,no,42852
odds,불확실성을,5,0.4430137735966261,0.0159783811747341,0.965188117032864,8721,no,225275
triumph,기적적인,3,0.4968039687911368,0.0015761109993058,0.9968375321100944,8983,no,73045
nielsen,멜버른의,9,0.4335362538230762,0.0114139592787213,0.974347783319052,8444,no,429
magical,마법은,4,0.5783851776701366,0.0045713997367206,0.9921582500071354,7504,no,159964
commit,살인을,3,0.5834066925766879,0.0326152976089322,0.9470549783472751,8333,no,219974
cologne,런던,3,0.5918396660674958,0.0118211749423446,0.9804175223250036,8000,no,16023
shane,타이슨,5,0.5739939991565529,0.152932047635718,0.7896181484890162,7965,no,1607
civilization,문명이,6,0.6383533184432275,0.0630987069995747,0.9100455844293232,7299,no,114925
interrupted,계속한다,5,0.4729459394394726,0.0183405015148138,0.96266841503057,9018,no,63563
profits,수익금을,1,0.6959408742583666,0.0137479784204634,0.980628160681164,8817,no,378127
buck,제이크,8,0.5384289728564949,0.0209393899094015,0.9625660096222406,8014,no,79772
gardner,레이먼,5,0.5683687851616883,0.0389430890378976,0.9358762924087016,7709,no,1566
demolition,철거가,2,0.5818662480237409,0.0232157985152499,0.9616319825583292,9327,no,45089
careers,직업을,9,0.4831251159278316,0.0755677071220656,0.8647419404646324,7678,no,205995
rope,팔에서,4,0.5118457433398897,0.0211141360254578,0.9603832542693445,8710,no,117208
climbing,암벽,5,0.4767162524303271,0.0166473133991856,0.9662575136224424,7409,no,172651
visa,발급한,5,0.4901564107581371,0.115769828970454,0.8089374227755673,8325,no,162709
organs,암세포가,9,0.5122750475303237,0.0350439657230197,0.9359715908374656,9025,no,155788
transform,들뜨게,6,0.4979598580999248,0.0214773676919091,0.9586526212880316,7837,no,197325
pipes,실린더를,5,0.4566011397469102,0.0300735088291988,0.9382061323366924,8918,no,112520
krishna,촉,0,0.6785416198707171,0.0,1.0,7290,no,1821
suspicious,밝혀지자,7,0.551985155630661,0.0189323295513195,0.9668387638446828,8664,no,91695
interference,마찰과,9,0.5104136648202088,0.0472153608231791,0.9153283658993496,8451,no,93186
detachment,부대는,0,0.6811147189460047,0.0,1.0,8845,no,23887
waterloo,올버니,9,0.500327487170076,0.0273890714195799,0.9480988970807012,9101,no,1298
pot,양배추를,7,0.4967447234956255,0.0214941150690599,0.9585246927293406,8466,no,254981
silly,샐러맨더님,9,0.6288035319316867,0.0255416484436377,0.9609660937229072,7119,no,176131
payments,수수료,5,0.6601894787860939,0.0137653531897645,0.9795752585534432,7969,no,729193
attributes,요소들을,9,0.5699847713556481,0.0446094044065479,0.9274164869017428,8398,no,213655
trent,제노바,4,0.501463118673924,0.0408931257051152,0.9246009866597276,8138,no,1259
